coord_x,coord_y,coord_x.1,coord_y.1,skeleton_length,dipole,density_200,density_500,density_800,density_1000,density_1200,density_1500,density_2000,grad_200,grad_500,grad_800,grad_1000,grad_1200,grad_1500,grad_2000,lap_200,lap_500,lap_800,lap_1000,lap_1200,lap_1500,lap_2000,count_200,count_500,count_800,count_1000,count_1200,count_1500,count_2000
6700.0,6500.0,3501.0,3410.0,68.0,0.0516446437094377,0.0,1.2732395447351628e-06,1.9894367886486917e-06,1.909859317102744e-06,1.547339724504538e-06,1.5561816657874212e-06,1.1140846016432675e-06,0.0,17.2463081339,39.0747918343,60.3526260992,96.8713509692,156.9719283549,273.070152432,0.0,-19.9999875,-43.99998057692308,-67.99997771744596,-107.99997675590748,-175.9999743707034,-303.9999733315325,0.0,1.0,4.0,6.0,7.0,11.0,14.0
6700.0,7900.0,3562.0,4141.0,118.0,0.0514750746424374,0.0,1.2732395447351628e-06,4.973591971621729e-07,6.366197723675814e-07,6.631455962162305e-07,7.07355302630646e-07,7.16197243913529e-07,0.0,17.2463158905,39.0748059488,60.3526416026,96.8713662827,156.9719447955,273.070168387,0.0,-19.999995,-43.999995,-67.99999352941177,-107.99999252941177,-175.999991343532,-303.9999899064818,0.0,1.0,1.0,2.0,3.0,5.0,9.0
6900.0,6700.0,3683.0,3572.0,199.0,0.0437417554348842,0.0,2.5464790894703256e-06,1.4920775914865188e-06,1.909859317102744e-06,1.7683882565766148e-06,1.5561816657874212e-06,1.0345071300973197e-06,0.0,17.2463037145,39.074791887,60.3526251691,96.8713494125,156.9719273951,273.0701518612,0.0,-19.999981249999998,-43.999979326923075,-67.99997535633484,-107.99997388574661,-175.9999720156265,-303.9999714058704,0.0,2.0,3.0,6.0,8.0,11.0,13.0
6900.0,7100.0,3612.0,3756.0,71.0,0.0443026142580836,0.0,1.2732395447351628e-06,9.947183943243459e-07,1.5915494309189535e-06,1.326291192432461e-06,1.5561816657874212e-06,8.753521870054244e-07,0.0,17.2463162145,39.0748040367,60.3526371968,96.8713618769,156.9719387325,273.0701636747,0.0,-19.99999375,-43.99999125,-67.99998682802288,-107.99998582802289,-175.9999829023472,-303.9999829023472,0.0,1.0,2.0,5.0,6.0,11.0,11.0
7100.0,4900.0,3707.0,2524.0,149.0,0.0195630905561151,0.0,1.2732395447351628e-06,4.973591971621729e-07,6.366197723675814e-07,1.326291192432461e-06,1.414710605261292e-06,1.2732395447351628e-06,0.0,17.2463162145,39.0748062728,60.3526420827,96.87136455,156.9719420036,273.0701651824,0.0,-19.99999375,-43.99999375,-67.9999921875,-107.99998859013692,-175.999986457114,-303.9999844110798,0.0,1.0,1.0,2.0,6.0,10.0,16.0
7100.0,5900.0,3716.0,3118.0,18.0,0.0096342561065448,0.0,0.0,1.4920775914865188e-06,1.5915494309189535e-06,1.547339724504538e-06,1.2732395447351628e-06,1.1936620731892152e-06,0.0,17.2463206339,39.0748037173,60.3526381101,96.8713622806,156.9719405482,273.0701636749,0.0,-20.0,-43.999992174145305,-67.99998923296883,-107.99998737089987,-175.9999860854681,-303.9999841937091,0.0,0.0,3.0,5.0,7.0,9.0,15.0
7500.0,2300.0,3914.0,1248.0,6.0,0.0198989657769156,0.0,1.2732395447351628e-06,1.4920775914865188e-06,1.2732395447351628e-06,8.841941282883074e-07,9.902974236829044e-07,9.54929658551372e-07,0.0,17.2463158905,39.0748008596,60.3526365886,96.8713622586,156.9719403942,273.0701635753,0.0,-19.999995,-43.999989097222226,-67.99998784722223,-107.99998784722222,-175.99998628146258,-303.99998444380554,0.0,1.0,3.0,4.0,4.0,7.0,12.0
7500.0,2900.0,3921.0,1568.0,75.0,0.016000188713608,0.0,3.819718634205488e-06,1.9894367886486917e-06,1.5915494309189535e-06,1.326291192432461e-06,1.2732395447351628e-06,1.0345071300973197e-06,0.0,17.2462986471,39.0747867412,60.3526225511,96.8713475079,156.9719253069,273.0701488784,0.0,-19.999977499999996,-43.99997472222222,-67.99997315972223,-107.99997242442811,-175.9999707332178,-303.99996924907833,0.0,3.0,4.0,5.0,6.0,9.0,13.0
7500.0,3700.0,3934.0,2015.0,70.0,0.0537096313901865,0.0,0.0,4.973591971621729e-07,9.54929658551372e-07,1.7683882565766148e-06,1.6976527263135503e-06,1.1936620731892152e-06,0.0,17.2463206339,39.0748088064,60.3526433554,96.8713651335,156.9719426067,273.0701666785,0.0,-20.0,-43.99999807692308,-67.99999504383484,-107.99999039661999,-175.9999881556467,-303.9999871960148,0.0,0.0,1.0,3.0,8.0,12.0,15.0
7500.0,6300.0,3927.0,3326.0,21.0,0.0155482881503928,0.0,1.2732395447351628e-06,1.4920775914865188e-06,1.2732395447351628e-06,1.326291192432461e-06,1.1317684842090337e-06,1.0345071300973197e-06,0.0,17.2463158905,39.074800938,60.3526365919,96.8713604796,156.9719390783,273.0701624407,0.0,-19.999995,-43.99998995192308,-67.99998848133484,-107.99998661926587,-175.99998567586965,-303.99998400590357,0.0,1.0,3.0,4.0,6.0,8.0,13.0
7700.0,2700.0,3975.0,1469.0,89.0,0.0429048950203102,0.0,5.092958178940651e-06,1.9894367886486917e-06,1.2732395447351628e-06,1.1052426603603843e-06,8.488263631567752e-07,1.1140846016432675e-06,0.0,17.2462809694,39.0747710277,60.3526079425,96.8713328125,156.9719117645,273.0701342465,0.0,-19.9999525,-43.999952500000006,-67.9999525,-107.99995153846154,-175.9999510576923,-303.9999483999733,0.0,4.0,4.0,4.0,5.0,6.0,14.0
7900.0,2700.0,4174.0,1476.0,141.0,0.4377565154082796,0.0,3.819718634205488e-06,1.9894367886486917e-06,1.2732395447351628e-06,1.1052426603603843e-06,7.07355302630646e-07,8.753521870054244e-07,0.0,17.2462937934,39.0747807267,60.3526176415,96.8713425192,156.9719219426,273.0701450665,0.0,-19.99996375,-43.999960625,-67.999960625,-107.99995976293104,-175.99995976293104,-303.9999578523766,0.0,3.0,4.0,4.0,5.0,5.0,11.0
7900.0,3100.0,4109.0,1672.0,21.0,0.0104216353401835,0.0,3.819718634205488e-06,1.9894367886486917e-06,1.5915494309189535e-06,1.1052426603603843e-06,9.902974236829044e-07,9.54929658551372e-07,0.0,17.2463067276,39.0747949002,60.3526306292,96.8713562992,156.9719348389,273.0701583405,0.0,-19.99998375,-43.999981826923076,-67.99998057692308,-107.99998057692306,-175.99997962445573,-303.9999780114317,0.0,3.0,4.0,5.0,5.0,7.0,12.0
7900.0,4900.0,4119.0,2601.0,28.0,0.0150133975600123,0.0,0.0,0.0,3.183098861837907e-07,2.2104853207207685e-07,8.488263631567752e-07,9.54929658551372e-07,0.0,17.2463206339,39.0748106922,60.3526465022,96.8713721722,156.9719490362,273.0701720994,0.0,-20.0,-44.0,-67.9999984375,-107.9999984375,-175.9999953421569,-303.99999335200596,0.0,0.0,0.0,1.0,1.0,6.0,12.0
7900.0,6100.0,4156.0,3229.0,87.0,0.0151501010820295,0.0,1.2732395447351628e-06,4.973591971621729e-07,6.366197723675814e-07,6.631455962162305e-07,1.1317684842090337e-06,7.16197243913529e-07,0.0,17.2463158905,39.0748059488,60.3526416026,96.8713665593,156.9719435612,273.0701681563,0.0,-19.999995,-43.999995,-67.99999352941177,-107.99999279411765,-175.99998999390397,-303.99998964668174,0.0,1.0,1.0,2.0,3.0,8.0,9.0
100.0,2500.0,105.0,1414.0,81.0,0.0506014881381727,0.0,0.0,4.973591971621729e-07,6.366197723675814e-07,6.631455962162305e-07,4.244131815783876e-07,7.16197243913529e-07,0.0,17.2463206339,39.0748084561,60.3526442661,96.871369229,156.9719486525,273.070171786,0.0,-20.0,-43.9999975,-67.9999959375,-107.99999493749999,-175.9999949375,-303.99999299932097,0.0,0.0,1.0,2.0,3.0,3.0,9.0
100.0,3300.0,68.0,1762.0,106.0,0.1653163909124479,0.0,2.5464790894703256e-06,9.947183943243459e-07,9.54929658551372e-07,6.631455962162305e-07,4.244131815783876e-07,2.38732414637843e-07,0.0,17.2462904562,39.0747805145,60.3526163245,96.8713419945,156.971921418,273.0701463603,0.0,-19.9999625,-43.999962499999995,-67.99996093749999,-107.99996093749999,-175.99996093750002,-303.99996093749996,0.0,2.0,2.0,3.0,3.0,3.0,3.0
100.0,3500.0,83.0,1922.0,35.0,0.0584327624768621,0.0,2.5464790894703256e-06,9.947183943243459e-07,6.366197723675814e-07,6.631455962162305e-07,4.244131815783876e-07,2.38732414637843e-07,0.0,17.2462982128,39.0747882711,60.3526251859,96.8713501489,156.9719295723,273.0701545146,0.0,-19.99997,-43.99997,-67.99997,-107.999969,-175.99996900000002,-303.999969,0.0,2.0,2.0,2.0,3.0,3.0,3.0
300.0,3100.0,161.0,1702.0,111.0,0.1754058064921786,0.0,2.5464790894703256e-06,1.4920775914865188e-06,9.54929658551372e-07,6.631455962162305e-07,4.244131815783876e-07,3.183098861837907e-07,0.0,17.2463033905,39.0747912127,60.3526281275,96.8713537976,156.971933221,273.0701578301,0.0,-19.9999825,-43.99998,-67.99998,-107.99998,-175.99998,-303.99997966216216,0.0,2.0,3.0,3.0,3.0,3.0,4.0
300.0,7300.0,188.0,3858.0,30.0,0.0130345442863943,0.0,0.0,4.973591971621729e-07,3.183098861837907e-07,2.2104853207207685e-07,2.829421210522584e-07,4.77464829275686e-07,0.0,17.2463206339,39.0748088064,60.3526457213,96.8713713913,156.9719504024,273.070174304,0.0,-20.0,-43.99999807692308,-67.99999807692308,-107.99999807692308,-175.99999760522496,-303.9999963909822,0.0,0.0,1.0,1.0,1.0,2.0,6.0
700.0,300.0,388.0,222.0,15.0,0.0728865117666017,0.0,1.2732395447351628e-06,9.947183943243459e-07,9.54929658551372e-07,1.1052426603603843e-06,9.902974236829044e-07,5.570423008216338e-07,0.0,17.2463158905,39.0748037127,60.3526395227,96.8713637044,156.9719421094,273.0701670517,0.0,-19.999995,-43.9999925,-67.9999909375,-107.99998915625,-175.9999880747958,-303.9999880747958,0.0,1.0,2.0,3.0,5.0,7.0,7.0
700.0,1100.0,401.0,628.0,55.0,0.0721786790099822,0.0,1.2732395447351628e-06,4.973591971621729e-07,1.2732395447351628e-06,1.1052426603603843e-06,1.2732395447351628e-06,8.753521870054244e-07,0.0,17.2463081339,39.0747981922,60.3526316363,96.871356514,156.9719339476,273.0701582491,0.0,-19.9999875,-43.9999875,-67.99998290441177,-107.9999820423428,-175.99997998011935,-303.99997929135293,0.0,1.0,1.0,4.0,5.0,9.0,11.0
700.0,5500.0,314.0,2894.0,126.0,0.2214058301188303,0.0,2.5464790894703256e-06,9.947183943243459e-07,6.366197723675814e-07,4.420970641441537e-07,5.658842421045168e-07,5.570423008216338e-07,0.0,17.2462985368,39.0747885951,60.3526255099,96.87135118,156.9719296764,273.0701537588,0.0,-19.99996875,-43.99996875,-67.99996875,-107.99996875,-175.99996769444442,-303.9999667201797,0.0,2.0,2.0,2.0,2.0,4.0,7.0
900.0,900.0,475.0,536.0,55.0,0.0322033506675211,0.0,1.2732395447351628e-06,1.9894367886486917e-06,1.5915494309189535e-06,1.326291192432461e-06,1.2732395447351628e-06,8.753521870054244e-07,0.0,17.2463081339,39.0747918343,60.3526274881,96.8713521682,156.9719300704,273.0701544425,0.0,-19.9999875,-43.99998057692307,-67.99997910633485,-107.99997810633485,-175.99997644988994,-303.99997585649106,0.0,1.0,4.0,5.0,6.0,9.0,11.0
900.0,5500.0,463.0,2959.0,66.0,0.0504411462631858,0.0,2.5464790894703256e-06,9.947183943243459e-07,6.366197723675814e-07,6.631455962162305e-07,7.07355302630646e-07,7.957747154594768e-07,0.0,17.2462852786,39.0747753368,60.3526122517,96.8713372084,156.9719158587,273.070139449,0.0,-19.99995,-43.99995,-67.99995,-107.99994926470588,-175.9999482828037,-303.9999467731377,0.0,2.0,2.0,2.0,3.0,5.0,10.0
900.0,6900.0,485.0,3629.0,20.0,0.0667384601804148,0.0,0.0,4.973591971621729e-07,3.183098861837907e-07,6.631455962162305e-07,9.902974236829044e-07,8.753521870054244e-07,0.0,17.2463206339,39.0748088064,60.3526457213,96.87136981,156.9719474667,273.0701710269,0.0,-20.0,-43.99999807692308,-67.99999807692308,-107.99999633413461,-175.99999421417445,-303.99999273648984,0.0,0.0,1.0,1.0,3.0,7.0,11.0
1100.0,100.0,606.0,99.0,61.0,0.1368674017686854,0.0,1.2732395447351628e-06,9.947183943243459e-07,9.54929658551372e-07,1.326291192432461e-06,9.902974236829044e-07,6.366197723675814e-07,0.0,17.2463158905,39.0748037127,60.3526393665,96.8713627385,156.9719416029,273.0701663046,0.0,-19.999995,-43.9999925,-67.99999102941176,-107.9999885699797,-175.9999879449797,-303.99998768724777,0.0,1.0,2.0,3.0,6.0,7.0,8.0
1100.0,5500.0,663.0,2902.0,169.0,0.0919346705127002,0.0,2.5464790894703256e-06,9.947183943243459e-07,6.366197723675814e-07,6.631455962162305e-07,8.488263631567752e-07,8.753521870054244e-07,0.0,17.2462985368,39.0747885951,60.3526255099,96.87135019,156.971928183,273.0701517751,0.0,-19.99996875,-43.99996875,-67.99996875,-107.99996775,-175.99996614423077,-303.99996461314186,0.0,2.0,2.0,2.0,3.0,6.0,11.0
1500.0,1100.0,810.0,615.0,71.0,0.1188407775855204,0.0,1.2732395447351628e-06,1.4920775914865188e-06,1.909859317102744e-06,1.9894367886486917e-06,1.414710605261292e-06,1.0345071300973197e-06,0.0,17.2463029562,39.0747888927,60.3526222558,96.8713455522,156.9719243696,273.0701484969,0.0,-19.999975,-43.999970576923076,-67.99996629383485,-107.99996368897742,-175.99996307922132,-303.99996218753586,0.0,1.0,3.0,6.0,9.0,10.0,13.0
1500.0,1300.0,795.0,758.0,75.0,0.1504179331468184,0.0,1.2732395447351628e-06,1.4920775914865188e-06,1.909859317102744e-06,1.7683882565766148e-06,1.414710605261292e-06,1.0345071300973197e-06,0.0,17.2463029562,39.074789243,60.352622247,96.8713464036,156.971924662,273.0701487473,0.0,-19.999975,-43.999971153846154,-67.9999668237808,-107.99996512694821,-175.9999638921921,-303.99996295264964,0.0,1.0,3.0,6.0,8.0,10.0,13.0
1700.0,300.0,908.0,226.0,22.0,0.0057555028349807,0.0,0.0,9.947183943243459e-07,9.54929658551372e-07,1.326291192432461e-06,9.902974236829044e-07,9.54929658551372e-07,0.0,17.2463206339,39.0748053311,60.3526409849,96.8713641579,156.9719429753,273.0701665289,0.0,-20.0,-43.999994375,-67.99999290441176,-107.9999899428733,-175.99998933311718,-303.99998770461076,0.0,0.0,2.0,3.0,6.0,7.0,12.0
1700.0,2100.0,924.0,1152.0,38.0,0.010567747658686,0.0,1.2732395447351628e-06,4.973591971621729e-07,9.54929658551372e-07,8.841941282883074e-07,1.1317684842090337e-06,1.1140846016432675e-06,0.0,17.2463081339,39.0747981922,60.352632585,96.871357455,156.9719350823,273.0701582197,0.0,-19.9999875,-43.9999875,-67.99998455882353,-107.99998359728507,-175.99998167311963,-303.999979598049,0.0,1.0,1.0,3.0,4.0,8.0,14.0
1700.0,7700.0,897.0,4085.0,119.0,0.0668599739375837,0.0,0.0,9.947183943243459e-07,6.366197723675814e-07,6.631455962162305e-07,5.658842421045168e-07,1.0345071300973197e-06,0.0,17.2463206339,39.07480622,60.3526431349,96.8713680237,156.9719470348,273.0701691753,0.0,-20.0,-43.999995,-67.999995,-107.99999421875,-175.99999374705186,-303.9999906424873,0.0,0.0,2.0,2.0,3.0,4.0,13.0
1900.0,1900.0,1001.0,1063.0,26.0,0.0457682272082319,0.0,1.2732395447351628e-06,1.4920775914865188e-06,1.2732395447351628e-06,8.841941282883074e-07,1.1317684842090337e-06,1.3528170162811104e-06,0.0,17.2463081339,39.0747943423,60.3526300712,96.8713557413,156.9719330937,273.0701553707,0.0,-19.9999875,-43.9999827991453,-67.9999815491453,-107.9999815491453,-175.9999792170247,-303.9999762518197,0.0,1.0,3.0,4.0,4.0,8.0,17.0
1900.0,6100.0,959.0,3209.0,127.0,0.171918534029488,0.0,2.5464790894703256e-06,9.947183943243459e-07,9.54929658551372e-07,1.7683882565766148e-06,1.6976527263135503e-06,1.432394487827058e-06,0.0,17.2463111471,39.0748012053,60.3526368592,96.8713583365,156.9719357431,273.0701588656,0.0,-19.999989999999997,-43.99999,-67.99998852941177,-107.99998393204868,-175.9999818142697,-303.99997980675323,0.0,2.0,2.0,3.0,8.0,12.0,18.0
1900.0,7100.0,1010.0,3742.0,18.0,0.0299455487858689,0.0,0.0,9.947183943243459e-07,9.54929658551372e-07,1.547339724504538e-06,1.414710605261292e-06,1.432394487827058e-06,0.0,17.2463206339,39.0748053311,60.3526410601,96.8713637284,156.9719416822,273.0701643568,0.0,-20.0,-43.999994375,-67.999993125,-107.99998964691743,-175.9999878360377,-303.99998523065096,0.0,0.0,2.0,3.0,7.0,10.0,18.0
2100.0,700.0,1107.0,417.0,33.0,0.0041894326284666,0.0,0.0,9.947183943243459e-07,9.54929658551372e-07,8.841941282883074e-07,1.6976527263135503e-06,1.1936620731892152e-06,0.0,17.2463206339,39.0748056814,60.3526412074,96.8713661641,156.9719417008,273.0701657726,0.0,-20.0,-43.99999495192308,-67.9999935630342,-107.99999282774007,-175.99998824184993,-303.9999872596668,0.0,0.0,2.0,3.0,4.0,12.0,15.0
2300.0,5900.0,1224.0,3102.0,46.0,0.0725149648500204,0.0,2.5464790894703256e-06,1.9894367886486917e-06,1.5915494309189535e-06,1.326291192432461e-06,1.6976527263135503e-06,1.7507043740108488e-06,0.0,17.2463114711,39.0747952793,60.3526308053,96.871355762,156.9719321097,273.0701539631,0.0,-19.99998875,-43.9999825,-67.99998111111111,-107.999980375817,-175.99997701710913,-303.99997370235803,0.0,2.0,4.0,5.0,6.0,12.0,22.0
2300.0,6300.0,1161.0,3361.0,106.0,0.2735880260917833,0.0,3.819718634205488e-06,1.9894367886486917e-06,1.909859317102744e-06,1.547339724504538e-06,1.6976527263135503e-06,1.5915494309189535e-06,0.0,17.2463070516,39.0747948739,60.352629417,96.8713540971,156.9719310913,273.0701530983,0.0,-19.9999825,-43.99998,-67.9999775,-107.9999765,-175.99997370482615,-303.99997061508327,0.0,3.0,4.0,6.0,7.0,12.0,20.0
2300.0,7500.0,1216.0,3935.0,27.0,0.0421866495704761,0.0,0.0,9.947183943243459e-07,6.366197723675814e-07,1.1052426603603843e-06,1.414710605261292e-06,1.1140846016432675e-06,0.0,17.2463206339,39.0748053311,60.352642246,96.8713654203,156.9719423405,273.0701659129,0.0,-20.0,-43.999994375,-67.999994375,-107.99999177763692,-175.99998861637422,-303.9999870695626,0.0,0.0,2.0,2.0,5.0,10.0,14.0
2500.0,1900.0,1320.0,1051.0,42.0,0.0262581688153957,0.0,0.0,9.947183943243459e-07,9.54929658551372e-07,1.326291192432461e-06,1.6976527263135503e-06,1.5119719593730057e-06,0.0,17.2463206339,39.0748064919,60.3526421457,96.8713655212,156.971941663,273.0701646827,0.0,-20.0,-43.99999472222222,-67.99999325163398,-107.99999077355142,-175.99998725247053,-303.9999852360454,0.0,0.0,2.0,3.0,6.0,12.0,19.0
2700.0,5500.0,1441.0,2874.0,97.0,0.0120839040469301,0.0,0.0,9.947183943243459e-07,1.5915494309189535e-06,1.7683882565766148e-06,1.6976527263135503e-06,1.5119719593730057e-06,0.0,17.2463206339,39.0748053311,60.3526386942,96.871361793,156.9719391797,273.0701621974,0.0,-20.0,-43.999994375,-67.99999009191177,-107.9999873491233,-175.99998518621487,-303.9999829422947,0.0,0.0,2.0,5.0,8.0,12.0,19.0
2700.0,6300.0,1460.0,3283.0,93.0,0.3003154976962286,0.0,2.5464790894703256e-06,1.9894367886486917e-06,1.909859317102744e-06,2.431533852792845e-06,1.9805948473658087e-06,1.7507043740108488e-06,0.0,17.2463037145,39.074788762,60.352623311,96.8713450761,156.971922863,273.0701455196,0.0,-19.999981249999998,-43.999976201923076,-67.99997316883484,-107.99996891699661,-175.9999672014713,-303.9999647434918,0.0,2.0,4.0,6.0,11.0,14.0,22.0
2900.0,3100.0,1533.0,1648.0,53.0,0.0747002158924289,0.0,0.0,9.947183943243459e-07,6.366197723675814e-07,8.841941282883074e-07,1.1317684842090337e-06,1.1140846016432675e-06,0.0,17.2463206339,39.0748053311,60.352642246,96.8713664214,156.971943777,273.070166778,0.0,-20.0,-43.999994375,-67.999994375,-107.99999285845588,-175.9999904327802,-303.99998830978535,0.0,0.0,2.0,2.0,4.0,8.0,14.0
2900.0,4700.0,1507.0,2511.0,159.0,0.0494305101496452,0.0,0.0,9.947183943243459e-07,1.2732395447351628e-06,1.1052426603603843e-06,9.902974236829044e-07,1.1936620731892152e-06,0.0,17.2463206339,39.0748068423,60.3526413912,96.8713662612,156.9719445986,273.0701673124,0.0,-20.0,-43.9999952991453,-67.99999226605706,-107.9999913045186,-175.99999012396304,-303.99998751176736,0.0,0.0,2.0,4.0,5.0,7.0,15.0
2900.0,6500.0,1534.0,3443.0,105.0,0.0460793240895929,0.0,2.5464790894703256e-06,1.9894367886486917e-06,2.228169203286535e-06,2.873630916936999e-06,1.9805948473658087e-06,1.5915494309189535e-06,0.0,17.2463033905,39.074789327,60.352622406,96.8713433537,156.9719222181,273.0701455944,0.0,-19.999982499999998,-43.99997807692308,-67.99997396744595,-107.99996893795617,-175.99996831295616,-303.9999665188226,0.0,2.0,4.0,7.0,13.0,14.0,20.0
3100.0,1700.0,1628.0,940.0,80.0,0.13912857819572,0.0,0.0,1.4920775914865188e-06,1.2732395447351628e-06,1.326291192432461e-06,1.8391237868396796e-06,1.432394487827058e-06,0.0,17.2463206339,39.0748034454,60.3526389713,96.8713630413,156.9719391755,273.0701625123,0.0,-20.0,-43.99999245192308,-67.99999106303419,-107.99998913995726,-175.9999854370279,-303.9999836943299,0.0,0.0,3.0,4.0,6.0,13.0,18.0
3100.0,3700.0,1611.0,2006.0,83.0,0.119429848214507,0.0,0.0,4.973591971621729e-07,3.183098861837907e-07,1.1052426603603843e-06,9.902974236829044e-07,1.0345071300973197e-06,0.0,17.2463206339,39.0748084561,60.352645371,96.8713679352,156.9719462526,273.070169346,0.0,-20.0,-43.9999975,-67.9999975,-107.99999397956,-175.99999286980392,-303.9999907767737,0.0,0.0,1.0,1.0,5.0,7.0,13.0
3100.0,6900.0,1587.0,3588.0,183.0,1.070529517398348,0.0,2.5464790894703256e-06,2.9841551829730376e-06,2.228169203286535e-06,1.9894367886486917e-06,1.8391237868396796e-06,1.2732395447351628e-06,0.0,17.2463033905,39.0747845881,60.3526201141,96.8713438042,156.971921188,273.0701451404,0.0,-19.9999825,-43.99997275106837,-67.99997136217948,-107.99996936217948,-175.99996712428037,-303.99996598740256,0.0,2.0,6.0,7.0,9.0,13.0,16.0
3300.0,700.0,1744.0,427.0,91.0,0.0549965604595286,0.0,1.2732395447351628e-06,9.947183943243459e-07,6.366197723675814e-07,6.631455962162305e-07,9.902974236829044e-07,1.2732395447351628e-06,0.0,17.2463158905,39.074804063,60.3526409779,96.8713658479,156.9719434374,273.0701659104,0.0,-19.999995,-43.999993076923076,-67.99999307692308,-107.99999211538461,-175.99998995940172,-303.9999871727354,0.0,1.0,2.0,2.0,3.0,7.0,16.0
3300.0,2700.0,1715.0,1473.0,45.0,0.0709375304434399,0.0,0.0,1.4920775914865188e-06,1.5915494309189535e-06,1.7683882565766148e-06,1.2732395447351628e-06,1.0345071300973197e-06,0.0,17.2463206339,39.0748022061,60.3526367551,96.8713600438,156.9719390549,273.0701625669,0.0,-20.0,-43.99999125,-67.99998821691176,-107.99998551258484,-175.9999850408867,-303.9999835355489,0.0,0.0,3.0,5.0,8.0,9.0,13.0
3300.0,5300.0,1758.0,2810.0,67.0,0.0918222844631721,0.0,0.0,1.9894367886486917e-06,1.5915494309189535e-06,1.7683882565766148e-06,1.5561816657874212e-06,1.3528170162811104e-06,0.0,17.2463206339,39.0748024486,60.3526381024,96.8713615534,156.9719395571,273.0701626943,0.0,-20.0,-43.99999115384615,-67.99998968325792,-107.99998735060072,-175.99998571539663,-303.9999835911438,0.0,0.0,4.0,5.0,8.0,11.0,17.0
3300.0,7100.0,1673.0,3779.0,145.0,0.2595657941392086,0.0,5.092958178940651e-06,2.486795985810865e-06,1.909859317102744e-06,1.7683882565766148e-06,1.414710605261292e-06,1.2732395447351628e-06,0.0,17.2462861471,39.0747743196,60.3526100486,96.8713339363,156.971912393,273.0701353519,0.0,-19.999964999999996,-43.99996307692307,-67.99996182692308,-107.9999599648541,-175.99995884489394,-303.9999566726121,0.0,4.0,5.0,6.0,8.0,10.0,16.0
3500.0,2100.0,1857.0,1167.0,102.0,0.1168164473135621,0.0,1.2732395447351628e-06,1.4920775914865188e-06,1.5915494309189535e-06,1.9894367886486917e-06,1.5561816657874212e-06,1.432394487827058e-06,0.0,17.2463081339,39.0747928311,60.352627096,96.8713495494,156.9719280818,273.0701510684,0.0,-19.9999875,-43.999981875,-67.99997901552288,-107.99997558339618,-175.99997438895173,-303.99997205174645,0.0,1.0,3.0,5.0,9.0,11.0,18.0
3500.0,4700.0,1749.0,2475.0,189.0,0.560160222152949,0.0,1.2732395447351628e-06,1.9894367886486917e-06,1.2732395447351628e-06,1.326291192432461e-06,9.902974236829044e-07,1.0345071300973197e-06,0.0,17.2463029562,39.0747869285,60.3526238434,96.8713479398,156.9719268362,273.0701500225,0.0,-19.999975,-43.999967799145296,-67.9999677991453,-107.99996615582633,-175.99996560027077,-303.99996365791185,0.0,1.0,4.0,4.0,6.0,7.0,13.0
3500.0,7300.0,1823.0,3837.0,124.0,0.3769892757444893,0.0,3.819718634205488e-06,1.9894367886486917e-06,1.2732395447351628e-06,1.326291192432461e-06,1.2732395447351628e-06,1.1140846016432675e-06,0.0,17.2462857128,39.0747726461,60.3526095609,96.871333441,156.9719112371,273.0701346857,0.0,-19.9999575,-43.999954375,-67.999954375,-107.99995241346153,-175.99995064726053,-303.9999490068418,0.0,3.0,4.0,4.0,6.0,9.0,14.0
3500.0,7500.0,1938.0,3992.0,173.0,0.5810119258366163,0.0,2.5464790894703256e-06,1.9894367886486917e-06,1.2732395447351628e-06,1.1052426603603843e-06,1.1317684842090337e-06,9.54929658551372e-07,0.0,17.2462982128,39.0747841493,60.3526210641,96.8713460208,156.971923932,273.0701475656,0.0,-19.99997,-43.999965576923074,-67.99996557692307,-107.99996484162895,-175.99996299073962,-303.99996156115617,0.0,2.0,4.0,4.0,5.0,8.0,12.0
3700.0,500.0,1888.0,372.0,137.0,0.1546710756703037,0.0,1.2732395447351628e-06,4.973591971621729e-07,6.366197723675814e-07,4.420970641441537e-07,8.488263631567752e-07,9.54929658551372e-07,0.0,17.2463158905,39.0748059488,60.3526417587,96.8713674288,156.971944757,273.0701679737,0.0,-19.999995,-43.999995,-67.9999934375,-107.9999934375,-175.99999112481456,-303.99998913408746,0.0,1.0,1.0,2.0,2.0,6.0,12.0
3700.0,1300.0,1951.0,739.0,96.0,0.1138670077490239,0.0,0.0,9.947183943243459e-07,1.5915494309189535e-06,1.326291192432461e-06,1.6976527263135503e-06,1.432394487827058e-06,0.0,17.2463206339,39.0748069207,60.3526402087,96.8713651716,156.971941825,273.0701649278,0.0,-20.0,-43.999996153846155,-67.99999165016969,-107.99999065016968,-175.99998756976368,-303.999985546658,0.0,0.0,2.0,5.0,6.0,12.0,18.0
3700.0,2300.0,1942.0,1228.0,88.0,0.131247235316016,0.0,1.2732395447351628e-06,1.9894367886486917e-06,1.5915494309189535e-06,1.9894367886486917e-06,1.414710605261292e-06,1.432394487827058e-06,0.0,17.2463081339,39.0747900564,60.3526255824,96.8713481828,156.9719270472,273.0701496515,0.0,-19.9999875,-43.99997932692308,-67.99997793803419,-107.99997441399572,-175.9999737889957,-303.9999710967294,0.0,1.0,4.0,5.0,9.0,10.0,18.0
