400_density,400_grad,800_density,800_grad,seeds,cx,cy
13388.737299291064,82.28458365990134,12954.403276825868,23.03751332809202,8,5075,6875
11517.016796043501,112.8555230074445,13157.83189618328,20.731130611867556,8,5075,7075
8988.657544331354,43.978285948377014,11452.339816489035,25.97440914769403,8,5475,8275
7403.096600336828,80.27502003621473,12593.27924986542,31.597737837268458,8,5675,3875
10956.848377231296,49.28799793276179,12607.346695466158,28.91299049959814,8,5675,4475
10462.313816146803,68.7661277723732,12110.515227140866,33.06998801103194,8,5675,4675
5044.095830084303,24.560816415170944,10523.357884412668,35.47775356398288,8,5875,2675
9390.618209738306,72.68675205118355,10243.674976322902,31.0479942809057,8,5875,8275
8289.637200504807,88.74283017983578,8239.72403088586,47.27902176221536,8,5875,8875
7982.121674929234,50.68429581689604,11383.79533389379,35.89697962692147,8,6075,5075
8690.216979083118,62.84365522330271,14595.418814390905,26.044658044134028,8,6275,4275
5325.223556243402,38.57815008611586,9364.383432595354,18.329200768312067,8,6275,5675
4730.002759643714,20.578344976658016,9134.415627815208,7.01382179834227,8,6275,6875
7939.236479987267,87.1148658847422,7699.129204008317,44.70702685005149,8,6275,8675
9967.864129784108,88.28765009354635,8769.570368450379,45.79075631278081,8,6475,1675
11219.30357934964,28.404735785803254,9838.624599542843,40.53916880940488,8,6475,1875
10552.132732348791,62.570020025382256,10761.141454591823,35.96412706455658,8,6475,2075
8568.53320817497,43.72859225321391,15588.504021518735,36.709401075230744,8,6475,3675
12187.321731394999,84.26649117573459,16402.68688938999,36.42298412867588,8,6875,3275
9582.38632194095,104.57319915225804,15043.012394267223,42.32695741358596,8,7075,2875
7954.296031473611,60.79606218940448,9873.010631969286,13.26516580815711,8,7075,6875
13111.443874236504,69.05372539925665,17124.685528083635,34.477839689473335,8,7275,3275
13472.080114191665,36.577196783316694,18256.720083620552,14.203695280561178,8,7275,3675
7307.624438537931,86.03812468043309,14961.9353551439,54.332114970970586,8,7275,4675
13133.738614812208,24.114439867668246,18471.669988942114,5.089934618630985,8,7475,3875
4843.837356116393,11.432709670026346,9679.634150109885,18.17678679528476,8,7475,5675
9607.792451242605,20.773660022552225,9913.249210211998,15.675341759839258,8,7475,7075
7115.046328120015,49.89882470994933,9690.852943103193,19.516577032675862,8,7675,6475
7152.849506435607,63.93446200167009,8505.324084491518,35.259467052560396,8,7675,7475
5067.642473552273,21.713956827585168,8109.506837076348,43.34420350961107,8,7875,1875
14517.805909560459,72.82962481909847,17541.89934743212,34.043466195664465,8,7875,4075
12576.93828396199,133.67589805240684,14880.770319325082,59.185063101774205,8,7875,4675
7531.176467507145,41.7015256629994,12746.440632905165,59.48922848550241,8,8075,2875
15938.244023288295,48.95840077341834,16085.394844720497,54.050698829499446,8,8075,4275
4769.181589475825,30.559373589068425,4643.4655787413985,35.024319586431155,8,8275,1275
14617.27429975143,98.41728531949714,13935.656234567097,71.45252380443097,8,8275,4475
7155.68741364421,55.00331932923829,11776.344226945013,73.08772564512994,8,8475,3275
11738.637829587646,144.83584570592558,12232.865497984529,80.69601473570009,8,8475,4475
4709.801451597278,30.296873862545233,6563.509579483276,46.081746750924424,8,8475,6675
4374.546180200636,20.187657403271427,4870.390938050432,38.66884794701709,8,8475,7875
6378.180474739578,65.69395467024992,8197.717751412689,60.44409551843783,8,8675,2675
4824.090518237029,29.305511347410693,5523.696959579395,35.70713501930139,11,1075,1275
4523.666730574854,22.439205314119263,5995.12982365795,37.18363108308863,11,1075,2275
7859.264094273803,53.49768522111683,6887.612881100429,42.482513795491506,11,1075,4275
4191.828715022952,14.472416967361033,4972.050449977341,43.28619396228366,11,1075,6675
8467.878437237112,18.898089454541445,7862.906543357073,38.92152772984404,11,1275,4275
7562.961160114662,89.81135257259692,7756.180552265591,57.7169912463634,11,1275,8675
8688.403254523722,94.73158991169944,11894.843184444317,51.83346446602,11,1675,7675
10244.333428366259,19.45526200788452,10726.972910070466,50.30257173623955,11,1675,8475
5513.016656724502,32.236388486324046,6544.126349906453,34.26319475266373,11,1875,1075
5434.681877008454,19.861083857321173,8686.868212632315,17.02340683264254,11,1875,1875
5809.568328371097,47.783743040674935,10079.919196279088,35.93326847472431,11,1875,3275
5656.4404706539435,50.45587842388075,8180.1340080522,43.9372157103821,11,1875,4675
8958.17918444485,76.6479897206646,10241.481793452094,54.68050517665903,11,1875,8675
6230.267259842321,72.2588120034869,10071.208260012396,60.47826589739493,11,2075,6875
12186.317123357963,45.51821715321682,13797.37576745003,28.25646969615183,11,2075,7675
8933.872139856221,19.253114720977894,11528.658340197791,15.725773221318631,11,2275,3875
6908.775139557608,59.34867382562394,11142.917891209097,20.209758553797435,11,2475,2675
8611.990304307848,38.04913319649836,11773.115401870215,12.22737873513801,11,2475,3875
11632.999963109169,73.28550230878426,14254.972364921361,24.477654350890912,11,2475,7475
11891.663298385003,60.08539264096289,14584.714031517542,9.779947364843078,11,2475,7675
4676.890609603573,26.99832419423611,6867.373747661063,35.807378017390946,11,2675,1275
4757.475104275732,27.079801792692713,8445.84030212123,65.08101577691812,11,2875,8875
10518.443287632148,79.54603385240561,11468.991040330631,15.6678055159419,11,3075,2875
6925.038365259907,24.25455313789705,13975.337506485022,38.624222121424054,11,3075,8075
10189.03165828173,88.6436733847756,10619.45061773333,19.947828452334484,11,3275,2475
11164.305796693816,55.54282286120115,10871.500283168527,20.707313937171772,11,3275,2675
9636.267093170945,52.78750094624977,11175.402396446243,16.950878040711338,11,3275,4475
7108.632398734283,48.226949576018484,13910.578514058823,51.26217407726689,11,3275,6875
7788.15970796789,85.5810885312323,11309.107490734854,11.271127940395377,11,3475,4075
9269.787970173735,58.81165099122708,11142.137531563822,19.131951798978736,11,3475,4675
7166.787200059855,67.70074396990012,11747.736153985554,54.815185139404505,11,3475,6275
8683.782450169203,56.19243089784022,16875.357942141465,26.02765576593166,11,3675,7475
10160.882072746546,100.87047157787968,13742.726173073645,67.9842022791325,11,3875,8275
6566.07063477302,66.55322759567956,7921.689018536822,37.948743236258615,11,4075,1275
6547.852513176545,35.128508827800204,11675.805428174888,25.916825343973453,11,4075,5875
11347.163491319627,33.49790511662838,15644.428517644352,43.088729213181566,11,4075,6675
6644.025098544635,62.18769850413747,9505.825195750707,8.250187096802847,11,4275,1875
9181.176412148943,18.658705516682357,10989.73754447674,19.416710913172963,11,4275,4875
8845.686326403737,40.72294502983736,10835.874718230862,19.713527344700037,11,4275,5075
11137.758909725902,56.23651239571077,15685.020726882207,45.214719009009514,11,4275,6675
12085.369424244616,10.847807767328558,18039.8959310991,12.98970394499916,11,4275,7275
13232.152555931076,35.27605922232616,15692.221103428576,59.883616012381516,11,4275,8075
11763.23917477039,96.02866219986953,14011.709071268406,73.8942126692641,11,4275,8275
12325.226667118777,42.905056960739635,17800.180777344114,23.720177911640693,11,4475,7675
8208.412263411983,47.54076970265836,8792.913998357526,34.042243972027634,11,4675,1275
7569.293898094728,22.084876168781037,8807.007030719717,19.10853138462501,11,4875,3875
6701.174071926819,40.422702503935184,8938.92318697507,36.528106516845526,11,4875,4475
9280.62072429266,47.81942610964138,16828.82776214629,36.080571502347375,11,4875,7075
6868.745988732689,56.34312056396394,9902.842463120563,3.249635390360008,11,5075,1875
7079.864561977593,30.521120794646,8299.536043820804,8.246982693573637,11,5075,3475
6737.741766710498,64.40200929175178,8161.331095075597,41.968241519334754,11,5275,1275
6381.895379651952,48.69243340948365,14085.060728104501,54.571964012058224,11,5275,6675
10286.08708622849,18.74277708409589,16106.519626900792,43.2272028390632,11,5275,7875
9559.715003045856,62.72889382242406,14798.432196498023,61.49655507702908,11,5275,8075
5367.224272864685,14.316514481702711,8922.809256549568,16.70403523630629,11,5475,2875
10990.154014470887,67.09340081242425,17242.197526171556,8.241780904240072,11,5875,7475
5696.327688747185,37.26741936652579,9398.591538729013,31.15639027031307,11,6075,1875
11115.502288637155,72.75723584765497,14690.429559365564,56.42141622659748,11,6075,8075
7633.238155965268,41.58256579590402,10692.17037485504,16.3217846156764,11,6275,2475
10471.72177114719,105.73514621273999,13726.610585504466,58.78427887554131,11,6275,6275
11975.521347000562,43.857995186089404,16712.33662444192,25.53924460051157,11,6275,6875
11504.925765341164,43.89551312442986,17153.056351741405,15.373334046246672,11,6275,7475
10604.750180093413,73.49349030666906,14604.664959023074,53.697906517273665,11,6275,8075
12791.955560849523,28.674329154760333,16220.619717426554,29.352443295593098,11,6475,6675
5426.3283237706155,49.47022873755246,9321.451670703183,63.18632580692865,11,6675,5475
10802.9556080812,73.8989959740263,14651.13484060059,42.86180257623808,11,6675,6275
10488.338120864515,23.50065731178486,11134.09475873136,29.83272258655615,11,6875,2675
9222.44276072562,80.82346293075143,10231.64761966149,41.90637213457533,11,6875,2875
6403.0757649350035,56.69429262537482,8425.694896161951,63.19825628049016,11,6875,8875
7276.337639081458,24.785158833773394,15817.438202664087,22.97399704116537,11,7075,7275
7109.1524381862055,28.984731994758597,11404.013062308004,52.49543014337297,11,7075,8475
10897.976655509847,46.794224460327705,11899.210589101873,7.82244285461268,11,7275,2275
8861.959951180294,27.867080380181765,13166.771660508808,30.160931393814195,11,7475,5875
6814.716233080481,17.00888144830187,14780.669747397693,22.070582242538716,11,7475,6675
12990.005520358796,59.89137814290466,10688.607503165866,31.01534337993617,11,7675,1875
13156.981384759061,49.14048977762051,11049.899611857174,27.273186997832656,11,7675,2075
4800.593186200774,29.335597382107377,6258.56642335168,19.255939029426848,11,7675,4275
9193.88610925686,27.456572173747897,12387.601311491024,31.438867638092376,11,7675,5675
7953.053266414717,37.53235851900915,13939.694144654839,19.037838910404677,11,7675,7675
12202.221753137901,81.27546796502973,10023.344842975841,37.551813402540766,11,7875,1875
9873.696965312663,22.542534295670418,12343.52424049998,28.64517787986465,11,8075,8075
9569.938638681462,35.568495703525905,11745.987690942542,33.291593992716116,11,8075,8275
5396.377967963234,57.307047923299464,6090.963827319276,49.05132401546943,11,8275,1275
4765.2693288917235,30.34234478281067,5110.174270625666,23.820845408506546,11,8275,3875
10349.809613710575,35.372120999579785,10875.036685246945,34.868952016809466,11,8275,5475
7956.039429185287,17.84645534595192,12081.519712023299,39.37087368008366,11,8275,7075
10549.265164927825,25.497685756328977,10127.048907026272,41.34945109038723,11,8475,5475
6842.241240354857,55.607262827589075,10838.700337336704,47.421805612195925,11,8475,6675
7551.920511169344,45.391471306144645,8010.496541494645,47.76331710902006,11,8475,8875
7777.515037021738,91.05233420663997,7910.064242281855,53.47344314942096,11,8875,5475
5432.326172651205,48.01629558461043,8505.170255587711,58.58028906796005,11,8875,7475
6656.278326121035,59.9851674011187,6555.318496822023,47.60000433760363,11,8875,8875
5946.305511343588,45.267088753836646,7307.028948158836,45.83975315521235,12,1075,1875
7532.239071526789,25.89539783062545,9089.984713581089,45.100976183955126,12,1075,2475
14014.523018304139,178.18305556132592,15052.66466994791,73.15274837311563,12,1075,3875
7707.948536823432,97.67127702356535,10803.61626007512,80.21051020851107,12,1075,5275
7142.841589013997,27.147595127424154,11321.673380870336,45.859818032233825,12,1275,2875
13644.120174362744,156.47912826673493,15568.312854172043,58.88266059384851,12,1275,3675
18752.993093812143,127.60243915748408,17116.326634168414,45.56938582853437,12,1275,4275
12826.111888731539,96.66209262295189,14833.38224221237,65.44343707944002,12,1275,4875
4140.591160156054,13.150932102794638,3202.038211154735,17.253859334290443,12,1275,8675
19891.534607039903,68.94398321546858,17792.16965678885,22.339257030023855,12,1475,4075
15512.532043545874,118.6167318245957,16686.274783397716,42.81367474610036,12,1475,4675
17545.922265571095,160.57278195793415,17908.0852151446,14.118536057107114,12,1675,4075
17844.659427395072,151.58105024682217,17948.193020596238,13.402029629839364,12,1675,4275
7508.464190279879,47.39753871343367,7835.8218753378,42.08711102066652,12,1875,1475
7148.709349305627,14.220949562360063,11871.440858249853,41.43158695670664,12,1875,5475
7730.902361783536,31.618305564619178,9006.380345698075,33.789045479292525,12,2075,1675
6159.0622757308665,67.72282717647921,7909.464760431608,40.39714666993402,12,2075,6475
8795.207020221647,27.568171749638957,10111.26872747459,19.183449540417605,12,2275,5875
4357.102597510981,11.056683204479018,4725.223949292992,19.32449874951919,12,2275,8675
6176.506359182322,33.061733590772576,12547.926319366312,25.051713803773662,12,2475,2875
6077.74460558451,19.077645581560876,11233.125506536653,17.02861074844157,12,2675,2275
8318.340287683759,69.5059861053697,14073.042687229477,36.28582841250731,12,2675,4075
7252.964295467318,69.0983118383922,9535.64261114156,6.590564258399381,12,2675,6075
10923.516215620437,39.377148906051026,14100.196854611007,15.213482461412791,12,2875,3675
5448.197278872801,23.91477409859734,7055.796998685977,20.484076944641572,12,2875,7875
11008.286840795421,34.75332902586079,13726.549690637079,13.47649025278644,12,3075,3475
4973.25587313563,8.630093079432378,8939.464316012027,25.19091658035673,12,3075,7075
5760.8382411725715,56.252213816183264,10244.432789690201,47.98085636833888,12,3275,4475
8468.774619670128,90.36978184169297,8954.175527137195,52.64123046773712,12,3475,1075
7489.640885474925,67.03167581069484,11782.26390613118,11.430457022707438,12,3475,1875
8343.339090893196,73.28720799358003,12823.818733577882,19.542195108740597,12,3475,3275
4987.9149790343745,27.174299773712484,6509.385640656378,31.44657901981531,12,3475,8275
10638.429371092805,37.564464167024276,10376.254891577299,40.52123569617207,12,3675,1275
6694.035111595699,40.18477781469326,11273.07098833888,29.70073525906257,12,3875,3875
9689.337213325296,74.03676826945319,11627.262277145113,30.167319251175208,12,3875,6475
9889.522910233882,43.966623582225886,10880.192407149316,30.719552406470033,12,4075,1475
5757.035207062571,34.86754723804636,10858.32326534401,25.844780341841197,12,4075,2475
6178.016870892615,73.53066515809472,9810.662401769108,45.21950930045425,12,4075,5875
10498.611528849864,58.45002039635749,12553.876401195754,30.08238887972008,12,4075,6675
7459.997600309563,58.82108936740357,9755.267684652488,42.165608044000805,12,4475,1875
5914.4792546220715,28.3444473334698,10273.396942857229,17.94045907955891,12,4475,3475
10303.480598209768,35.523945781493225,14014.421447471828,29.555993917671145,12,4475,6675
5403.433056861678,42.283322215835256,8921.426389598431,57.47568326429717,12,4475,8075
5325.5444923542855,49.603249851833624,6572.427317319338,51.1046689548585,12,4875,1275
6424.80225069859,48.72445917622358,9504.75791503962,17.828207043882532,12,4875,4275
8415.058858937065,63.90800512460066,14312.27628535657,43.53491875777283,12,5075,6275
9674.789627084545,19.60451323026459,15838.139946598236,27.235921437301077,12,5075,6675
10295.331081907145,35.496351850252694,14988.074414308257,48.325972755430186,12,5075,7475
9793.371053838857,50.032942065946905,13930.557819504245,58.532475857271876,12,5075,7675
7094.238195529355,27.70376147898897,9620.178471519157,16.35498437562235,12,5275,3675
6117.434679648635,37.775716283198655,9437.052476607125,7.28825930265227,12,5475,4475
7186.70922291268,46.282385897111304,11086.234027936438,34.667333177896225,12,5675,5475
11678.56551595331,41.51495845638879,17129.957188495293,12.911159331721427,12,5675,7275
7696.444482525262,21.94060992725929,8311.331501335277,23.23643879604838,12,5875,3475
9227.69204209191,35.7286333043099,14911.632341282697,36.3674211433609,12,5875,6275
7568.981922182976,88.76855910955669,11567.451961492192,75.68109293881858,12,5875,8275
6699.212446961451,56.94796687424648,10127.653592602044,31.793688338655535,12,6075,5275
11046.752183119424,67.97748556669539,16719.741614324004,23.509173845076774,12,6075,7075
12855.502274422666,16.2322683320566,16515.757722553397,22.449622631663253,12,6075,7475
6582.60395413486,57.65899157654529,7820.629962182568,11.04034454609276,12,6275,3475
9890.260201306126,22.014406441800507,13986.08200015992,39.09530343254906,12,6275,6275
10381.88433176011,69.88351388222767,13538.038149313608,55.39407773107675,12,6275,8075
10568.502978878832,83.27282662628701,15044.47900510816,31.2603315027041,12,6475,7675
7766.431877641587,60.08149062413335,12478.860396380705,37.01570511571404,12,6675,6275
10172.616558130116,105.73223700576392,9389.934269444004,54.88263033076682,12,7075,1875
8644.07526972016,50.22483409335301,11301.047307107305,43.09491023452974,12,7075,8275
11976.447844918217,66.12792933356151,10423.069275077467,48.06899488593093,12,7275,1875
12685.3977616164,30.381726144997536,11820.97473080245,30.70400026181458,12,7475,2075
6868.848855691273,72.34005147175945,10902.694754862434,39.248668631000655,12,7475,4875
5171.830538431655,9.04070919480628,10301.53723032328,14.085522410912588,12,7475,6075
6884.381121084097,53.41518140656142,11011.733167549099,36.680475376186884,12,7475,7675
9039.021747716391,40.68597726847294,10154.1262148317,41.43678184925198,12,7475,8275
8423.999208801595,53.90929149915831,12569.201765926817,17.59262802607504,12,7675,2875
6850.187136307295,73.78756074102277,11517.562866637545,33.4195981190926,12,7675,3875
5610.504224670417,56.85258711843987,6478.416756548537,51.52198585267291,12,7675,8875
9899.549727694359,80.99193869896277,12431.703302290241,20.480710390132522,12,7875,2275
10522.668150987276,68.63751880796407,12546.554441597891,21.713027721567425,12,7875,5075
4857.884329108417,12.647513279585132,8402.555081142802,32.51807839520183,12,7875,6875
7786.101886144395,56.41841795143375,9683.401322170454,51.17312676283246,12,8075,1675
11320.885375810936,27.329111508156167,12548.213556861047,10.5457913525463,12,8075,3275
11179.632387371266,36.69504280266743,12545.890195268981,5.801946772069379,12,8075,3475
13425.508521855412,28.308769055071917,12353.680642271587,28.210857642390092,12,8275,5275
12769.875612917434,69.91014097185271,11717.356856951243,42.67696890632348,12,8475,5275
11643.760090041356,107.1879448259193,10963.575127399143,49.898088202395456,12,8475,5475
4399.506197951708,20.25309170644747,5753.777807720464,44.7065564392445,12,8475,7675
5222.53757964113,43.00973961744609,5931.58732062092,51.284280343884916,12,8675,1475
6870.733388974109,85.37207814055604,9820.061818755488,58.599192291771246,12,8675,3275
8019.55867178238,32.01969746807312,11241.619529737596,46.30157072854595,12,8675,4275
7856.6459827864965,51.79250053644275,10117.158201064552,58.682583652466825,12,8875,4475
