density200,grad200,density400,grad400,density600,grad600,density800,grad800,seeds,cx,cy
7487.784521295614,76.49441395366071,6950.661087960654,31.48044529212465,10413.279254437433,77.66498499457306,13361.621160898556,76.47901424439618,7,900,1700
12279.142114839744,187.03522863231404,17684.051241825215,165.1532016184255,19795.724233632285,112.92635037575474,20044.236311371482,72.69093474083014,7,900,2700
10551.26475180594,156.99804664340755,8892.83535797225,20.839314554941257,7941.408833734417,27.49429843435031,7625.0682527852005,31.193656603317066,7,1100,300
16247.83591682739,229.7215104256087,20140.528153784922,199.63723304533264,21409.372879904717,100.48896761132433,21384.777627072082,49.086528311804166,7,1100,2900
12315.107980723255,297.4465394967972,18396.47138668068,229.53458734592323,20239.25774550345,121.52581104710895,20300.537235886986,67.0813731718684,7,1300,2300
18319.25824682293,215.1261979592719,23282.49612149862,177.77222069848804,22793.998852712142,75.55057830638921,22144.596386807665,26.95581654172449,7,1300,2900
12950.994109152773,212.33697566110226,11895.575202409975,64.67521875327297,13176.98438562072,47.12388523207294,15942.762038548462,14.989674132223639,7,1300,4500
8661.24372513599,104.80349160041051,8457.685995511856,29.5423293597591,9974.745220805176,49.39504907838588,12122.517244550185,51.58428249561322,7,1300,6300
7585.410881015664,76.3171818590292,6331.5005533386075,64.16152374109154,7290.111998178399,38.03699249935308,8621.423292668405,27.274686037607108,7,1500,700
22257.596899253593,256.05914500267255,24047.89897572209,166.92520172784359,22556.796034755516,86.12323533409675,21598.98018936538,46.87555245057572,7,1500,2500
23871.50150424545,150.51031251925974,26235.03030094884,48.80408079986028,23646.678609735976,34.45419384014257,22290.200566617194,19.994987522401395,7,1500,2700
13268.69101951755,206.99569017900916,11107.373718947343,86.48844933839408,12324.001006713399,54.13060460159486,15517.85965192577,23.29148859000299,7,1500,4500
9357.682667293197,159.6726423646767,10792.6009255183,76.98750944359888,13220.029712384134,37.62697129521531,15973.43966919777,20.818237261320007,7,1500,4900
20171.163349090595,384.51384480087904,21769.611700873018,220.03804620468185,21025.358963126357,117.7904323753143,20846.800847587412,61.37073050855487,7,1700,2500
17790.804180256888,307.6961706826937,22414.67490448558,190.65035610735586,21671.247090573783,93.15319228954384,21528.648765621576,41.84342201812438,7,1700,2900
8950.892737966742,137.88796601085565,12639.372516030564,219.2945249762781,16608.21707097461,134.45812690103352,19486.495618552726,64.50992747690245,7,1700,3300
8583.370882890673,111.88229207493514,7374.642620740138,37.14543950883661,9255.1101640787,36.32965623212365,12442.914522080788,41.08487315705243,7,1700,6300
15445.125791737419,379.5243220670115,18933.000731415785,235.9861092455222,19684.12057328063,118.03431714953842,20341.334425037792,59.68668302372454,7,1900,2700
7604.843702642968,75.17006158702134,7674.191425506655,30.725743096155057,11336.298144651215,5.072074430893801,14893.556879408401,10.685223013325865,7,2100,5300
8457.370399352347,112.89461773902627,9291.16723745526,136.2144109378398,9876.760969962315,78.25318980566517,10938.993954709165,58.59480808606073,7,2300,7500
7587.416156053418,76.06245453107496,6975.333346433853,54.22712044686435,9984.552249110224,42.711412684806064,13517.675933381377,26.839075769836207,7,2500,4900
10364.561491417153,174.1141141496939,8779.42769174634,62.34703612873771,11305.571056243843,42.80479212443839,14727.461004866285,24.888269203709616,7,2500,6100
7512.434849871485,77.04236935044011,5662.476730234805,46.10411277588824,5841.258597545624,29.991202722521788,6823.381752199925,29.819690670578606,7,2700,500
8167.007682752755,91.89229024270415,8204.882550277383,44.53762398431633,11367.470468911815,20.89817530492006,14957.264789128876,34.634610581742486,7,2700,3100
10556.921064312313,156.38361769239512,10274.027055048347,25.63594400501435,12623.3113839173,29.60012301358624,15347.866732160102,13.727446130785951,7,2700,5900
16550.028957263068,144.40327433135133,15022.48421759132,47.583480571286636,12836.23720244051,37.170948494220134,12370.383923346582,47.90813110105785,7,2700,7700
14209.244385215585,270.00682501908915,13631.497671683728,118.10470093431394,11890.300870723104,64.24396473784374,11256.055905686504,57.10567477439289,7,2700,7900
11990.97794252944,258.85984226988523,13347.86089837273,117.25805524329444,13284.311208150299,15.080090749249322,13776.818396515022,33.98323754482171,7,2900,7500
7395.472023860644,79.76757752676828,5445.380814575751,25.137806335110827,7592.436878034173,38.828373428792794,10019.660264604807,32.10325584105234,7,3100,1300
9337.63886301105,93.70371817712322,9599.73859253654,29.617017733046442,10840.94611456546,11.456651951063408,13531.51652809662,20.406395025230182,7,3100,3300
8791.394510393893,100.6527872976655,8821.308127668804,49.18000272557241,9774.582873395248,30.487824460348147,12546.541055752705,23.051019823176837,7,3100,3700
8531.622993328814,69.52316281546406,10320.986212663092,26.15481084667335,12479.92980731332,37.333638640637204,14719.528042894146,29.192916083958615,7,3100,5500
10107.897959070871,197.88344416488923,11842.467496596928,132.95669620450198,11610.28061838601,71.57508906097453,11701.668246570674,58.71704616803406,7,3100,7900
7514.509179247319,76.8810633652061,5965.858986215371,44.30837954668026,6439.249728006277,39.075403772124275,7243.638268025735,41.67587985080047,7,3300,500
8150.40315004974,90.55052901783873,7704.074617871123,28.98316784983268,10199.81218499639,19.84814502926933,13384.199697425856,10.83587841919619,7,3300,2500
8150.449391153556,91.12809786117009,7546.932552948929,72.05648209184943,9717.389317303485,54.24823427662682,12781.82027892873,35.82677521092023,7,3300,5100
8266.77188432994,84.55428097236715,8477.574465676362,39.15945066501651,10593.980968418678,33.30000837631242,12979.17829732357,16.379180646596325,7,3500,2100
7583.451847081722,76.41840993071183,6242.479146158703,47.566837219405606,8143.3127916659805,26.88721772805153,11343.068354289479,14.296026882322412,7,3500,4100
7788.92320445361,68.74671540609486,9950.430566417555,62.208449310879274,13033.571420003007,46.64913601960697,15354.70428419296,31.096683291537108,7,3500,5900
13069.365684361994,258.43167100663146,12915.903185278683,102.35892084600798,14351.047302664268,20.58304413263446,16380.177162570493,4.628223991348584,7,3500,6500
16308.371633507664,137.28363119099842,14583.524756293657,36.221629082246686,14528.03872079435,8.545320271078129,16140.516001145636,15.359760046468038,7,3700,6500
7417.7100558357715,78.62936517912871,6641.761549226516,55.72073579924795,10230.89796709179,64.37965200622328,12923.040608575824,56.64998216521072,7,3700,7500
14084.000871226162,256.2472778444295,13494.048976464645,85.48411431891245,13932.690367411495,30.996664645806888,15583.735929163686,24.484354713280794,7,3900,6700
8221.323791923465,96.84306405369581,7872.020680425009,86.63343106571826,8912.305976029256,59.99425869942971,10021.182020058284,44.728358512851386,7,4100,1100
8342.270251938933,90.14257057198323,9399.398556337404,69.97432765583333,11206.437777445557,29.359041937740447,12859.5329742322,17.98091511485584,7,4100,2100
7514.509179247319,76.9420877092263,6558.856559610727,38.109417071918415,9676.126708558319,7.456810247505127,12913.745809452448,6.054289752271153,7,4100,3100
11673.544919138805,248.29514777940165,12074.920301238299,110.66865712102913,13142.56530522721,47.57538360604671,14975.490450717341,29.9935700114091,7,4100,6500
12904.949490906916,161.38416255738238,11016.189821278225,55.44915430751501,10434.512656975727,48.23100531337817,11227.100395426889,35.38970059190397,7,4300,1500
12905.562907670492,161.31430203552367,11184.352132112686,53.23120217583738,10820.354611494398,43.94360418208716,11755.544339634085,31.4723544421289,7,4300,1700
7393.4474237899585,79.95875761337858,5353.133771181451,33.0480229698092,8561.453744143948,47.02768766701213,12173.090565175347,29.157521763698913,7,4500,4300
10481.524317427995,165.17229681660368,9105.156844920051,46.568169879464755,10130.388215074277,25.657753340897823,12673.204222928069,15.179712412036894,7,4700,3100
10557.511667841623,156.81634879046504,9805.586011034362,14.7178346373182,10870.603974168573,23.425014003717145,13083.202543807995,17.492761358738562,7,4900,3300
7487.030561747154,76.83520529177999,6133.304453323931,62.67986944930667,7971.390242235774,32.42625593305379,11368.938139216474,6.944549410182615,7,4900,5500
8583.370882890673,112.03583130683862,7502.882287141837,46.81200596424616,9552.291455260804,25.000812301920043,12502.817080205821,12.914275015798786,7,4900,6700
8584.993832087273,111.66198441308224,7554.245636977266,36.035014646724136,9394.750542629003,21.92688995247096,11958.106203605737,24.348333075635633,7,4900,7100
7395.660976515869,79.79065375201118,4678.142035003436,28.05534293171572,5555.418572042545,46.72169476769055,7685.453518694907,54.14200843968727,7,4900,7900
8433.925145161955,88.72436031155011,10063.488924275634,65.85895618586679,11238.21861263886,42.71501793952199,12846.38913735726,24.948180967971094,7,5100,4900
7855.0851439023445,67.96079499413085,9356.659734207682,12.188535314267662,11915.390950286786,17.3130817600267,14000.462805716883,12.988216179401572,7,5300,3700
12179.139542726463,194.07305938993142,10988.417733477661,40.228976335924614,12620.375268353462,17.796560429853898,14135.382143170553,12.348017247870239,7,5500,4300
12392.103610494229,175.18790552265938,11541.000174309065,27.997621537768033,12578.204499162319,20.60376049717817,13898.640553732464,16.301723547258444,7,5500,4500
8288.943296075722,91.93627309158869,8930.127162147845,93.58224276557962,10374.164952719866,51.482117098855944,12452.726437585097,22.750981665529974,7,5500,5100
10435.482133290876,181.0557243176153,8301.349625464281,82.64926443769541,7696.520367855883,62.15382853360095,8260.727837709597,57.19736833094729,7,5700,100
7587.69348807965,76.15470746660628,6896.285054492396,54.29217767249021,9795.081254037064,31.736899021977237,12840.137443970309,18.18476677197176,7,5700,3300
11548.565095813563,128.74424044546782,9951.96597075833,33.218181746028655,9679.003382843719,50.666212199214534,10227.774808564973,53.96459169176672,7,5900,300
7548.160762613302,75.61943844434876,7294.831505562597,96.62562294907627,9826.034831209667,80.63500518893353,12496.467438834323,52.17407312009929,7,5900,1300
7588.687177028937,74.78400652288373,7294.720450322496,76.9605157969922,10210.374881830647,56.43738225619876,13251.43622179676,27.13614221750235,7,5900,6500
7727.839244691274,70.79777441203892,8933.79868237602,65.01645110955863,11541.253223682646,37.233261782303714,13200.847248275135,26.946280022577657,7,5900,7100
7544.601592717025,75.73934072844574,6892.949479471748,67.33565461363695,9310.178154398873,50.20547688913637,12555.606787546609,29.599379958694144,7,6100,2500
8147.692590676074,91.26931188869098,6762.4755229924895,70.26311876163092,7387.950673366433,67.00909786598137,8615.408311802177,63.52303552196897,7,6100,7900
8662.377576416873,117.92124486652672,8995.946278100831,54.99778415780144,10606.665032557272,51.02433574726295,11324.709902140858,52.843673576631126,7,6300,300
7400.310190697948,79.43694592581305,5722.064868667151,37.352520860290106,8319.676285720396,44.990551439081564,11345.959832395074,37.12213872260116,7,6300,4300
8358.473018656778,80.88072359399997,9209.73757946318,49.23281070784635,10521.586051568764,60.82697170909054,11501.49751451163,56.43120622100162,7,6300,7500
11703.752628050404,234.42800754925332,12698.804678154753,59.215282703109956,14066.007147539936,21.83198883755632,15119.333238602803,21.73014426682351,7,6500,1100
11629.461768935626,234.84641720162944,12143.072567722498,75.8145069956096,14047.971298469287,35.65756993303199,15521.420722605864,21.33321644214038,7,6500,1500
10535.740139593434,172.5864647439725,11392.079956013356,47.83407579954254,13392.028924230106,15.641082407547456,14622.193309004206,6.045894066895433,7,6500,6700
13522.774935102596,213.10707530059366,13070.178307535387,42.52640082071709,14480.488658761986,11.709477484546191,15601.757313072003,14.358161642681129,7,6700,1300
8736.553140089756,107.10843375412472,10007.451898824793,17.92509737713059,12630.15907120106,30.87322898206679,14493.221574852509,24.628408429425313,7,6700,2300
8678.255831023154,110.24852964656718,9164.789656977346,45.967316168901945,11192.731278463743,31.021563817810712,13200.27025997068,27.50781591703365,8,6700,2700
10550.584714813023,171.21356492738974,8977.86471008112,61.171487439065636,9962.797695326666,45.28681076578217,12205.57225318703,32.0919793595987,8,6700,5700
11571.910062998686,126.93793921108185,11693.138481766027,33.22052506676853,13126.753449116331,31.43198701927336,14058.755625928108,30.99967059631388,8,6700,6900
8146.9638784706085,90.91422919195354,6763.937425023545,40.18452117071839,7527.449037008088,35.014963337054446,9546.578120472732,41.23579850499095,8,6900,3700
10435.553621737688,176.24923634327376,8564.24759012253,66.68179620150626,9174.498161743317,45.2655313697006,11164.174082308718,36.758773739542264,8,6900,5500
7398.348722655275,79.57686760860847,5159.232254520713,41.463238702371626,6311.274202562438,66.5287388711225,7827.808727450089,67.97340191254378,8,7100,100
7665.358052636811,75.10397780162373,8191.672020789466,88.9275974122435,11059.211029120246,77.13537207396716,12778.088735384099,63.54217306212879,8,7100,900
8164.3661777171665,89.58469789824264,7136.391684050627,42.85222447894159,7975.147273749868,47.12370293034342,9737.34777189628,49.568035113602505,8,7100,3300
7742.221362449103,70.90743783450938,9353.216825860603,20.491310767808933,11876.54100227791,35.6101319260936,13074.117651909504,35.11053039938533,8,7100,6100
8665.890505209338,117.70414135292208,9347.521905981148,78.51157084882222,11476.076701410666,63.508155103945754,12627.55381451972,53.068837748739156,8,7100,6900
10628.929316363101,184.83053022902078,10661.86422688544,49.53444960581853,12111.698410085048,56.54042827498794,13233.686513714514,55.53456691782262,8,7300,2100
13327.799104514837,93.34867694413066,11022.888943658485,37.341353214443146,11205.328853523446,66.70734853828968,12129.137554142395,66.26992124378911,8,7500,1900
10550.651335042368,192.49013110296238,8971.65119580992,93.89857966525182,9329.675249975711,79.76829962116618,10415.795351603485,74.0143579960756,8,7700,1700
7391.488389856018,80.09991961493765,4203.665288439075,14.828656632076255,4395.870422495576,34.63127390036349,5917.617021470359,43.607475395479014,8,7700,4900
8223.216205628061,85.61284585942362,7949.181630013425,54.845143129838654,9062.046404833609,62.82973405644256,10019.828381168887,59.371414471308306,8,7700,6300
8147.761645014151,91.00708223743977,6841.091953037683,67.20022947076683,7224.1570151874175,66.15075520126645,8083.9304237862625,63.49772449698686,8,7900,6700
8223.94248372479,85.59963138791441,8083.516131562809,67.38363046176475,9106.515484558344,73.1571935705446,9631.133530243693,62.76386184670788,8,100,1100
7430.142001878933,78.24492790691662,5644.034359590409,55.60314509835577,6216.79411562509,46.59284421528,7374.920205460969,49.35235245096017,8,100,6100
8225.498812692047,87.50850166721285,8125.439566517996,78.14011155754795,8939.726211979027,74.85041798979647,9397.235051268775,63.48084012336892,8,300,700
7661.776069506272,72.68729722174325,7670.68115368343,59.48550984809397,9480.307263802184,73.75307607911199,10698.622748358466,62.477637463146344,8,300,1700
7467.669228566657,77.65647580748806,5288.709375117759,41.65234283506974,6020.716176800767,48.21685745246186,7893.6661418451295,55.06568032707243,8,300,4900
8149.246485534596,91.04379060062675,6755.6282784482655,60.18515890184671,7111.022553367139,47.873397207907274,8681.917513774884,54.653747253968156,8,500,3700
10380.552607356596,173.9013743004076,8438.904058397276,47.74241886070142,8633.24816703011,33.82606789732673,9952.984942657718,48.82544355431606,8,500,6700
7604.089743094508,75.42193468646227,6944.7365158804505,68.86356479584778,9215.33318305311,63.35158725513609,11658.7176493424,52.06381038527492,8,700,2100
8164.366177717166,90.42898929295339,7147.768605917686,55.41135678418771,7831.989153109863,42.79516899692309,9744.398713020062,50.53269293984062,8,700,3300
10379.276044524306,174.00267400421285,8379.673989446757,49.87954489661427,8965.99425364892,16.64550390235802,10923.102498460472,39.221566397963635,8,700,6500
10533.850159997575,162.663879896124,10941.01315902109,32.787338731324965,12085.449034168938,52.40271404530727,12705.825720220688,46.76669067008421,8,900,900
7592.649051891899,73.57894331867719,7485.517734361189,43.96838398102825,9588.815863656344,48.70083844347945,11888.087179243012,47.70242225584107,8,900,5100
8974.840246604115,104.15723657630396,9803.583293444788,108.56524000483387,10700.678238150485,83.69947313217827,11748.827437745953,73.52004694319706,8,900,7700
10370.403268377424,175.03759818172688,8881.863112185109,91.86514742777146,10145.703008751152,74.31829404886015,11541.026505696746,58.680116171579705,8,1100,700
12178.270553078328,193.28750874924063,11219.734340342851,25.163987178536708,13287.865450135205,15.833976029886156,14545.879848133372,8.870675593853854,8,1100,1500
8243.326630139549,94.1549668576378,9295.490584065463,81.24146661640538,12146.469697802457,55.06073523190956,14058.304257331016,53.12153818317037,8,1100,7300
12121.102227075147,197.81294881908116,10811.68711775442,35.538885407920546,13002.363524350592,18.791795047482232,14608.673854680761,4.466807015285584,8,1300,1500
7439.759135155671,77.4399840840576,7382.606982391379,24.22053894739057,10600.604416823944,30.309725314126837,13481.20055887893,39.590024066180455,8,1300,3700
13027.901225960144,162.1715813694744,12841.61826777364,83.3940734037936,13212.473600178799,81.09146869969942,13598.526117814226,72.13227588773927,8,1300,7900
7595.339232140035,74.30006463647076,8151.920105171966,62.607610896407095,11727.226498672955,33.42857023055845,14757.684839155627,27.304052771495396,8,1500,4500
10620.011185366175,155.06275791501622,11247.968903193583,36.97690162286755,12853.470165545083,29.512617231330122,14670.5090106301,23.880200162921184,8,1500,5100
13438.926755490138,133.8600393147231,13794.071904126311,67.30350627400269,14424.946876404238,74.99152724009485,14644.299166995308,67.51467206101105,8,1500,7900
7680.339636143226,72.1693961085085,8290.36776815813,50.218350065184126,11260.00128784083,37.200012202750706,14300.394896119833,25.65563345904828,8,1700,3100
10483.821932928608,164.5384421855525,11398.086695133034,35.032491595327265,13125.307730339371,21.92342184345283,14825.663127193526,15.774780837272635,8,1700,5300
7417.050397968383,78.69999230910744,6319.21687769476,58.59424492867877,9664.503175185258,32.46105162916289,13645.476705510007,11.087664718597493,8,1700,6100
10499.6090877762,163.6323016829278,9690.252209463633,20.270790393848188,11091.590162111006,27.009413008509494,13707.74620387088,16.666006929268534,8,1900,1900
7590.692452066692,73.70825435515775,7388.426366817329,18.788175455665147,10368.579573156712,4.8770727804148954,13773.18264917692,7.036717193579764,8,1900,2500
12443.804015198628,169.61187271124956,14679.663451133945,101.66509696303761,15512.952550221165,80.52185386245249,15692.393783068976,64.96344544940783,8,1900,7900
10364.676786859047,174.65247006433205,8607.475568031077,62.592570335686695,10354.872280915297,36.517018457200784,13183.033383480428,22.8319328344926,8,2100,1700
10631.54800816443,158.8184077293705,11177.214287645915,38.410973732831856,13459.36764332377,20.686205780363007,15683.026992019635,10.644960620315906,8,2100,3500
7511.107729339073,75.54071272492799,8306.22283693532,54.8065074139172,12297.549532282188,25.3985233679525,15279.940249276911,14.360012882528027,8,2100,4700
16069.418874034001,136.75134806571847,16670.7746651446,53.55628963425079,16991.659951646205,45.47367883276581,17041.755598480537,42.9061970898378,8,2100,7700
7487.713032848803,76.58344007224696,6636.643510526626,48.33305486420633,9103.447979895378,27.47195517608524,11578.018758162265,23.444126513283948,8,2300,700
10763.257556498325,151.8200371113803,11821.48055847982,35.03659963369882,13813.159847353834,6.694735277003028,15766.344788842169,9.233523142362955,8,2300,3700
12156.624178725111,195.20296267832947,9995.204905953644,65.09662690140566,11299.889297158315,46.82661169697177,13996.226184660944,20.758378025739553,8,2300,5500
12113.836755200466,198.62646146373856,9518.243737738769,72.17934320668695,10761.85587973104,45.75137919799694,13776.926772088882,16.562606599430392,8,2300,5700
9341.949558347056,162.8293672178036,10424.159888541062,137.7043928735953,13380.183685834434,80.72480449248935,16433.146887584247,36.699269800386446,8,2300,6900
15230.830174503284,160.31718477622613,16273.373517630831,77.25020742426368,16782.772717693955,42.49967413025308,17670.479134464582,14.033927180544323,8,2300,7300
14779.09171201117,234.10218137926202,15967.810587726774,110.8602346379158,16476.527510605734,64.43925156017106,16729.440291007766,49.838916885656204,8,2300,7700
7548.160762613302,74.83942199340898,7159.957004283981,76.57315403880204,8519.736817804107,69.38531308498564,9634.471040177737,52.8582699250719,8,2500,100
13896.540641288473,236.31534929381013,15504.532452103962,85.47996518627679,16276.821272811487,44.25297978635976,17260.296830487554,22.113405744268366,8,2500,7300
7857.301130736988,67.23833642864066,9636.222273781634,54.462326754637786,12462.233863824198,36.37492162469455,14593.094985373004,26.8816519354411,8,2700,3300
12274.554783829339,185.49075416986918,10481.545046348927,58.215413856922204,11764.647419988063,54.78778432001411,14188.082782978563,38.977352290756464,8,2700,4100
7413.537469175919,78.93470990339081,5881.761377358351,45.54771243026333,8680.827404357817,39.17978739697154,11500.368001241957,18.930153903932165,8,2900,1100
12097.232222497458,201.1088613925193,9230.65592512789,86.00015093361965,10490.07494144532,66.9379147756739,13204.891964320508,44.31060176452514,8,2900,4100
11196.679500548587,224.34250644390812,11765.384615247007,57.96104669283426,11838.71307741834,11.225278008073039,11562.228860175414,21.15744257689301,8,3100,300
7735.2715961862405,69.63721471433144,8040.2759360997425,16.851298569864877,10022.199781488496,29.62980860427639,12591.812588393417,29.55746012739844,8,3100,2900
8294.547445168215,82.33336331928139,10178.491123508933,41.66902331568183,12972.932590566572,44.00373679551465,15075.4917447977,34.71976169033885,8,3100,7300
15123.34947327226,157.18877522630558,12453.2864760801,52.0680482533643,11266.39748041726,39.62249534068829,10665.730495687381,37.375945393240436,8,3300,100
7470.310733602249,77.44498378932401,6030.535069676454,36.877239278100845,7768.309088901941,26.865567279488054,10633.740997158886,25.1206946634361,8,3300,2300
8165.048648818814,90.44305740220999,7834.723632939615,80.96087990660791,10120.240923822363,76.78313160034232,12443.233704483075,64.31527432519971,8,3300,7700
13582.21605253886,204.19452296547476,12012.8683332328,67.52129475734196,10658.803817278016,49.575733446968556,10175.609102172595,41.33134295789396,8,3500,100
8338.382973270818,104.30872373911741,8324.131576351712,110.88841075687077,9581.240338965026,55.181309820829,11866.863181957096,26.12839109160941,8,3500,5300
7432.170090150951,78.0603383429931,6707.95431755321,36.11117847149357,10480.773667098974,17.47077389490265,14100.188003486655,9.917766298311559,8,3500,6700
7468.3516996683065,77.59739330571634,6020.055748283129,39.96577593805111,8353.1257145364,17.860543066274438,11304.71709727751,11.231063716119257,8,3700,3100
8225.496378583315,97.26617791223555,7874.53616636227,105.57776569422121,8241.369939004286,65.68301740074683,9086.678335984076,41.4936174569033,8,3900,300
7393.378369451881,79.9665820791847,4677.243697851289,15.096866136545321,5831.516706609768,12.28712745610878,8821.586096244086,8.772781824205676,8,3900,1700
13658.465945587572,226.10689274493075,12953.27974652205,94.11699997864852,11683.069075815287,48.44535139159728,12314.685872852615,29.401344275384396,8,3900,5500
15987.793488706473,149.06181913071862,14313.427568612544,36.84228381101742,12522.854845513506,20.495821560616694,12915.60182017358,22.18813951744287,8,3900,5700
7554.716686128758,74.4940344949446,7768.22229275175,16.4921744751505,10324.33975103131,20.913680290178846,12673.519266484367,31.21159272020928,8,3900,7300
15798.47153651636,160.64903008775678,13388.737299291064,82.28458365990134,12264.175897299612,33.043080500752616,12954.403276825868,23.03751332809202,8,4100,5900
12906.908524840857,257.6004296133308,11517.016796043501,112.8555230074445,11847.731352350771,38.3506271011097,13157.83189618328,20.731130611867556,8,4100,6100
8721.05998428531,102.33724699074942,8988.657544331354,43.978285948377014,10139.276420930246,6.583204059874497,11452.339816489035,25.97440914769403,8,4500,7300
7538.0430990876675,75.84526738548288,7403.096600336828,80.27502003621473,9903.742355615077,50.479586972472404,12593.27924986542,31.597737837268458,8,4700,2900
12290.991738091237,185.6638835841167,10956.848377231296,49.28799793276179,11267.118635090597,35.685441152953004,12607.346695466158,28.91299049959814,8,4700,3500
12289.99804914195,187.39320788196426,10462.313816146803,68.7661277723732,10729.761401367185,47.13484221505476,12110.515227140866,33.06998801103194,8,4700,3700
7393.447423789957,79.95878428144283,5044.095830084303,24.560816415170944,7366.514778528181,36.67534806125436,10523.357884412668,35.47775356398288,8,4900,1700
8892.366220465296,97.44365214446593,9390.618209738306,72.68675205118355,9491.772418218261,35.56816786190407,10243.674976322902,31.0479942809057,8,4900,7300
8284.699220969062,91.15166236633229,8289.637200504807,88.74283017983578,8195.276613766191,56.302723178823584,8239.72403088586,47.27902176221536,8,4900,7900
7681.068348348692,72.05704460798515,7982.121674929234,50.68429581689604,9393.805651667579,44.658824094588304,11383.79533389379,35.89697962692147,8,5100,4100
7585.329534115772,72.90495495708322,8690.216979083118,62.84365522330271,11865.906343413517,13.901223059614145,14595.418814390905,26.044658044134028,8,5300,3300
7467.669228566657,77.65647580748804,5325.223556243402,38.57815008611586,6474.024606128616,26.38884279178619,9364.383432595354,18.329200768312067,8,5300,4700
7395.660976515868,79.79065375201112,4730.002759643714,20.578344976658016,6176.437744207825,6.268773451435639,9134.415627815208,7.01382179834227,8,5300,5900
8337.03735610045,92.37477242360876,7939.236479987267,87.1148658847422,7571.339334071147,56.62972237059353,7699.129204008317,44.70702685005149,8,5300,7700
13264.308835734722,280.35432252579403,9967.864129784108,88.28765009354635,8391.690694001272,50.107563693126394,8769.570368450379,45.79075631278081,8,5500,700
16758.739787822924,139.29552754243662,11219.30357934964,28.404735785803254,9392.716181093336,30.693819838203233,9838.624599542843,40.53916880940488,8,5500,900
13266.33692400674,280.1044220602237,10552.132732348791,62.570020025382256,9899.859623247856,14.033105032845167,10761.141454591823,35.96412706455658,8,5500,1100
7666.702615714582,72.31525661424266,8568.53320817497,43.72859225321391,12350.741671499769,41.99101232644475,15588.504021518735,36.709401075230744,8,5500,2700
9718.9277606282,127.61465075524826,12187.321731394999,84.26649117573459,13964.312652425027,48.37008176732969,16402.68688938999,36.42298412867588,8,5900,2300
8901.416208370956,126.35746068095803,9582.38632194095,104.57319915225804,12229.632090502686,55.42220626018776,15043.012394267223,42.32695741358596,8,6100,1900
8170.566852649034,90.75177945920294,7954.296031473611,60.79606218940448,8855.773637295926,33.086030520252976,9873.010631969286,13.26516580815711,8,6100,5900
10601.216336593416,120.67334980957887,13111.443874236504,69.05372539925665,14896.818599882406,43.602530292578294,17124.685528083635,34.477839689473335,8,6300,2300
11766.208290702258,115.7477167322307,13472.080114191665,36.577196783316694,16077.44991533139,18.31942272610082,18256.720083620552,14.203695280561178,8,6300,2700
7517.081629944831,76.72250150951582,7307.624438537931,86.03812468043309,11432.276381240637,76.33479322375828,14961.9353551439,54.332114970970586,8,6300,3700
11213.827281003174,130.79858087925376,13133.738614812208,24.114439867668246,16461.003680531132,15.250995652510392,18471.669988942114,5.089934618630985,8,6500,2900
7394.1070816573465,79.89418882390204,4843.837356116393,11.432709670026346,6610.256822094457,5.81672273189687,9679.634150109885,18.17678679528476,8,6500,4700
8974.840246604115,64.83331941176796,9607.792451242605,20.773660022552225,9671.573279302786,19.669733541297926,9913.249210211998,15.675341759839258,8,6500,6100
7492.406054025964,76.36599974634292,7115.046328120015,49.89882470994933,8659.651361933777,35.92075553913156,9690.852943103193,19.516577032675862,8,6700,5500
8147.648783680993,91.17495394264124,7152.849506435607,63.93446200167009,7897.774883608238,48.04499375065203,8505.324084491518,35.259467052560396,8,6700,6500
7410.78310280717,79.15399047624219,5067.642473552273,21.713956827585168,6181.943650891671,20.8292816089455,8109.506837076348,43.34420350961107,11,6900,900
11465.320641946002,150.70532272601383,14517.805909560459,72.82962481909847,16558.816331597878,21.992024542996806,17541.89934743212,34.043466195664465,11,6900,3100
9216.188804209556,138.79475948686004,12576.93828396199,133.67589805240684,13878.857769993923,77.50090982321107,14880.770319325082,59.185063101774205,11,6900,3700
7659.704174239175,74.59975429973163,7531.176467507145,41.7015256629994,10189.189741587543,46.37915327373867,12746.440632905165,59.48922848550241,11,7100,1900
14854.329021624058,117.16577889880517,15938.244023288295,48.95840077341834,15773.188237127033,46.01874145470713,16085.394844720497,54.050698829499446,11,7100,3300
7410.780668698437,79.15436409242515,4769.181589475825,30.559373589068425,4277.986919217163,29.359023400562634,4643.4655787413985,35.024319586431155,11,7300,300
15987.862543044554,126.70261423436816,14617.27429975143,98.41728531949714,13700.239555725164,81.03807289259439,13935.656234567097,71.45252380443097,11,7300,3500
7659.088323366867,74.66893488959677,7155.68741364421,55.00331932923829,9434.538003830414,63.2946729578313,11776.344226945013,73.08772564512994,11,7500,2300
12924.241769749346,258.7400839746698,11738.637829587646,144.83584570592558,11625.676746273277,99.45270943558938,12232.865497984529,80.69601473570009,11,7500,3500
7394.109515766079,79.8938189644848,4709.801451597278,30.296873862545233,5450.368407134997,49.93994975079669,6563.509579483276,46.081746750924424,11,7500,5700
7392.101806619591,80.04442753246518,4374.546180200636,20.187657403271427,4331.943318165789,35.85460187755099,4870.390938050432,38.66884794701709,11,7500,6900
7543.921555724109,75.52848272061722,6378.180474739578,65.69395467024992,6844.529029617227,54.90485449193179,8197.717751412689,60.44409551843783,11,7700,1700
