cx,cy,density_700,grad_200,pred
3400.0,6200.0,90.25967696231227,0.11469767022723502,0.8858427419184165
3600.0,7400.0,90.0,0.13597385369580758,0.8439203758149656
3800.0,8200.0,80.7416831963729,0.17074997966487598,0.7356774043990282
4000.0,1200.0,57.44647208841032,0.3205550741379015,0.2965561911462486
4000.0,5800.0,86.79217908756021,0.08,0.9232363090916329
4000.0,6600.0,89.0,0.2924228293261508,0.4043557443914879
4200.0,1800.0,78.6230660243695,0.09706813185707358,0.8491975724246912
4200.0,4800.0,83.85196939642958,0.12,0.848826130157885
4200.0,5000.0,83.64290167186172,0.10666666666666667,0.868903216043575
4200.0,6600.0,89.0,0.1793816539609828,0.7417821470826489
4200.0,7200.0,90.89985831680363,0.12578641509408806,0.8670696795323991
4200.0,8000.0,85.64930575233777,0.19413626371414716,0.696414470345093
4200.0,8200.0,80.77103995466138,0.1339983416149452,0.8083216329471619
4400.0,7600.0,90.68087276848966,0.2154065922853802,0.6466090321595888
4600.0,1200.0,55.94173986965146,0.28126697479638646,0.38402039580837033
4800.0,3800.0,82.0,0.19090428084368471,0.6938587440260737
4800.0,4400.0,82.0001133465571,0.04,0.9258926907788594
4800.0,7000.0,90.35375460470388,0.10666666666666667,0.9002485567287823
5000.0,1800.0,77.23700765089261,0.1885618083164127,0.6808557777354542
5000.0,3400.0,82.1722300935109,0.3476907949441413,0.22350021910670204
5200.0,1200.0,53.20447718900538,0.25051058970741247,0.4346382003605862
5200.0,6600.0,87.43292717483706,0.17074997966487598,0.7591623733293813
5200.0,7800.0,88.78843865117597,0.14907119849998599,0.812552347747943
5200.0,8000.0,86.02465287616889,0.03771236166328254,0.9583831191195127
5400.0,2800.0,86.84273165202607,0.077746025264604,0.9262938781920051
5800.0,7400.0,89.63185038254463,0.1099494833498043,0.8919292711178897
6000.0,1800.0,78.34134315670161,0.05333333333333334,0.8864427984570713
6000.0,8000.0,81.59897988098612,0.09706813185707358,0.8699162281654154
6200.0,2400.0,89.36293567582885,0.077746025264604,0.9393954595467782
6200.0,6200.0,89.13431567016151,0.07542472332656508,0.9412383626670273
6200.0,6800.0,90.96372910172853,0.0596284793999944,0.9686607644150171
6200.0,7400.0,88.8406914139983,0.10154364141151878,0.9026801837698308
6200.0,8000.0,80.19948994049305,0.13333333333333336,0.8062802175820565
6400.0,6600.0,91.0,0.09706813185707358,0.9184629836181919
6600.0,5400.0,88.55987531878719,0.04807401700618653,0.9670938135604428
6600.0,6200.0,91.0,0.06798692684790379,0.9592257135113043
6800.0,2600.0,88.34060640408048,0.2,0.6866313978007126
6800.0,2800.0,88.68143950127515,0.05497474167490215,0.9615006358927252
6800.0,8800.0,46.439501275148764,0.26465910988372277,0.38014222814505877
7000.0,7200.0,89.11113629923491,0.16055459438389727,0.787605696602927
7000.0,8400.0,63.314366676112215,0.08432740427115679,0.7155063992397828
7200.0,2200.0,83.8917540379711,0.10154364141151878,0.8778590806314028
7400.0,6600.0,90.03876452252763,0.01885618083164127,0.9961146978014055
7600.0,1800.0,74.18855199773307,0.139204086785474,0.7587277382119346
7600.0,2000.0,78.11521677529045,0.0596284793999944,0.8803828666472895
7600.0,4200.0,85.0,0.2403700850309326,0.5668089198645632
7600.0,5600.0,86.29373760272031,0.2086996778999804,0.659169372952888
7600.0,7600.0,83.62947010484557,0.20698899595013368,0.6577688888523252
7800.0,1800.0,71.84958911873052,0.08944271909999159,0.8003064597003913
8000.0,8000.0,74.62244261830547,0.07180219742846006,0.8400599418540275
8000.0,8200.0,69.61201473505243,0.05497474167490215,0.7971987744076112
8200.0,1200.0,44.54553697931426,0.2666666666666667,0.3690555044417644
8200.0,3800.0,76.36996316236895,0.1605545943838973,0.7350035768620378
8200.0,5400.0,77.16559931992066,0.19821424996424675,0.6583199857072677
8200.0,7000.0,78.83219042221593,0.11469767022723502,0.8273526925832118
8400.0,5400.0,71.69555114763389,0.1192569587999888,0.7679584743278833
8400.0,6600.0,73.72462453952961,0.11392004993756709,0.7909473441359207
8400.0,8800.0,43.474865400963445,0.25051058970741247,0.38741142554710867
8800.0,5400.0,55.63224709549448,0.337573037364591,0.25324711874504535
8800.0,7400.0,55.58430150184188,0.24908722256359206,0.4483926784363572
8800.0,8800.0,35.44794559365259,0.35502738548518264,0.2094548885500334
1000.0,1800.0,41.90104845565316,0.3298484500494129,0.25623966649253765
1000.0,2400.0,47.837461037120995,0.30782390348307187,0.30754698108319256
1000.0,3800.0,49.83695097761405,0.4472135954999579,0.0
1000.0,5200.0,41.44522527628223,0.22666666666666666,0.4047354836013187
1200.0,2800.0,58.90042504958912,0.18666666666666668,0.5746838146969553
1200.0,3600.0,60.47288183621423,0.3820413008505174,0.13752272918268205
1200.0,4200.0,58.41983564749221,0.2699794230842212,0.41689603787832674
1200.0,4800.0,52.83304052139416,0.09706813185707358,0.5901674544137114
1200.0,8600.0,33.039727968262966,0.2803172805550485,0.3076751928820626
1400.0,4000.0,69.11005950694248,0.06666666666666667,0.7873216815067905
1400.0,4600.0,63.40425049589119,0.17788885418835113,0.6206218207840811
1600.0,4000.0,76.93284216491924,0.0565685424949238,0.8716212641835466
1600.0,4200.0,75.34831396996316,0.18135294011647257,0.6876813307121097
1800.0,1400.0,57.7050155851516,0.18135294011647257,0.573308741561817
1800.0,5400.0,73.64596202890337,0.13597385369580758,0.7599288075145834
2000.0,1600.0,67.94531028620005,0.09428090415820635,0.7586772888152891
2000.0,6400.0,81.66290733918957,0.28126697479638646,0.4385815408708077
2200.0,5800.0,85.59127231510342,0.1192569587999888,0.8586683582138503
2200.0,8600.0,58.59739302918674,0.19821424996424675,0.5549195559639265
2400.0,2800.0,87.0,0.08,0.9243823418175636
2600.0,2200.0,84.08648342306603,0.04,0.9426143422015723
2600.0,4000.0,91.0,0.2,0.6905536990561383
2600.0,6000.0,91.01773873618589,0.10413666234542206,0.9069284422267223
2800.0,3600.0,90.03394729385094,0.2154065922853802,0.6459685466530178
2800.0,7800.0,85.09419098894871,0.18856180831641267,0.70913114034083
3000.0,3400.0,88.64800226693114,0.12073846850849888,0.8690038072727373
3000.0,7000.0,90.0,0.1131370849898476,0.8877142448556532
3200.0,4400.0,88.68897704732218,0.07542472332656508,0.9390084034225294
3400.0,1000.0,46.259336922640976,0.32110918876779454,0.2786586461593753
3400.0,1800.0,78.51017285349957,0.155492050529208,0.7564228136711424
3400.0,3200.0,85.64397846415415,0.08110350040397626,0.915316723859537
3400.0,8200.0,80.53720600736753,0.21868292622475635,0.6185430647566942
3600.0,1200.0,56.88251629356758,0.3008137112714261,0.34262693011370665
3800.0,3800.0,84.6851799376594,0.12,0.8530304784577918
3800.0,6400.0,89.0,0.09333333333333334,0.9160316084446347
4000.0,1400.0,66.406914139983,0.09428090415820634,0.7431052391013964
4000.0,2400.0,83.8131482006234,0.13727506854649335,0.8177609219691022
4000.0,5800.0,86.79217908756021,0.08,0.9232363090916329
4000.0,6600.0,89.0,0.2924228293261508,0.4043557443914879
4400.0,1800.0,78.31754037971096,0.12073846850849888,0.8150514228411883
4400.0,3400.0,80.61150467554548,0.31126980079810007,0.3430077157113056
4400.0,6600.0,88.78741853216208,0.19821424996424675,0.6922291428893048
4400.0,8000.0,85.87084159818646,0.14907119849998599,0.8027888806225421
4800.0,1200.0,54.977897421365824,0.26699979192667717,0.4105553560633431
4800.0,4200.0,82.43105695664494,0.01885618083164127,0.9382553660985709
5000.0,6200.0,83.90065174270332,0.2433105012119288,0.5565517988007538
5000.0,6600.0,87.66676112213092,0.1099494833498043,0.8838913969332247
5000.0,7400.0,91.0,0.2082733246908441,0.6673656075529819
5000.0,7600.0,90.8569566449419,0.139204086785474,0.839596397526837
5200.0,3600.0,83.62844998583168,0.139204086785474,0.8132388442489098
5400.0,4400.0,84.26738452819495,0.2924228293261508,0.4044891576699595
5600.0,5400.0,81.93114196656276,0.11469767022723502,0.8467999341054342
5600.0,7200.0,90.0,0.17384539747207065,0.7577076925262425
5800.0,3400.0,87.94786058373477,0.11392004993756709,0.8783548199055942
5800.0,6200.0,86.237461037121,0.2385139175999776,0.5739217985309363
5800.0,8200.0,78.37965429300085,0.213749593891752,0.6247888075827159
6000.0,5200.0,85.63797109662794,0.08110350040397626,0.9152814467704935
6000.0,7000.0,90.0,0.06798692684790379,0.9545267033389429
6000.0,7400.0,89.08994049305753,0.03771236166328254,0.9785616126343553
6200.0,3400.0,88.99994332672145,0.013333333333333334,0.9918235284658581
6200.0,6200.0,89.13431567016151,0.07542472332656508,0.9412383626670273
6200.0,8000.0,80.19948994049305,0.13333333333333336,0.8062802175820565
6400.0,7600.0,86.31663360725418,0.16220700080795253,0.7756988114572723
6600.0,6200.0,91.0,0.06798692684790379,0.9592257135113043
7000.0,1800.0,77.40623406064041,0.17384539747207065,0.7137237317033256
7000.0,8200.0,70.71385661660527,0.0596284793999944,0.8076204304978951
7200.0,1800.0,76.70949277415698,0.16492422502470644,0.7283581142708659
7400.0,2000.0,79.96055539812978,0.077746025264604,0.8804749402551055
7400.0,4800.0,84.0,0.11469767022723502,0.8583378581154872
7400.0,6000.0,89.45009917823747,0.17537261917287875,0.752771589840634
7400.0,7600.0,84.28960045338623,0.21868292622475635,0.6276656009465811
7400.0,8200.0,70.5491640691414,0.29814239699997197,0.3751129974119488
7600.0,2800.0,82.40408047605554,0.12649110640673517,0.8302046272466372
7600.0,3800.0,85.66528761688863,0.10413666234542206,0.8836609631370533
7600.0,8800.0,45.55970529895154,0.12578641509408806,0.502953448410365
7800.0,2200.0,77.52836497591386,0.18856180831641267,0.6821305277878786
7800.0,5000.0,82.25230943610087,0.12292725943057184,0.8354027518346958
7800.0,6800.0,86.6404647208841,0.04807401700618653,0.9550867802207537
8000.0,1600.0,63.25111929725134,0.10413666234542206,0.7036813896652792
8000.0,3200.0,77.72479455936526,0.04,0.8873882346876854
8000.0,3400.0,79.02958345140266,0.16055459438389727,0.7491175715161462
8200.0,5200.0,76.50932275432133,0.11469767022723502,0.8111457507943105
8400.0,5200.0,71.05599319920657,0.1885618083164127,0.6500478369682443
8400.0,5400.0,71.69555114763389,0.1192569587999888,0.7679584743278833
8400.0,7600.0,71.33420232360442,0.12292725943057184,0.7604374507414815
8600.0,1400.0,41.921677529045056,0.20308728282303756,0.43009823438184963
8600.0,3200.0,58.51175970529895,0.08537498983243799,0.6597783409575366
8600.0,4200.0,63.03870784924908,0.09428090415820634,0.7075402865058749
8800.0,4400.0,54.05293284216492,0.16220700080795253,0.5656600610764467
1175.0,1775.0,49.14961745536979,0.20698899595013368,0.47738258674158474
1175.0,2975.0,58.07537546047039,0.25888650451930134,0.43948445422490046
1175.0,3175.0,58.50337206007367,0.2884441020371191,0.37534914998144553
1175.0,3575.0,59.18175120430717,0.41182520563948,0.06027070458175403
1175.0,3775.0,59.11878719183905,0.3169297153067923,0.30782968134449895
1175.0,3975.0,58.54060640408048,0.29454296045832695,0.3611550130092358
1175.0,4175.0,57.37274015301785,0.3008137112714261,0.34370890345622196
1175.0,4775.0,51.91379994332672,0.08110350040397626,0.579610083621846
1175.0,6975.0,47.0915273448569,0.2683281572999748,0.3768546975868383
1175.0,8775.0,28.303428733352224,0.3440930106817051,0.22362443409832458
1375.0,1175.0,39.222896004533865,0.13727506854649335,0.435509682418798
1375.0,1975.0,60.87220175687163,0.16220700080795253,0.6237605095565488
1375.0,2775.0,66.67667894587701,0.04807401700618653,0.7644955843908121
1375.0,2975.0,67.2713516576934,0.12292725943057184,0.7257701593157964
1375.0,3375.0,68.46568432983848,0.2515728301881761,0.49525494774722384
1375.0,3575.0,68.86545763672429,0.2,0.6147409248757351
1375.0,4375.0,64.84686880136016,0.18666666666666668,0.615933592230127
1375.0,5775.0,58.93760272031737,0.01885618083164127,0.6552493651976103
1375.0,5975.0,59.40017001983565,0.107496769977314,0.6607925617174473
1375.0,6975.0,56.32371776707283,0.06666666666666668,0.6345036698158552
1375.0,7175.0,55.03247378860867,0.18135294011647257,0.5526134437760356
1375.0,8375.0,43.82459620289034,0.05333333333333334,0.4622757331246868
1575.0,1375.0,51.911589685463305,0.13727506854649335,0.564995631619119
1575.0,1775.0,63.97415698498158,0.1885618083164127,0.6069054496125392
1575.0,1975.0,67.89328421649192,0.05333333333333334,0.7780461988657097
1575.0,2775.0,74.09373760272032,0.013333333333333334,0.8530477821332347
1575.0,3375.0,76.39348257296685,0.1339983416149452,0.7818300774047577
1575.0,3575.0,76.90688580334373,0.05497474167490215,0.8723135395718367
1575.0,3975.0,76.20651742703315,0.0298142396999972,0.8752569741452743
1575.0,4575.0,70.29243411731369,0.187142251301576,0.6485859730532835
1775.0,3775.0,83.07582884669878,0.06666666666666668,0.9143106131929422
1775.0,3975.0,82.37965429300085,0.08537498983243799,0.8896187159115938
1775.0,4175.0,80.85672995182772,0.16275407487644938,0.7533064554616
1775.0,4375.0,78.73828279965996,0.09428090415820635,0.8533572815615054
1775.0,5375.0,72.80187021819212,0.139204086785474,0.7489867512392518
1775.0,5975.0,75.37183338056107,0.2154065922853802,0.6099580218423892
1775.0,6975.0,71.88217625389629,0.0596284793999944,0.8200222429982669
1775.0,7175.0,70.53873618588835,0.0565685424949238,0.8069011476603101
1775.0,8375.0,56.79042221592519,0.25051058970741247,0.4511240464662952
1775.0,8575.0,51.25559648625673,0.19686430746977868,0.504808998519308
1775.0,8775.0,44.515273448569,0.322490309931942,0.2733016138743942
1775.0,8975.0,37.00510059506942,0.34615346628659116,0.2242409383220969
1975.0,2375.0,81.311249645792,0.14907119849998599,0.783173610763142
1975.0,2775.0,83.3626523094361,0.1520233900132184,0.7866257012659013
1975.0,2975.0,84.30988948710683,0.16110727964792765,0.7711372770357774
1975.0,3975.0,86.66183054689714,0.08,0.9225105677023575
1975.0,6175.0,81.53726268064608,0.11469767022723502,0.8444703247865806
1975.0,7375.0,75.11079625956361,0.12292725943057184,0.789580395731065
1975.0,8375.0,61.70229526778124,0.25333333333333335,0.4660542882764299
2175.0,1175.0,52.00844431850383,0.3641733408999377,0.18901855632630793
2175.0,1575.0,68.84312836497591,0.09614803401237305,0.7660516189777744
2175.0,4175.0,87.95902521960896,0.14173527750312867,0.8255153435261064
2175.0,5375.0,82.58299801643525,0.18950227204735862,0.6992141069526197
2175.0,5775.0,84.99778974213659,0.12578641509408806,0.844418817216835
2175.0,5975.0,85.82300935109096,0.0596284793999944,0.9396672769491936
2175.0,6175.0,86.02023236044205,0.1885618083164127,0.7115962010315284
2175.0,6975.0,82.18571833380561,0.0565685424949238,0.9164068742610869
2175.0,7575.0,78.41399829980165,0.09614803401237305,0.8487455670662158
2175.0,7775.0,76.6470388211958,0.24513035081133647,0.5366353753177894
2375.0,1175.0,52.82657976763956,0.2575094388777062,0.4201022200822887
2375.0,1775.0,76.0542930008501,0.04807401700618653,0.8676765639155934
2375.0,4375.0,87.89736469254747,0.1520233900132184,0.8033907323161842
2375.0,5975.0,88.9457069991499,0.04216370213557839,0.974288092461808
2375.0,6375.0,88.6644375177104,0.248014336503177,0.5472991703102003
2375.0,6775.0,86.6885236610938,0.2198989666996086,0.6286738221051698
2375.0,7775.0,80.22992349107396,0.12292725943057184,0.8237398206075375
2375.0,8175.0,73.75868517993766,0.04807401700618653,0.8444002092666687
2375.0,8575.0,61.76078209124398,0.155492050529208,0.6396446929510562
2575.0,1575.0,70.54553697931425,0.19090428084368471,0.6424842033189013
2575.0,1775.0,76.66681779540946,0.08110350040397626,0.8506520819902299
2575.0,1975.0,81.00158685179937,0.14360439485692011,0.7921029238255843
2575.0,2375.0,85.44630206857467,0.08110350040397626,0.9141500454913274
2575.0,2575.0,86.51606687446869,0.09428090415820635,0.9026522247204412
2575.0,2975.0,88.00209691130632,0.09614803401237305,0.9072626984556071
2575.0,3975.0,91.0,0.17384539747207065,0.7596099691988447
2575.0,4175.0,90.0,0.25612496949731395,0.5224494681704455
2575.0,5375.0,87.78277132332106,0.12292725943057184,0.8616322137829073
2575.0,5975.0,90.8979880986115,0.09614803401237305,0.9195397245768124
2575.0,6575.0,89.80629073391896,0.08944271909999159,0.925311506244384
2575.0,7175.0,86.9793709266081,0.16110727964792765,0.7802865571700746
2575.0,7575.0,84.82113913289884,0.139204086785474,0.8185486222944773
2575.0,8775.0,55.43661093794276,0.07542472332656508,0.6235685325338933
2775.0,1175.0,53.56480589402097,0.2328566559543064,0.46731514713064487
2775.0,2775.0,87.12825162935675,0.12578641509408806,0.853725988320609
2775.0,4975.0,87.72031737035988,0.16055459438389727,0.7837764930586002
2775.0,5175.0,88.04992915840181,0.19090428084368471,0.7102485187612209
2775.0,5575.0,90.12513459903656,0.0596284793999944,0.9645344930906632
2775.0,6575.0,90.9963162368943,0.09333333333333334,0.9243131128551654
2775.0,7175.0,88.74071975063758,0.14727148022916348,0.8163132674051539
2775.0,7375.0,87.94967412864834,0.1099494833498043,0.885119157424404
2775.0,7975.0,82.33828279965996,0.1520233900132184,0.7821237746526668
2975.0,1175.0,53.940379710966276,0.3112698007981,0.31269891941417394
2975.0,1375.0,63.321564182487954,0.17074997966487598,0.6310089384255859
2975.0,1775.0,77.33255879852649,0.14727148022916348,0.765165181334406
2975.0,2375.0,85.77319353924625,0.23323807579381203,0.5888567673347744
2975.0,2575.0,86.46523094361008,0.22784009987513418,0.6055577551968723
2975.0,3775.0,89.78509492774157,0.2301690200217609,0.6023931244774974
2975.0,3975.0,89.9629923491074,0.1339983416149452,0.8478494255918692
2975.0,4375.0,89.0,0.26666666666666666,0.48860939276273907
2975.0,4575.0,88.48240294701048,0.3298484500494129,0.2784282874538989
2975.0,5775.0,91.12439784641542,0.08537498983243799,0.9367109515112191
2975.0,5975.0,92.0,0.14727148022916348,0.8247614279081816
2975.0,6175.0,92.0,0.13597385369580758,0.8493375056637158
2975.0,7575.0,88.37710399546614,0.21081851067789195,0.6568997082796098
2975.0,7775.0,86.66851799376595,0.2082733246908441,0.6610583565959653
2975.0,7975.0,83.9052422782658,0.1099494833498043,0.8653505507940358
3175.0,1775.0,77.60742419948994,0.17384539747207065,0.7147041735935606
3175.0,2175.0,84.1958628506659,0.20352450029965,0.6683325255994392
3175.0,2575.0,86.0,0.05497474167490215,0.9450564858337398
3175.0,3775.0,88.57086993482572,0.1192569587999888,0.871410317945029
3175.0,4175.0,89.0,0.19090428084368471,0.712095001920448
3175.0,4375.0,88.92077075658827,0.12292725943057184,0.8659655821220196
3175.0,5375.0,89.67854916406914,0.10413666234542206,0.9019179934089687
3175.0,6575.0,91.0,0.107496769977314,0.9011258649328824
3175.0,6975.0,90.0,0.16220700080795253,0.7859118524345603
3175.0,7575.0,89.24647208841031,0.2086996778999804,0.6640795698861939
3375.0,1375.0,64.32247095494475,0.16055459438389727,0.6535505748178356
3375.0,2775.0,85.529101728535,0.12649110640673517,0.8455825277143583
3375.0,3575.0,86.736015868518,0.10413666234542206,0.8890019248641732
3375.0,4175.0,88.0,0.17384539747207065,0.7531815753152269
3375.0,6775.0,90.0,0.14360439485692011,0.8278709213364075
3375.0,6975.0,90.0,0.17888543819998318,0.745048726492251
3375.0,7975.0,85.57041654859734,0.10413666234542206,0.8831714497472591
3575.0,1175.0,55.600340039671295,0.3112698007981,0.31575827855005434
3575.0,1575.0,72.45877018985549,0.0596284793999944,0.826023592990689
3575.0,1775.0,78.1190705582318,0.08537498983243799,0.8583943259283893
3575.0,3175.0,84.37772740153018,0.16,0.7738114696173963
3575.0,3375.0,84.76639274582034,0.04807401700618653,0.9421766095650648
3575.0,3575.0,85.3092660810428,0.04807401700618653,0.9460354582664592
3575.0,3775.0,85.99410597903089,0.06798692684790379,0.9324037542527226
3575.0,4375.0,87.10864267497875,0.08110350040397626,0.9235822780152241
3575.0,5375.0,88.19790308869368,0.0565685424949238,0.957184700415769
3575.0,5575.0,88.86545763672429,0.08537498983243799,0.9268329769454393
3575.0,6375.0,89.80498724851233,0.1099494833498043,0.8925823270318964
3575.0,6575.0,89.92422782657977,0.16055459438389727,0.789617990121134
3775.0,1375.0,65.2164919240578,0.0298142396999972,0.7454170190218434
3775.0,4375.0,86.24205157268348,0.03771236166328254,0.9599199160595857
3775.0,4975.0,86.65848682346274,0.20176994600562076,0.678648461731375
3775.0,5175.0,86.88296967979598,0.12292725943057184,0.8579450252466228
3775.0,5975.0,88.46279399263247,0.14727148022916348,0.8154620047981676
3775.0,6975.0,90.0,0.18950227204735862,0.7175377527328668
3775.0,7175.0,90.0,0.15606266547626169,0.8002049534909768
3775.0,7575.0,90.0,0.17384539747207065,0.7577076925262425
3775.0,7975.0,85.97840748087278,0.0596284793999944,0.9406716117683618
3775.0,8175.0,81.4433550580901,0.1520233900132184,0.7779805633651038
3975.0,3575.0,82.7528478322471,0.16275407487644938,0.7614577021255373
3975.0,3975.0,84.2601870218192,0.11469767022723502,0.8597047840356846
3975.0,4375.0,85.16406914139984,0.04216370213557839,0.9492611053490438
3975.0,5175.0,85.42844998583168,0.0298142396999972,0.9585972586816751
3975.0,6175.0,88.0,0.13727506854649335,0.8347782881406627
3975.0,6375.0,88.49226409747804,0.15606266547626169,0.7961938072179511
3975.0,7975.0,86.01405497308019,0.18571184369578825,0.7187578649105055
4175.0,1975.0,81.51045621989232,0.17384539747207065,0.7320093911635586
4175.0,3375.0,81.0,0.2403700850309326,0.5599626005686735
4175.0,3775.0,82.48109946160385,0.09706813185707358,0.8755827083215628
4175.0,4575.0,84.08166619438934,0.05333333333333334,0.9331704964848406
4175.0,4775.0,83.99926324737886,0.1339983416149452,0.82477485053038
4175.0,5975.0,86.34882402947011,0.18571184369578825,0.7196291533221084
4175.0,7575.0,90.37534712383112,0.11469767022723502,0.8862433854817822
4175.0,7975.0,86.1012184754888,0.21499353995462803,0.6414520487740263
4375.0,2175.0,83.0,0.10413666234542206,0.8689143212900385
4375.0,3375.0,80.60272031737036,0.3016988933062603,0.3735797935246329
4375.0,4575.0,83.0,0.13199326582148888,0.8236105855196816
4375.0,4775.0,82.77069991499008,0.139204086785474,0.8091918197184511
4375.0,4975.0,82.32190422215925,0.14727148022916348,0.7915270276491606
4375.0,5575.0,82.92570133182204,0.2373932508635314,0.5721859324531007
4375.0,5975.0,85.15687163502409,0.013333333333333334,0.9630535017961086
4375.0,6375.0,87.597109662794,0.0298142396999972,0.974174584062961
4375.0,6575.0,88.6412581467838,0.1605545943838973,0.7863665418494579
4375.0,6775.0,89.402890337206,0.13727506854649335,0.839420610120539
4375.0,6975.0,90.0,0.07180219742846006,0.9499329662717246
4375.0,8375.0,75.17177670728252,0.3202776573190484,0.3132246591922008
4575.0,1975.0,81.08568999716634,0.1099494833498043,0.8488184768077365
4575.0,2175.0,82.97880419382261,0.05333333333333334,0.9249816708901926
4575.0,2775.0,82.0,0.14422205101855956,0.795916104084204
4575.0,3575.0,81.0,0.26465910988372277,0.4887849780812832
4575.0,5975.0,83.80498724851233,0.2385139175999776,0.5704534516500672
4575.0,6375.0,86.94128648342307,0.11392004993756709,0.8739966078181349
4575.0,6975.0,90.19716633607254,0.10666666666666667,0.8996700483232773
4575.0,7375.0,91.0,0.1605545943838973,0.7920223065567102
4775.0,1775.0,76.97109662793993,0.107496769977314,0.8240295634394252
4775.0,2175.0,82.99393595919524,0.17074997966487598,0.7447432350440129
4775.0,2575.0,83.30433550580901,0.13333333333333336,0.8226811775298462
4775.0,2975.0,81.82091243978464,0.19090428084368471,0.6932541621340458
4775.0,5775.0,81.09770473221876,0.27487370837451075,0.45784346208995197
4775.0,7375.0,91.0,0.14727148022916348,0.8224714080501665
4775.0,7775.0,89.58719183904789,0.12073846850849888,0.8724312239772933
4775.0,8975.0,48.42023236044205,0.33333333333333337,0.2566911151591159
4975.0,2175.0,83.4100311703032,0.20352450029965,0.6662845275325209
4975.0,4575.0,82.0,0.0565685424949238,0.9149640957981675
4975.0,6775.0,88.99189572116747,0.15606266547626169,0.7975877960657216
4975.0,7375.0,91.0,0.21081851067789195,0.6601110716605934
4975.0,8175.0,82.44171153301218,0.06666666666666668,0.9097273914512358
4975.0,8775.0,59.03355058090111,0.06666666666666668,0.6688389328325082
4975.0,8975.0,48.9323321054123,0.3427989368581984,0.2369312567174357
5175.0,3175.0,83.8750354207991,0.18135294011647257,0.7231512910472031
5175.0,3575.0,83.41116463587419,0.1885618083164127,0.7041714221748876
5175.0,3775.0,83.55687163502408,0.12292725943057184,0.8423483645767142
5175.0,6175.0,83.43247378860868,0.21081851067789195,0.6470989115450385
5175.0,6775.0,88.81518843865118,0.2699794230842212,0.47792299026527824
5175.0,7575.0,90.55046755454804,0.26699979192667717,0.4876358108051147
5175.0,7775.0,89.1756871635024,0.17333333333333334,0.7572192803311597
5175.0,7975.0,86.50354207990932,0.013333333333333334,0.9737271689469953
5175.0,8175.0,82.29192405780674,0.10413666234542206,0.864654780366243
5175.0,8775.0,59.26710116180221,0.04,0.6686289512252455
5175.0,8975.0,49.19920657410031,0.3333333333333333,0.2574725147774867
5375.0,2375.0,86.3558515160102,0.155492050529208,0.790763924953281
5375.0,2575.0,86.94434684046472,0.01885618083164127,0.9750086125388286
5375.0,2975.0,86.19863984131482,0.01885618083164127,0.9694165709895932
5375.0,3175.0,85.57818078775857,0.02666666666666667,0.9612979998795428
5375.0,3375.0,85.1359025219609,0.13333333333333333,0.8311744120436082
5375.0,3575.0,84.90031170303202,0.10666666666666667,0.8757815801165092
5375.0,4775.0,82.86704448852366,0.08944271909999159,0.8878937639799678
5375.0,6575.0,87.26347407197507,0.10154364141151878,0.8955629926458544
5375.0,7375.0,90.5664494190989,0.04216370213557839,0.9835134807988202
5375.0,8375.0,75.78486823462737,0.2198989666996086,0.6003345783407871
5375.0,8775.0,58.98730518560499,0.12292725943057184,0.6464212853512548
5375.0,8975.0,48.989628790025506,0.374284502603152,0.16746339188813605
5575.0,1575.0,69.63241711533013,0.17788885418835113,0.662340563585808
5575.0,1975.0,82.0128081609521,0.07180219742846006,0.9016985252083831
5575.0,3175.0,87.15692830830264,0.06666666666666668,0.94079609604349
5575.0,5975.0,83.13080192689146,0.03771236166328254,0.936427167143639
5575.0,8175.0,80.65412298101445,0.08110350040397626,0.8822471987259803
5575.0,8575.0,67.14412014735052,0.08944271909999159,0.7539691123865861
5575.0,8975.0,48.212468121280814,0.4397979333992172,0.021973467939983518
5775.0,1975.0,82.59784641541513,0.04,0.9308261503723816
5775.0,2175.0,86.26625106262398,0.077746025264604,0.9230130275224384
5775.0,3575.0,87.05724001133466,0.107496769977314,0.8851740673827357
5775.0,4175.0,86.0,0.17333333333333334,0.7489194126515004
5775.0,4775.0,85.0,0.09706813185707358,0.8905269817873067
5775.0,6175.0,85.82255596486257,0.2629744389775469,0.49890461935042396
5775.0,6775.0,89.30297534712383,0.06666666666666668,0.9525720905007968
5775.0,7175.0,90.0,0.013333333333333334,0.9984455236697114
5775.0,7375.0,89.8810427883253,0.10154364141151878,0.906961180980038
5775.0,7575.0,88.64856899971663,0.14422205101855956,0.8225519747140568
5775.0,8375.0,73.23615755171437,0.24908722256359206,0.5166548342396136
5975.0,1375.0,61.149900821762536,0.16492422502470644,0.6224401704078839
5975.0,3775.0,87.0,0.08110350040397626,0.9229922266048998
5975.0,3975.0,86.61943893454236,0.23285665595430644,0.5911265748812746
5975.0,4575.0,86.0,0.24476746334247762,0.5549342651685987
5975.0,5375.0,85.42646642108247,0.19821424996424675,0.6852870508881703
5975.0,6375.0,88.38917540379711,0.07180219742846006,0.9418458532724321
5975.0,7375.0,89.315273448569,0.02666666666666667,0.9872872938988608
5975.0,7775.0,85.65378294134315,0.013333333333333334,0.96706534126316
5975.0,8775.0,54.765996032870504,0.2803172805550485,0.3823048515765284
6175.0,2375.0,89.17115330121848,0.05333333333333334,0.9658284069289753
6175.0,2575.0,90.0,0.19686430746977868,0.697812888456731
6175.0,3375.0,89.0,0.0298142396999972,0.9833836710743635
