design_x,design_y,grad200,density200,lap200,grad400,density400,lap400,grad600,density600,lap600,grad800,density800,lap800
5700,4300,10.035244444444444,22.687644444444445,9.4656,0.0,10.137866666666667,0.0,4.6039111111111115,7.0,4.254933333333334,5.179555555555556,7.0,4.107377777777778
5900,700,2.7788,21.29102222222222,8.203422222222223,1.7202222222222223,10.555644444444445,3.1857777777777776,1.0057777777777779,8.8588,2.5258666666666665,0.0,8.0,0.0
5900,6500,37.6992,29.627333333333333,22.12911111111111,15.603422222222223,15.75671111111111,8.407733333333333,7.900355555555556,10.773066666666667,4.186755555555555,4.899333333333334,8.979911111111111,2.7306666666666666
6100,4100,2.0429333333333335,22.848133333333333,17.533155555555556,2.2054666666666667,10.078044444444444,1.991111111111111,0.0,7.254,0.0,3.177511111111111,7.531022222222222,2.605288888888889
6100,5900,0.9347555555555556,24.810577777777777,21.093555555555554,5.774177777777778,15.96808888888889,9.476577777777777,2.266711111111111,12.234755555555555,3.6286222222222224,0.0,10.0,0.0
6100,6300,20.48337777777778,35.572266666666664,12.003377777777779,8.62351111111111,18.773333333333333,4.790044444444445,2.3515111111111113,12.038355555555556,1.3653333333333333,6.151288888888889,9.658177777777778,3.857066666666667
6300,1700,0.0,20.75911111111111,0.0,0.3194222222222222,9.084088888888889,0.3413333333333333,0.0,8.0,0.0,0.0,8.0,0.0
6500,500,15.662088888888889,20.77608888888889,7.9528888888888885,0.18782222222222222,8.136755555555556,2.1617777777777776,1.1013777777777778,6.0857777777777775,3.3905777777777777,0.007955555555555556,5.214311111111111,0.2503111111111111
6500,6300,20.48337777777778,25.16031111111111,12.003377777777779,8.62351111111111,15.446711111111112,4.790044444444445,2.3515111111111113,11.343733333333333,1.3653333333333333,6.151288888888889,9.028444444444444,3.857066666666667
6700,5500,36.19582222222222,24.896,19.762755555555554,6.716844444444445,14.828266666666666,5.667244444444444,1.162311111111111,11.997911111111112,1.8322222222222222,1.2507555555555556,10.0,3.538488888888889
6900,1100,26.519288888888887,20.452355555555556,15.065555555555555,11.044533333333334,7.320488888888889,6.678755555555555,4.577688888888889,6.283111111111111,3.1971555555555558,0.0,6.041022222222222,0.0
6900,2700,0.0,24.50457777777778,0.0,0.0,13.889422222222223,0.0,0.0,11.285733333333333,0.0,3.8951555555555557,9.358133333333333,5.336844444444444
6900,3900,11.195555555555556,23.036088888888887,8.976844444444444,5.197511111111111,11.334577777777778,4.927555555555555,3.9353333333333333,9.655911111111111,2.8444444444444446,1.1837333333333333,9.0,0.8078222222222222
6900,5900,0.9347555555555556,23.360355555555557,21.093555555555554,5.774177777777778,14.07831111111111,9.476577777777777,2.266711111111111,11.413066666666667,3.6286222222222224,0.0,9.375688888888888,0.0
7100,3300,0.0,23.249288888888888,0.0,3.0776,14.705866666666667,4.5738666666666665,3.2788,11.298444444444444,3.595422222222222,0.0,9.02448888888889,0.0
7100,5300,37.028533333333336,27.190933333333334,21.526533333333333,3.8363555555555555,17.128977777777777,3.8916444444444442,0.004044444444444444,12.3348,0.12515555555555555,0.0,10.0,0.0
7100,7500,16.8596,20.400355555555556,8.536088888888889,7.1437333333333335,5.0,3.7888,0.0,2.8373333333333335,0.0,5.329822222222222,2.1946666666666665,2.8785777777777777
7300,2700,0.0,39.556622222222224,0.0,0.0,20.667244444444446,0.0,0.0,13.07088888888889,0.0,3.8951555555555557,10.0,5.336844444444444
7300,3700,7.588977777777778,24.752577777777777,5.359155555555556,2.720266666666667,12.607422222222223,2.707911111111111,3.8328444444444445,9.983955555555555,2.9923555555555557,3.464933333333333,8.969333333333333,3.0717777777777777
7300,4900,0.29573333333333335,31.56528888888889,6.4628,1.6555555555555554,16.391955555555555,2.935911111111111,0.5328,11.856622222222223,0.5792888888888889,0.0,9.004622222222222,0.0
7500,2100,0.0,31.558755555555557,0.0,6.6620888888888885,16.931555555555555,4.380444444444445,2.0531555555555556,11.28271111111111,1.5589333333333333,0.5352444444444444,8.291644444444444,0.2958222222222222
7500,2700,0.0,42.71586666666666,0.0,0.0,20.27151111111111,0.0,0.0,12.982222222222223,0.0,3.8951555555555557,9.118844444444445,5.336844444444444
7500,5100,5.930088888888889,31.835466666666665,18.646755555555554,2.2740444444444443,17.242933333333333,4.733555555555555,3.0249333333333333,11.522355555555556,4.221155555555556,0.48146666666666665,8.886666666666667,0.5688888888888889
7700,1900,0.0,29.16008888888889,0.0,0.0,12.778266666666667,0.0,8.34351111111111,8.79208888888889,6.576355555555556,0.0,6.948355555555556,0.0
7700,2500,0.0,33.41204444444445,0.0,1.3649777777777778,18.455022222222222,0.8078666666666666,0.0,11.722044444444444,0.0,8.548133333333332,8.467688888888889,6.724266666666667
7700,4500,28.678933333333333,21.196444444444445,17.316977777777776,6.2116,10.169244444444445,3.675022222222222,5.066577777777778,8.408355555555556,4.199333333333334,0.0,7.343822222222222,0.0
7900,5500,36.19582222222222,20.861777777777778,19.762755555555554,6.716844444444445,8.947822222222221,5.667244444444444,1.162311111111111,7.173466666666667,1.8322222222222222,1.2507555555555556,6.017688888888889,3.538488888888889
100,3900,11.132577777777778,20.496577777777777,7.4280888888888885,6.773333333333333,8.11968888888889,5.12,0.6873777777777778,6.7196444444444445,0.7395555555555555,6.440888888888889,6.706888888888889,4.960711111111111
300,3100,27.02608888888889,20.745244444444445,24.25728888888889,3.8225333333333333,9.74168888888889,3.9936,6.400488888888889,9.033911111111111,6.3601777777777775,10.743377777777777,8.65071111111111,8.977066666666667
300,4500,33.970977777777776,24.01671111111111,17.6824,2.734311111111111,12.3132,2.8785777777777777,0.8229333333333333,9.549288888888888,1.2743111111111112,3.8723111111111113,8.228533333333333,4.744533333333333
500,2500,1.936088888888889,23.053333333333335,2.6733777777777776,6.744266666666666,13.393377777777777,6.018222222222223,4.974844444444445,11.861777777777778,4.004933333333334,6.090133333333333,10.245955555555556,4.630888888888889
500,5700,0.0,25.24408888888889,0.0,2.735422222222222,15.287866666666666,1.4226222222222222,3.7844444444444445,10.945244444444445,3.5498666666666665,0.0,8.8544,0.0
500,6300,11.501422222222223,29.194222222222223,11.593111111111112,4.3732,12.542622222222223,7.065422222222222,2.1435555555555554,8.332711111111111,3.8228,3.735822222222222,6.602133333333334,5.393066666666667
700,1100,16.541955555555557,20.672888888888888,9.715555555555556,4.878177777777778,8.03448888888889,3.334,3.4133333333333336,6.556755555555555,3.4133333333333336,0.0,5.996711111111111,0.0
700,4500,33.970977777777776,24.4972,17.6824,2.734311111111111,15.0832,2.8785777777777777,0.8229333333333333,12.01671111111111,1.2743111111111112,3.8723111111111113,10.05648888888889,4.744533333333333
700,5100,27.66111111111111,34.470844444444445,20.081733333333332,5.793822222222222,17.0,5.5648,1.5989777777777778,13.0,1.3425777777777779,5.488177777777778,10.631377777777777,4.619377777777777
700,5300,35.99973333333333,35.88497777777778,19.660711111111112,11.982355555555555,16.419333333333334,7.556444444444445,4.4005777777777775,12.916666666666666,2.8216888888888887,0.0,10.35688888888889,0.0
700,6100,8.635022222222222,31.206666666666667,6.303555555555556,1.9899111111111112,15.574844444444444,4.801688888888889,1.3564,10.5184,3.0269777777777778,0.0,8.111955555555555,0.0
900,100,0.0,28.855911111111112,0.0,0.05333333333333334,10.395377777777778,1.7066666666666668,0.07048888888888889,6.041555555555555,2.264177777777778,0.0035555555555555557,4.0056,0.22666666666666666
900,1700,0.0,20.681066666666666,0.0,6.783111111111111,9.318622222222222,5.040933333333333,5.3336,9.439422222222221,4.414533333333333,2.839733333333333,9.059511111111112,2.8672
900,2700,2.2168888888888887,34.38684444444444,8.576133333333333,3.072,24.69488888888889,5.381155555555556,3.0539555555555555,18.304044444444443,2.1968888888888887,3.804,13.8236,3.1402666666666668
1100,300,0.5603555555555556,29.416977777777777,0.2730666666666667,0.05431111111111111,12.012622222222221,1.7408,0.07475555555555556,7.0,2.4007111111111112,0.0,5.0,0.0
1100,2900,25.6088,45.6124,18.796755555555556,4.173911111111111,28.12,7.2020888888888885,3.719333333333333,19.86297777777778,2.7879555555555555,0.0,14.942666666666666,0.0
1300,2300,4.6176,34.36928888888889,3.117511111111111,12.148222222222222,25.586177777777777,7.975822222222222,6.937333333333333,18.843955555555556,5.006311111111111,5.3443555555555555,14.0,4.357466666666666
1300,2900,25.6088,51.25524444444444,18.796755555555556,4.173911111111111,32.53946666666667,7.2020888888888885,3.719333333333333,21.232044444444444,2.7879555555555555,0.0,15.001111111111111,0.0
1300,4500,33.970977777777776,36.059422222222224,17.6824,2.734311111111111,16.427066666666665,2.8785777777777777,0.8229333333333333,12.072533333333332,1.2743111111111112,3.8723111111111113,11.0,4.744533333333333
1300,6300,11.501422222222223,24.08537777777778,11.593111111111112,4.3732,11.708622222222223,7.065422222222222,2.1435555555555554,9.063866666666666,3.8228,3.735822222222222,8.206355555555556,5.393066666666667
1500,700,1.4232444444444445,21.048933333333334,7.509244444444445,1.3162666666666667,8.690266666666666,3.857066666666667,0.06035555555555556,6.59,1.9342222222222223,0.0964,6.0,0.9329777777777778
1500,2500,1.936088888888889,62.38466666666667,2.6733777777777776,6.744266666666666,33.56497777777778,6.018222222222223,4.974844444444445,20.8728,4.004933333333334,6.090133333333333,15.0,4.630888888888889
1500,2700,2.2168888888888887,66.91693333333333,8.576133333333333,3.072,36.74186666666667,5.381155555555556,3.0539555555555555,22.0,2.1968888888888887,3.804,15.356844444444445,3.1402666666666668
1500,4500,33.970977777777776,36.937777777777775,17.6824,2.734311111111111,15.313688888888889,2.8785777777777777,0.8229333333333333,11.263422222222221,1.2743111111111112,3.8723111111111113,10.87191111111111,4.744533333333333
1500,4900,2.6135555555555556,26.162,17.851555555555557,0.16,14.949155555555556,5.12,2.0733333333333333,12.059111111111111,2.6738222222222223,3.542666666666667,11.0,3.1282666666666668
1700,2500,1.936088888888889,56.56093333333333,2.6733777777777776,6.744266666666666,30.783244444444446,6.018222222222223,4.974844444444445,19.523155555555554,4.004933333333334,6.090133333333333,14.458666666666666,4.630888888888889
1700,2900,25.6088,49.809066666666666,18.796755555555556,4.173911111111111,31.6608,7.2020888888888885,3.719333333333333,20.129644444444445,2.7879555555555555,0.0,15.0,0.0
1700,3300,40.132622222222224,24.83097777777778,21.981555555555556,7.3112,18.00462222222222,4.539733333333333,0.0,15.352311111111112,0.0,10.137244444444445,13.5244,7.259022222222222
1700,6300,11.501422222222223,23.935111111111112,11.593111111111112,4.3732,10.702933333333334,7.065422222222222,2.1435555555555554,8.528888888888888,3.8228,3.735822222222222,8.614444444444445,5.393066666666667
1900,2700,2.2168888888888887,43.28982222222222,8.576133333333333,3.072,26.771733333333334,5.381155555555556,3.0539555555555555,18.284933333333335,2.1968888888888887,3.804,14.06248888888889,3.1402666666666668
2100,5300,35.99973333333333,21.063377777777777,19.660711111111112,11.982355555555555,10.979911111111111,7.556444444444445,4.4005777777777775,10.254933333333334,2.8216888888888887,0.0,10.0,0.0
2300,7500,0.0,23.52471111111111,0.0,6.434222222222222,13.254711111111112,3.4589777777777777,5.197288888888889,8.896222222222223,2.7875555555555556,3.4208444444444446,7.369244444444444,1.6854222222222222
2500,4900,2.6135555555555556,21.178133333333335,17.851555555555557,0.16,10.005688888888889,5.12,2.0733333333333333,9.615822222222222,2.6738222222222223,3.542666666666667,9.036533333333333,3.1282666666666668
2500,6100,8.635022222222222,29.042755555555555,6.303555555555556,1.9899111111111112,12.539377777777778,4.801688888888889,1.3564,10.884177777777778,3.0269777777777778,0.0,10.0,0.0
2700,500,2.0855111111111113,20.754177777777777,2.8105333333333333,0.3082666666666667,8.2336,4.164266666666666,0.09004444444444444,5.487377777777778,2.8899555555555554,0.023066666666666666,4.577422222222222,0.7395555555555555
2700,3100,27.02608888888889,22.729333333333333,24.25728888888889,3.8225333333333333,11.683155555555556,3.9936,6.400488888888889,11.0,6.3601777777777775,10.743377777777777,10.139111111111111,8.977066666666667
2700,5900,0.0,29.44231111111111,0.0,0.6208,14.737244444444444,1.6839111111111111,0.0,12.0,0.0,0.0,10.927466666666668,0.0
2700,7700,0.0,46.33262222222222,0.0,0.0,21.125866666666667,0.0,4.8640888888888885,12.0,2.616888888888889,5.370488888888889,8.220133333333333,2.9013333333333335
2700,7900,0.0,39.6876,0.0,0.0,19.063466666666667,0.0,4.9572,11.069777777777778,2.651022222222222,3.0839555555555553,7.561511111111111,1.6952888888888888
2900,7500,0.0,33.47226666666667,0.0,6.434222222222222,18.9388,3.4589777777777777,5.197288888888889,12.714222222222222,2.7875555555555556,3.4208444444444446,9.155333333333333,1.6854222222222222
3100,1300,4.933022222222222,20.41128888888889,2.6175555555555556,6.209422222222222,7.999288888888889,3.6183111111111113,2.6463111111111113,7.222088888888889,2.707911111111111,2.2453333333333334,6.999155555555555,3.003511111111111
3100,3300,40.132622222222224,25.992933333333333,21.981555555555556,7.3112,13.829822222222223,4.539733333333333,0.0,10.149688888888889,0.0,10.137244444444445,9.011288888888888,7.259022222222222
3100,3700,10.759644444444444,24.4036,7.008844444444445,7.1661777777777775,12.665644444444444,4.096266666666667,5.611866666666667,9.368933333333333,4.027733333333333,0.0,8.985822222222222,0.0
3100,5500,16.870044444444446,23.696,8.749955555555555,10.896622222222222,14.865955555555555,5.848133333333333,2.982177777777778,11.976933333333333,2.0707555555555555,0.0,10.00071111111111,0.0
3100,7900,0.0,28.170266666666667,0.0,0.0,16.548177777777777,0.0,4.9572,10.762088888888888,2.651022222222222,3.0839555555555553,7.962177777777778,1.6952888888888888
3300,500,2.0855111111111113,20.764577777777777,2.8105333333333333,0.3082666666666667,8.671422222222223,4.164266666666666,0.09004444444444444,6.046133333333334,2.8899555555555554,0.023066666666666666,5.0,0.7395555555555555
3300,2500,1.936088888888889,22.5908,2.6733777777777776,6.744266666666666,11.07071111111111,6.018222222222223,4.974844444444445,10.0,4.004933333333334,6.090133333333333,9.876844444444444,4.630888888888889
3300,5100,27.66111111111111,22.72746666666667,20.081733333333332,5.793822222222222,10.821022222222222,5.5648,1.5989777777777778,9.287022222222221,1.3425777777777779,5.488177777777778,9.003866666666667,4.619377777777777
3500,2100,5.674133333333334,22.922977777777778,3.594977777777778,14.7008,12.174444444444445,8.590044444444445,8.368355555555556,10.06,5.859466666666667,4.484,9.002133333333333,3.5043555555555557
3500,4100,1.930488888888889,20.990755555555555,8.281866666666666,0.0,9.078177777777778,0.0,4.595555555555555,8.0,4.482844444444445,0.0,8.0,0.0
3500,5900,0.0,21.54128888888889,0.0,0.6208,14.269022222222222,1.6839111111111111,0.0,12.4,0.0,0.0,11.0,0.0
3500,6500,7.7236,36.46035555555556,21.651688888888888,4.667688888888889,18.42502222222222,7.805777777777778,0.9908,13.912755555555556,1.3198222222222222,0.0,11.993866666666667,0.0
3700,6500,7.7236,45.57933333333333,21.651688888888888,4.667688888888889,20.80177777777778,7.805777777777778,0.9908,14.0,1.3198222222222222,0.0,11.614888888888888,0.0
3700,7500,0.0,20.49111111111111,0.0,6.434222222222222,9.488755555555555,3.4589777777777777,5.197288888888889,9.685244444444445,2.7875555555555556,3.4208444444444446,9.042222222222222,1.6854222222222222
3900,6700,41.919555555555554,39.31786666666667,30.22822222222222,5.7836,19.225377777777776,6.132622222222222,2.9307555555555553,13.126666666666667,2.8672,0.0,11.0,0.0
4100,1100,16.541955555555557,22.77728888888889,9.715555555555556,4.878177777777778,11.297955555555555,3.334,3.4133333333333336,8.599066666666667,3.4133333333333336,0.0,7.0707555555555555,0.0
4100,2100,5.674133333333334,23.18448888888889,3.594977777777778,14.7008,13.483822222222223,8.590044444444445,8.368355555555556,10.965155555555556,5.859466666666667,4.484,9.0,3.5043555555555557
4100,3100,27.02608888888889,20.969822222222223,24.25728888888889,3.8225333333333333,9.5204,3.9936,6.400488888888889,9.013777777777777,6.3601777777777775,10.743377777777777,9.0,8.977066666666667
4100,6500,7.7236,32.53928888888889,21.651688888888888,4.667688888888889,17.257066666666667,7.805777777777778,0.9908,12.565022222222222,1.3198222222222222,0.0,10.994711111111112,0.0
4300,1500,0.0,36.03342222222222,0.0,6.0784,15.667422222222223,4.0508444444444445,3.497911111111111,10.011377777777778,3.1288444444444443,2.262,8.0,2.9013333333333335
4300,1700,0.0,36.034844444444445,0.0,6.783111111111111,15.915155555555556,5.040933333333333,5.3336,10.438355555555555,4.414533333333333,2.839733333333333,8.337111111111112,2.8672
4500,4300,5.575644444444444,20.410266666666665,18.06586666666667,2.635511111111111,7.831111111111111,3.9936,1.4896888888888888,8.184666666666667,2.468977777777778,2.567111111111111,8.99,2.7306666666666666
4700,3100,27.02608888888889,29.19648888888889,24.25728888888889,3.8225333333333333,13.097422222222223,3.9936,6.400488888888889,9.985777777777777,6.3601777777777775,10.743377777777777,9.0,8.977066666666667
4900,3300,40.132622222222224,29.436133333333334,21.981555555555556,7.3112,14.0,4.539733333333333,0.0,10.351244444444445,0.0,10.137244444444445,9.0,7.259022222222222
4900,5500,16.870044444444446,20.700044444444444,8.749955555555555,10.896622222222222,8.951688888888889,5.848133333333333,2.982177777777778,7.904444444444445,2.0707555555555555,0.0,8.0,0.0
4900,6700,41.919555555555554,23.972444444444445,30.22822222222222,5.7836,10.780266666666666,6.132622222222222,2.9307555555555553,9.0,2.8672,0.0,9.0,0.0
4900,7100,36.65613333333334,23.8048,21.231066666666667,11.908222222222221,10.887333333333334,6.462577777777778,6.900088888888889,9.0,3.9366666666666665,2.8750666666666667,8.000266666666667,1.6384
4900,7900,0.0,20.412622222222222,0.0,0.0,6.5792,0.0,4.9572,5.103111111111111,2.651022222222222,3.0839555555555553,5.010577777777778,1.6952888888888888
5100,4900,2.6135555555555556,23.474,17.851555555555557,0.16,14.432622222222221,5.12,2.0733333333333333,10.865422222222222,2.6738222222222223,3.542666666666667,9.0,3.1282666666666668
5300,3700,10.759644444444444,21.74448888888889,7.008844444444445,7.1661777777777775,13.387955555555555,4.096266666666667,5.611866666666667,11.223022222222221,4.027733333333333,0.0,9.965155555555556,0.0
5500,4300,5.575644444444444,33.97266666666667,18.06586666666667,2.635511111111111,15.747244444444444,3.9936,1.4896888888888888,12.0,2.468977777777778,2.567111111111111,10.0,2.7306666666666666
5500,4500,33.970977777777776,34.59177777777778,17.6824,2.734311111111111,16.44551111111111,2.8785777777777777,0.8229333333333333,12.0,1.2743111111111112,3.8723111111111113,9.4244,4.744533333333333
5500,5100,27.66111111111111,23.065733333333334,20.081733333333332,5.793822222222222,12.7948,5.5648,1.5989777777777778,9.99991111111111,1.3425777777777779,5.488177777777778,8.513333333333334,4.619377777777777
5700,100,0.0,29.064933333333332,0.0,0.05333333333333334,11.5928,1.7066666666666668,0.07048888888888889,6.9425333333333334,2.264177777777778,0.0035555555555555557,5.480844444444444,0.22666666666666666
5700,3300,40.132622222222224,21.0028,21.981555555555556,7.3112,10.004088888888889,4.539733333333333,0.0,9.0,0.0,10.137244444444445,9.0,7.259022222222222
5900,300,0.5603555555555556,32.18342222222222,0.2730666666666667,0.05431111111111111,13.9936,1.7408,0.07475555555555556,8.812044444444444,2.4007111111111112,0.0,6.990666666666667,0.0
5900,1300,4.933022222222222,21.03537777777778,2.6175555555555556,6.209422222222222,10.513822222222222,3.6183111111111113,2.6463111111111113,9.012933333333333,2.707911111111111,2.2453333333333334,8.736977777777778,3.003511111111111
5900,6500,7.7236,21.11422222222222,21.651688888888888,4.667688888888889,10.467644444444444,7.805777777777778,0.9908,9.418266666666666,1.3198222222222222,0.0,9.0,0.0
5900,7100,36.65613333333334,21.56577777777778,21.231066666666667,11.908222222222221,12.705111111111112,6.462577777777778,6.900088888888889,10.65151111111111,3.9366666666666665,2.8750666666666667,9.0,1.6384
6100,2500,1.936088888888889,21.02413333333333,2.6733777777777776,6.744266666666666,9.86,6.018222222222223,4.974844444444445,8.593333333333334,4.004933333333334,6.090133333333333,8.7,4.630888888888889
6100,7900,0.0,22.5796,0.0,0.0,9.484444444444444,0.0,4.9572,6.546444444444444,2.651022222222222,3.0839555555555553,5.705333333333333,1.6952888888888888
6300,300,0.5603555555555556,24.071866666666665,0.2730666666666667,0.05431111111111111,12.702044444444445,1.7408,0.07475555555555556,9.596533333333333,2.4007111111111112,0.0,7.693777777777778,0.0
6300,4300,5.575644444444444,20.60831111111111,18.06586666666667,2.635511111111111,8.301911111111112,3.9936,1.4896888888888888,7.514711111111111,2.468977777777778,2.567111111111111,7.993288888888889,2.7306666666666666
6300,7500,0.0,23.142222222222223,0.0,6.434222222222222,13.118355555555556,3.4589777777777777,5.197288888888889,9.5812,2.7875555555555556,3.4208444444444446,7.897777777777778,1.6854222222222222
6500,1100,16.541955555555557,32.73417777777778,9.715555555555556,4.878177777777778,17.609155555555557,3.334,3.4133333333333336,13.0,3.4133333333333336,0.0,10.197155555555556,0.0
6500,1500,0.0,32.44515555555556,0.0,6.0784,16.888444444444445,4.0508444444444445,3.497911111111111,13.0,3.1288444444444443,2.262,10.989733333333334,2.9013333333333335
6500,6700,41.919555555555554,29.45777777777778,30.22822222222222,5.7836,15.780977777777778,6.132622222222222,2.9307555555555553,12.01431111111111,2.8672,0.0,10.0,0.0
6700,1300,4.933022222222222,37.872933333333336,2.6175555555555556,6.209422222222222,18.177466666666668,3.6183111111111113,2.6463111111111113,13.080977777777777,2.707911111111111,2.2453333333333334,11.0,3.003511111111111
6700,2300,4.6176,24.441644444444446,3.117511111111111,12.148222222222222,13.994266666666666,7.975822222222222,6.937333333333333,11.904355555555556,5.006311111111111,5.3443555555555555,10.0,4.357466666666666
6700,2700,2.2168888888888887,24.151466666666668,8.576133333333333,3.072,12.599333333333334,5.381155555555556,3.0539555555555555,10.2268,2.1968888888888887,3.804,9.0,3.1402666666666668
6700,5700,0.0,29.41128888888889,0.0,2.735422222222222,12.403377777777777,1.4226222222222222,3.7844444444444445,9.052755555555555,3.5498666666666665,0.0,8.032444444444444,0.0
6700,6900,18.138222222222222,32.468,11.423688888888888,7.9007555555555555,16.18413333333333,4.551244444444444,7.064355555555555,11.999733333333333,4.539822222222222,1.650088888888889,9.80408888888889,1.0015555555555555
6900,3700,10.759644444444444,22.583155555555557,7.008844444444445,7.1661777777777775,9.146844444444444,4.096266666666667,5.611866666666667,6.837777777777778,4.027733333333333,0.0,6.263333333333334,0.0
6900,5500,16.870044444444446,29.073066666666666,8.749955555555555,10.896622222222222,11.770666666666667,5.848133333333333,2.982177777777778,8.326266666666667,2.0707555555555555,0.0,7.617911111111111,0.0
7100,100,0.0,20.595111111111112,0.0,0.05333333333333334,6.896,1.7066666666666668,0.07048888888888889,5.548311111111111,2.264177777777778,0.0035555555555555557,5.077422222222222,0.22666666666666666
7100,900,25.045244444444446,21.313466666666667,16.247688888888888,0.0,11.25168888888889,0.0,0.8317777777777777,10.127422222222222,0.5233777777777778,0.0,8.715733333333333,0.0
7100,3300,40.132622222222224,22.62817777777778,21.981555555555556,7.3112,9.656044444444445,4.539733333333333,0.0,7.0796,0.0,10.137244444444445,6.595822222222222,7.259022222222222
7100,6100,8.635022222222222,21.5036,6.303555555555556,1.9899111111111112,12.999555555555556,4.801688888888889,1.3564,10.974533333333333,3.0269777777777778,0.0,9.0,0.0
7100,6900,18.138222222222222,24.086533333333332,11.423688888888888,7.9007555555555555,12.956444444444445,4.551244444444444,7.064355555555555,10.493644444444444,4.539822222222222,1.650088888888889,8.6196,1.0015555555555555
7300,2100,5.674133333333334,29.727244444444445,3.594977777777778,14.7008,14.754,8.590044444444445,8.368355555555556,11.09448888888889,5.859466666666667,4.484,9.0,3.5043555555555557
7500,1900,0.7507555555555555,37.32684444444445,0.4211111111111111,11.1264,15.283022222222222,7.509111111111111,7.025555555555556,10.256488888888889,5.495511111111111,4.135422222222222,8.15991111111111,3.5384444444444445
7700,1700,0.0,29.373155555555556,0.0,6.783111111111111,12.348577777777777,5.040933333333333,5.3336,8.3936,4.414533333333333,2.839733333333333,6.897288888888889,2.8672
7700,4900,2.6135555555555556,20.38533333333333,17.851555555555557,0.16,5.449511111111111,5.12,2.0733333333333333,3.7523555555555554,2.6738222222222223,3.542666666666667,3.838,3.1282666666666668
7700,6300,11.501422222222223,22.837466666666668,11.593111111111112,4.3732,10.805644444444445,7.065422222222222,2.1435555555555554,8.0904,3.8228,3.735822222222222,6.698666666666667,5.393066666666667
7900,6700,41.919555555555554,22.435955555555555,30.22822222222222,5.7836,9.167288888888889,6.132622222222222,2.9307555555555553,6.269822222222222,2.8672,0.0,5.181111111111111,0.0
100,1100,26.61582222222222,22.646,15.747377777777778,5.619422222222222,10.929733333333333,4.358666666666666,2.126,8.0216,2.264177777777778,1.8466222222222222,6.252933333333333,3.7546666666666666
100,6100,39.21137777777778,20.412933333333335,23.050533333333334,5.4046666666666665,7.465288888888889,6.223644444444444,1.7192,5.2936,1.8659555555555556,5.671288888888889,4.6352,6.131555555555556
300,700,4.639955555555556,22.829066666666666,20.605422222222224,3.456977777777778,11.024933333333333,5.882177777777778,1.0349777777777778,7.949822222222222,2.639866666666667,0.6726222222222222,6.1103555555555555,2.9464
300,1700,7.007377777777778,21.241244444444444,22.471733333333333,1.4801777777777778,10.41231111111111,2.1051555555555557,0.0,8.521066666666666,0.0,0.0,7.015244444444445,0.0
300,4900,6.359644444444444,20.668444444444443,7.201911111111111,3.669111111111111,7.0288,3.4364444444444446,0.0,5.108977777777778,0.0,0.0,5.019733333333333,0.0
500,3700,0.0,22.58222222222222,0.0,5.977422222222223,9.128844444444445,3.618133333333333,6.643644444444444,6.180444444444444,4.301644444444444,1.3024888888888888,5.82,0.7954222222222223
500,6700,33.729644444444446,28.9144,18.032844444444443,7.286266666666666,11.541822222222223,4.687955555555556,3.7239555555555555,7.8164,2.6396444444444445,0.0,6.666666666666667,0.0
700,2100,36.62151111111111,21.0592,22.141333333333332,8.01,9.514266666666666,4.040577777777778,7.293822222222222,8.345955555555555,5.188444444444444,0.0,7.927066666666667,0.0
700,3300,19.06431111111111,22.608888888888888,13.152977777777778,9.30871111111111,9.766266666666667,6.530844444444444,3.3882666666666665,7.022577777777777,1.7521777777777778,0.0,6.526133333333333,0.0
700,6500,23.32031111111111,28.92857777777778,21.5836,8.696666666666667,11.466133333333334,5.792311111111111,3.6540444444444447,8.0,2.445911111111111,0.7509777777777777,7.005777777777777,0.45511111111111113
900,900,28.269244444444446,29.506888888888888,20.332,1.6973777777777779,15.014844444444444,1.8660444444444444,1.7455555555555555,11.023733333333332,2.1388444444444445,1.1291555555555555,8.663244444444445,2.8899555555555554
900,5100,13.673955555555555,21.269022222222222,6.371377777777778,3.924533333333333,10.403644444444444,3.2426666666666666,9.124,8.832088888888888,7.429688888888889,0.0,8.0,0.0
900,7700,0.0,24.996088888888888,0.0,1.910711111111111,13.486355555555555,1.0126222222222223,4.107644444444444,9.630666666666666,2.1731555555555557,0.0,7.885422222222222,0.0
1100,700,4.639955555555556,28.88693333333333,20.605422222222224,3.456977777777778,12.223466666666667,5.882177777777778,1.0349777777777778,9.309822222222222,2.639866666666667,0.6726222222222222,7.874977777777778,2.9464
1100,1500,46.65657777777778,34.07995555555556,24.871555555555556,8.542577777777778,15.636088888888889,6.9632,7.6199111111111115,12.0,6.052977777777778,0.0,10.0,0.0
1100,7300,13.897955555555555,22.826755555555554,6.417066666666667,5.628,12.8088,3.6636444444444445,4.580888888888889,11.083822222222222,2.833066666666667,2.6725777777777777,9.550666666666666,1.6047111111111112
1300,1500,46.65657777777778,33.90142222222222,24.871555555555556,8.542577777777778,15.018533333333334,6.9632,7.6199111111111115,12.0,6.052977777777778,0.0,10.0,0.0
1300,3700,0.0,20.746444444444446,0.0,5.977422222222223,10.030044444444444,3.618133333333333,6.643644444444444,9.9164,4.301644444444444,1.3024888888888888,9.03791111111111,0.7954222222222223
1300,7900,0.0,36.34502222222222,0.0,0.0,17.717244444444443,0.0,0.0,12.024577777777777,0.0,0.0,9.143066666666666,0.0
