design_x,design_y,grad400,density400,lap400,dipole
8500,6600,0.016487655319631773,37.56272160210566,-2.5256552366848672e-05,0.0361148115390718
8500,7200,0.004814807762226812,32.236805050896876,9.228161059401635e-06,0.3076548602615571
8500,7800,0.08418658533433557,37.568694197076674,-3.930470726024274e-06,0.2058861160626401
8500,8400,0.014494838009242755,40.20426116119803,-3.379874999016251e-05,0.3176624437487911
8500,9000,0.01943429490858663,40.295904470695916,-1.1050470627986507e-05,0.1170625611644924
8500,9600,0.206064683208682,39.61199388638295,-4.17258715078656e-05,0.4165987031391057
8500,10200,0.12505453027710453,30.83711430905123,-7.933059529627404e-05,1.4419809608257332
9350,1800,0.023303312625450188,30.09424935458148,-2.3650490054028443e-05,0.3115440205798443
9350,2400,0.012208023195994469,39.100543331712,-2.8883488802892166e-05,0.1606207820523081
9350,3000,0.026659020532346176,36.960193023999565,1.0919630309259823e-05,1.634477600058028
9350,4200,0.016521562883009985,35.84854063464226,-2.5205224580533088e-05,0.0412246134838565
9350,4800,0.028702494174553134,36.7988593198307,-9.17616037892403e-06,0.1571315320061326
9350,5400,0.011617537378734727,38.03286387290416,2.640042115980907e-05,0.0184002685680083
9350,6000,0.0287024939961497,36.92483813525279,-9.176160378923978e-06,0.0588223654204177
9350,6600,0.016487655319631773,39.06909213702712,-2.5256552366848672e-05,0.3132008440585487
9350,7200,0.004814807762226812,39.9786023136289,9.228161059401635e-06,0.1524641025770904
9350,7800,0.08418658533433557,40.1781983401185,-3.930470726024274e-06,0.1401734413348099
9350,8400,0.014494838009242755,39.883654800826015,-3.379874999016251e-05,0.2177846884433553
9350,9000,0.01943429490858663,38.61343774031404,-1.1050470627986507e-05,0.304359189529329
9350,9600,0.206064683208682,34.04066975179151,-4.17258715078656e-05,2.307446888494848
10200,1200,0.3382864092857423,13.203661071926149,-2.1713208592878075e-05,0.0
10200,2400,0.012208023195994469,30.408991710942885,-2.8883488802892166e-05,0.0135548338498041
10200,3000,0.026659020532346176,35.53437224571406,1.0919630309259823e-05,1.2876444371879896
10200,3600,0.020083545752099686,32.63565351962875,1.911057522071411e-05,2.321573860718832
10200,4200,0.016521562883009985,29.65620693382176,-2.5205224580533088e-05,1.3924727148007143
10200,4800,0.028702494174553134,24.537280583017083,-9.17616037892403e-06,1.946641939762793
10200,5400,0.011617537378734727,27.24799013787005,2.640042115980907e-05,2.707582858950132
10200,6000,0.0287024939961497,24.5520974054614,-9.176160378923978e-06,1.8744748331464889
10200,6600,0.016487655319631773,29.991053634877677,-2.5256552366848672e-05,2.4492172164772046
10200,7200,0.004814807762226812,32.62682408249033,9.228161059401635e-06,2.755385556955576
10200,7800,0.08418658533433557,32.60470819595079,-3.930470726024274e-06,3.068888501028517
10200,8400,0.014494838009242755,29.296228006877342,-3.379874999016251e-05,2.3385940138000283
10200,10200,0.12505453027710453,13.33320074286961,-7.933059529627404e-05,0.5281020405370614
