200_density,200_grad,400_density,400_grad,600_density,600_grad,800_density,800_grad,1000_density,1000_grad,1400_density,1400_grad,1800_density,1800_grad,2200_density,2200_grad,2600_density,2600_grad,seeds,cx,cy,dipole
10107.89796,197.8834442,11842.4675,132.9566962,11610.28062,71.57508906,11701.66825,58.71704617,12320.5508,58.01037851,14187.52268,55.87477634,16300.80759,53.52228126,18286.64385,50.98144086,19917.78375,47.54913821,7,4075,8875,0.010421635
7514.509179,76.88106337,5965.858986,44.30837955,6439.249728,39.07540377,7243.638268,41.67587985,8474.253487,44.04696109,12000.81552,49.60085794,15613.72112,51.19475739,18517.16288,49.83578596,20620.30864,46.7280004,7,4275,1475,0.031733518
8150.40315,90.55052902,7704.074618,28.98316785,10199.81218,19.84814503,13384.1997,10.83587842,16453.80729,17.02883433,21894.12184,24.72082289,26199.75672,27.66832691,29043.67736,29.43228263,30510.84156,28.66341745,7,4275,3475,0.004799365
8150.449391,91.12809786,7546.932553,72.05648209,9717.389317,54.24823428,12781.82028,35.82677521,16251.5552,21.92517833,23151.26322,8.176255526,28288.41553,11.24128226,31263.54261,16.11714885,32530.05433,17.75528921,7,4275,6075,0.020912756
8266.771884,84.55428097,8477.574466,39.15945067,10593.98097,33.30000838,12979.1783,16.37918065,15429.0983,20.74801176,20351.54116,30.61864655,24546.40385,34.08711488,27430.41841,35.3087001,29034.86497,33.84978391,7,4475,3075,0.106837745
7583.451847,76.41840993,6242.479146,47.56683722,8143.312792,26.88721773,11343.06835,14.29602688,15244.40183,9.573287779,22911.25617,11.64697919,28711.25188,7.817123766,32148.69978,2.709258589,33605.68823,2.052376073,7,4475,5075,0.042774985
7788.923204,68.74671541,9950.430566,62.20844931,13033.57142,46.64913602,15354.70428,31.09668329,17798.65087,18.88608009,22699.85902,8.9611107,26615.29302,22.38574338,29104.59159,28.6715312,30329.06704,29.45322406,7,4475,6875,0.02253938
13069.36568,258.431671,12915.90319,102.3589208,14351.0473,20.58304413,16380.17716,4.628223991,18257.31544,8.432003657,21633.998,21.92815943,24526.5071,33.54409477,26611.17604,37.89942634,27829.80715,37.36498046,7,4475,7475,0.101098395
16308.37163,137.2836312,14583.52476,36.22162908,14528.03872,8.545320271,16140.516,15.35976005,18009.93412,13.45574916,21563.40807,21.36499082,24550.06979,32.68433644,26668.36618,37.22724922,27898.2185,36.89328169,7,4675,7475,0.096858141
7417.710056,78.62936518,6641.761549,55.7207358,10230.89797,64.37965201,12923.04061,56.64998217,14625.0397,51.42659563,17122.80903,48.95853465,19350.63117,49.30501684,21253.56951,48.26685052,22686.84865,45.46959303,7,4675,8475,0.053709631
14084.00087,256.2472778,13494.04898,85.48411432,13932.69037,30.99666465,15583.73593,24.48435471,17437.78988,21.03193184,20852.66503,26.83405428,23662.44244,35.89399444,25699.60253,39.49872157,26949.79265,38.81255333,7,4875,7675,0.070395652
8221.323792,96.84306405,7872.02068,86.63343107,8912.305976,59.9942587,10021.18202,44.72835851,11474.51067,38.77433409,15438.42823,42.45264651,19294.06783,45.29676241,22176.66745,45.30802546,24085.57039,43.05856755,7,5075,2075,0.428149767
8342.270252,90.14257057,9399.398556,69.97432766,11206.43778,29.35904194,12859.53297,17.98091511,14874.23982,19.6386632,19753.66898,26.04510644,24134.42321,31.58903032,27171.17173,34.23392247,28885.57871,33.42951689,7,5075,3075,0.097142031
7514.509179,76.94208771,6558.85656,38.10941707,9676.126709,7.456810248,12913.74581,6.054289752,15858.48149,4.943949667,21778.57389,11.66278451,26967.05944,17.81329105,30423.54727,20.34276616,32117.29546,19.76925059,7,5075,4075,0.046619153
11673.54492,248.2951478,12074.9203,110.6686571,13142.56531,47.57538361,14975.49045,29.99357001,17166.86894,19.84416402,21258.99281,21.34778375,24409.80174,31.70767772,26562.96831,36.45353305,27811.30851,36.45971021,7,5075,7475,0.018870638
12904.94949,161.3841626,11016.18982,55.44915431,10434.51266,48.23100531,11227.1004,35.38970059,12952.15745,29.50633731,17399.92167,35.20244444,21372.09569,39.50367414,24221.49137,41.02489498,26012.61613,39.69649217,7,5275,2475,0.195512823
12905.56291,161.314302,11184.35213,53.23120218,10820.35461,43.94360418,11755.54434,31.47235444,13596.47874,25.95789153,18236.25279,31.70297018,22320.56059,36.65828959,25207.75635,38.81750437,26965.83804,37.8192487,7,5275,2675,0.487074818
7393.447424,79.95875761,5353.133771,33.04802297,8561.453744,47.02768767,12173.09057,29.15752176,15436.14867,11.66796783,21838.51634,6.837608401,27416.18032,13.62326284,31065.52578,15.30885838,32782.64203,14.43641229,7,5475,5275,0.008512073
10481.52432,165.1722968,9105.156845,46.56816988,10130.38822,25.65775334,12673.20422,15.17971241,15588.52083,9.284681358,21271.3247,9.02019006,26134.56547,17.66964183,29480.78221,22.96253092,31226.871,23.55647837,7,5675,4075,0.023612707
10557.51167,156.8163488,9805.586011,14.71783464,10870.60397,23.425014,13083.20254,17.49276136,15788.53722,8.915819626,21271.68335,7.67652075,26075.52798,17.21705618,29417.78687,22.86293192,31174.1985,23.60232807,7,5875,4275,0.043149181
7487.030562,76.83520529,6133.304453,62.67986945,7971.390242,32.42625593,11368.93814,6.94454941,15093.14063,2.945853938,21468.96936,9.37842498,25940.5492,19.57925277,28760.56122,26.31629681,30215.64689,27.84499023,7,5875,6475,0.008117511
8583.370883,112.0358313,7502.882287,46.81200596,9552.291455,25.0008123,12502.81708,12.91427502,15352.58641,13.60401121,19795.97358,26.93300097,22694.55914,35.43911935,24643.21592,39.30568628,25895.36783,39.23814314,7,5875,7675,0.024347595
8584.993832,111.6619844,7554.245637,36.03501465,9394.750543,21.92688995,11958.1062,24.34833308,14390.53889,29.61794107,18246.24241,38.0089728,20856.33818,42.13925334,22700.21351,43.44677315,23989.80361,42.23675914,7,5875,8075,0.019563091
7395.660977,79.79065375,4678.142035,28.05534293,5555.418572,46.72169477,7685.453519,54.14200844,9927.638463,55.63737216,13606.61667,54.0999684,16239.43792,51.28844756,18214.93661,48.59526125,19741.33764,45.63573174,7,5875,8875,0.015013398
8433.925145,88.72436031,10063.48892,65.85895619,11238.21861,42.71501794,12846.38914,24.94818097,15434.05792,8.940995955,21269.08522,9.783622242,26084.36355,19.09949714,29261.18518,24.39702824,30889.66382,25.20472361,7,6075,5875,0.139221202
7855.085144,67.96079499,9356.659734,12.18853531,11915.39095,17.31308176,14000.46281,12.98821618,16146.6021,5.177355511,21003.77367,10.23493845,25572.53866,19.88042978,28824.32499,25.4263438,30583.49896,26.11951603,7,6275,4675,0.008891616
12179.13954,194.0730594,10988.41773,40.22897634,12620.37527,17.79656043,14135.38214,12.34801725,15963.93379,9.716718654,20689.42784,14.20278611,25191.50704,23.04522692,28368.03749,27.91107419,30101.99859,28.27813122,7,6475,5275,0.078903899
12392.10361,175.1879055,11541.00017,27.99762154,12578.2045,20.6037605,13898.64055,16.30172355,15798.58814,10.63308824,20681.60699,14.27481012,25175.1079,23.25773278,28308.39477,28.1905589,30016.17152,28.61472605,7,6475,5475,0.06715473
8288.943296,91.93627309,8930.127162,93.58224277,10374.16495,51.4821171,12452.72644,22.75098167,15195.3205,7.696742043,20688.74616,13.73343555,24916.32454,23.86232212,27750.69548,29.7711236,29323.09607,30.74375801,7,6475,6075,0.052164747
10435.48213,181.0557243,8301.349625,82.64926444,7696.520368,62.15382853,8260.727838,57.19736833,9258.011265,52.67279454,11459.23129,47.7586408,13455.19855,45.22420364,15267.93535,43.95837204,16898.3413,42.68475231,7,6675,1075,0.049993566
7587.693488,76.15470747,6896.285054,54.29217767,9795.081254,31.73689902,12840.13744,18.18476677,15583.52052,8.517545435,20377.68978,13.61876913,24259.8571,23.61462417,27070.03986,30.19283457,28741.98276,31.58519424,7,6675,4275,0.044459926
11548.5651,128.7442404,9951.965971,33.21818175,9679.003383,50.6662122,10227.77481,53.96459169,11010.19175,50.68504072,12775.14612,46.06256701,14436.41105,44.05867278,16021.22205,43.25644431,17510.46299,42.31344402,7,6875,1275,0.121274786
7548.160763,75.61943844,7294.831506,96.62562295,9826.034831,80.63500519,12496.46744,52.17407312,14687.5649,32.26491847,17527.0816,28.02498242,19300.27151,35.01434491,20802.83039,39.46831581,22116.92255,40.56899564,7,6875,2275,0.075995122
7588.687177,74.78400652,7294.72045,76.9605158,10210.37488,56.43738226,13251.43622,27.13614222,15648.28856,6.181346211,18901.27336,24.35326173,21084.16677,36.03717295,22758.26357,40.588693,24013.17334,40.84128504,7,6875,7475,0.001036149
7727.839245,70.79777441,8933.798682,65.01645111,11541.25322,37.23326178,13200.84725,26.94628002,14554.1118,29.62760252,16863.31445,38.61420381,18726.71538,43.00084231,20276.22755,44.218785,21550.47397,43.19886403,7,6875,8075,0.009634256
7544.601593,75.73934073,6892.949479,67.33565461,9310.178154,50.20547689,12555.60679,29.59937996,15486.30125,10.65878415,19567.67162,14.01697142,22179.75172,27.41177799,24159.5487,34.91286056,25586.73226,37.0071697,7,7075,3475,0.008924347
8147.692591,91.26931189,6762.475523,70.26311876,7387.950673,67.00909787,8615.408312,63.52303552,9807.157483,58.69577863,12055.38165,52.30623301,14049.41181,48.87428283,15762.34115,46.46791639,17242.67221,44.13592356,7,7075,8875,0.015150101
8662.377576,117.9212449,8995.946278,54.99778416,10606.66503,51.02433575,11324.7099,52.84367358,11770.40111,50.42065845,12785.89498,45.45575489,13962.23797,43.07228744,15260.04583,42.1735696,16607.84201,41.38525208,7,7275,1275,0.142546066
7400.310191,79.43694593,5722.064869,37.35252086,8319.676286,44.99055144,11345.95983,37.12213872,13974.75062,30.49255081,18543.45429,29.59681671,22327.77928,34.58463887,25085.98125,37.62447992,26814.17167,37.21406064,7,7275,5275,0.013072553
8358.473019,80.88072359,9209.737579,49.23281071,10521.58605,60.82697171,11501.49751,56.43120622,12362.81417,51.94604301,14009.88105,47.99464057,15622.82005,46.83335798,17136.94567,45.70658931,18502.37335,43.93211535,7,7275,8475,0.015548288
11703.75263,234.4280075,12698.80468,59.2152827,14066.00715,21.83198884,15119.33324,21.73014427,15666.15559,23.69952547,16397.12825,32.45686512,17231.35217,37.85095049,18293.8576,40.51822107,19464.3942,41.06031178,7,7475,2075,0.014673777
11629.46177,234.8464172,12143.07257,75.814507,14047.9713,35.65756993,15521.42072,21.33321644,16427.76162,9.359953907,17617.55044,25.11628823,18642.42689,34.94490657,19790.47885,39.45162925,20969.05901,40.61178682,7,7475,2475,0.153678802
10535.74014,172.5864647,11392.07996,47.8340758,13392.02892,15.64108241,14622.19331,6.045894067,15458.31743,16.89379273,16865.36307,34.18334826,18297.86762,41.3838829,19734.91394,43.65084533,21025.65178,43.06053035,7,7475,7675,0.044302614
13522.77494,213.1070753,13070.17831,42.52640082,14480.48866,11.70947748,15601.75731,14.35816164,16072.51645,19.66477476,16621.92503,31.53611687,17360.86158,37.54849288,18378.75632,40.36762726,19526.12732,40.96394442,7,7675,2275,0.02367671
8736.55314,107.1084338,10007.4519,17.92509738,12630.15907,30.87322898,14493.22157,24.62840843,15855.59007,19.56861227,17995.14205,28.1698389,19715.3271,35.34477565,21268.74293,39.42227628,22602.69325,40.32377772,7,7675,3275,0.204099976
8678.255831,110.2485296,9164.789657,45.96731617,11192.73128,31.02156382,13200.27026,27.50781592,14964.22932,26.63575393,17873.02565,31.62575369,20154.79922,36.37600925,22033.74217,39.67862121,23495.53877,40.15585882,7,7675,3675,0
10550.58471,171.2135649,8977.86471,61.17148744,9962.797695,45.28681077,12205.57225,32.09197936,14280.06296,26.65092076,17346.14242,33.11958762,19674.1186,39.73630046,21602.94703,42.56917052,23090.2964,42.10323919,7,7675,6675,0
11571.91006,126.9379392,11693.13848,33.22052507,13126.75345,31.43198702,14058.75563,30.9996706,14582.04658,33.36296143,15554.99945,39.96597907,16798.32489,43.57031876,18178.3953,44.50203287,19495.98703,43.50336474,7,7675,7875,0
8146.963878,90.91422919,6763.937425,40.18452117,7527.449037,35.01496334,9546.57812,41.2357985,11877.00638,42.59002711,16099.15328,41.66455429,19466.62212,42.36946996,21996.41447,42.92852744,23757.35777,41.65201239,7,7875,4675,0.459373397
10435.55362,176.2492363,8564.24759,66.6817962,9174.498162,45.26553137,11164.17408,36.75877374,13195.88055,34.61026103,16400.58569,38.13477496,18893.75586,42.07131629,20946.75813,43.7675573,22526.99846,42.83273349,7,7875,6475,0
7398.348723,79.57686761,5159.232255,41.4632387,6311.274203,66.52873887,7827.808727,67.97340191,8935.610311,60.78189956,10227.19738,48.13909579,11241.01193,42.2575464,12362.51633,39.92434546,13615.27333,38.83679963,7,8075,1075,0.013034544
7665.358053,75.1039778,8191.672021,88.92759741,11059.21103,77.13537207,12778.08874,63.54217306,13471.23528,52.84584747,13946.88501,43.65840551,14552.99477,41.52963303,15489.9206,41.08481301,16634.10288,40.6103338,7,8075,1875,0.06673846
8164.366178,89.5846979,7136.391684,42.85222448,7975.147274,47.12370293,9737.347772,49.56803511,11731.28615,47.9994247,15403.32202,44.80182183,18381.40765,43.95445974,20697.54307,43.82943992,22406.88185,42.4961596,7,8075,4275,0.581011926
7742.221362,70.90743783,9353.216826,20.49131077,11876.541,35.61013193,13074.11765,35.1105304,13893.97678,35.15408084,15432.14945,40.07177706,17070.40114,43.57349824,18726.87826,44.70454631,20203.81644,43.69806784,7,8075,7075,0.071597524
8665.890505,117.7041414,9347.521906,78.51157085,11476.0767,63.5081551,12627.55381,53.06883775,13135.97387,47.01721569,13928.75206,44.42172723,15068.76756,44.80751048,16448.40532,44.69284215,17833.81745,43.45796443,7,8075,7875,0.322783717
10628.92932,184.8305302,10661.86423,49.53444961,12111.69841,56.54042827,13233.68651,55.53456692,13975.57553,50.039377,15261.94233,44.09017721,16619.48664,42.68819923,18029.85358,42.63524716,19381.11176,42.01261872,7,8275,3075,0.04218665
13327.7991,93.34867694,11022.88894,37.34135321,11205.32885,66.70734854,12129.13755,66.26992124,12874.89237,58.3911533,14059.24585,47.78695614,15291.80446,44.09023379,16630.17968,42.92362659,17971.38543,41.93756314,7,8475,2875,0
10550.65134,192.4901311,8971.651196,93.89857967,9329.67525,79.76829962,10415.79535,74.014358,11360.76427,64.53114707,12693.73559,50.56669007,13908.60781,44.90605675,15219.04512,42.80145011,16563.82559,41.51638684,7,8675,2675,0.066859974
7391.48839,80.09991961,4203.665288,14.82865663,4395.870422,34.6312739,5917.617021,43.6074754,7788.320334,47.26220293,11505.23324,49.05351666,14635.11106,48.56937539,17145.16983,47.32734903,19090.16035,45.09186428,7,8675,5875,0
8223.216206,85.61284586,7949.18163,54.84514313,9062.046405,62.82973406,10019.82838,59.37141447,10694.27458,53.66378944,11978.86811,47.60789615,13505.74643,45.89787652,15173.71378,45.0385929,16773.35058,43.59493758,7,8675,7275,0
8147.761645,91.00708224,6841.091953,67.20022947,7224.157015,66.1507552,8083.930424,63.4977245,8896.643794,57.2953495,10243.32988,48.17804336,11663.44504,44.88753038,13246.06803,43.5723768,14833.73056,42.25900236,7,8875,7675,0
8223.942484,85.59963139,8083.516132,67.38363046,9106.515485,73.15719357,9631.13353,62.76386185,9979.708127,54.93542566,11012.64705,48.64092402,12369.84078,45.67380437,13785.96129,43.43028019,15165.28303,41.46480294,8,1075,2075,0.136867402
7430.142002,78.24492791,5644.03436,55.6031451,6216.794116,46.59284422,7374.920205,49.35235245,8924.327257,54.81544903,12136.13058,57.32658765,14753.54415,53.70437323,16766.90564,49.14607717,18302.53003,44.8533242,8,1075,7075,0.072286725
8225.498813,87.50850167,8125.439567,78.14011156,8939.726212,74.85041799,9397.235051,63.48084012,9762.396072,55.36988881,10781.60142,48.3205485,12054.25739,44.96854314,13385.94037,42.64936623,14709.18153,40.78059726,8,1275,1675,0.072886512
7661.77607,72.68729722,7670.681154,59.48550985,9480.307264,73.75307608,10698.62275,62.47763746,11617.79253,54.22882174,13278.00339,49.27265052,14874.85539,46.97989418,16375.77331,44.97172981,17748.78764,42.84664744,8,1275,2675,0.005755503
7467.669229,77.65647581,5288.709375,41.65234284,6020.716177,48.21685745,7893.666142,55.06568033,9883.868715,57.65735819,13589.50517,57.21738773,16792.80833,53.96397154,19260.2914,49.67853593,20999.47321,45.14900487,8,1275,5875,0.103767529
8149.246486,91.0437906,6755.628278,60.1851589,7111.022553,47.87339721,8681.917514,54.65374725,10770.33647,57.96228414,14808.59666,55.25277534,18021.44675,51.13604285,20455.11329,47.71589799,22167.30724,43.91782784,8,1475,4675,0.154671076
10380.55261,173.9013743,8438.904058,47.74241886,8633.248167,33.8260679,9952.984943,48.82544355,11639.50945,56.63859792,14396.65204,56.29994524,16301.142,51.53077948,17734.06704,47.11561719,18878.05999,43.29389228,8,1475,7675,0.134302089
7604.089743,75.42193469,6944.736516,68.8635648,9215.333183,63.35158726,11658.71765,52.06381039,13476.006,46.2673746,15989.96829,45.05991344,17818.59135,44.71778798,19355.81301,44.00500491,20654.3755,42.28672712,8,1675,3075,0.004189433
8164.366178,90.42898929,7147.768606,55.41135678,7831.989153,42.795169,9744.398713,50.53269294,12099.91211,54.16397645,16151.55249,51.28534763,19098.4528,47.81285725,21308.60941,45.45468395,22875.2263,42.44337194,8,1675,4275,0.05499656
10379.27604,174.002674,8379.673989,49.8795449,8965.994254,16.6455039,10923.1025,39.2215664,13000.57028,51.16453217,16014.52001,53.55591453,17926.29365,49.89479799,19296.97095,46.11636186,20352.01971,42.62571806,8,1675,7475,0.132305676
10533.85016,162.6638799,10941.01316,32.78733873,12085.44903,52.40271405,12705.82572,46.76669067,13163.29878,44.53251038,14189.34611,44.957936,15315.77511,44.29879085,16494.20843,43.22927453,17668.94992,41.6923175,8,1875,1875,0.032203351
7592.649052,73.57894332,7485.517734,43.96838398,9588.815864,48.70083844,11888.08718,47.70242226,13988.84843,47.62409309,17665.86967,48.63390897,20573.91858,46.91707089,22656.80323,44.13683666,24013.27767,40.74498672,8,1875,6075,0.049315809
8974.840247,104.1572366,9803.583293,108.56524,10700.67824,83.69947313,11748.82744,73.52004694,12601.33279,65.77404791,13946.19404,56.06466245,15110.65014,50.1366565,16159.49783,45.6680789,17114.48492,42.07668187,8,1875,8675,0.074230252
10370.40327,175.0375982,8881.863112,91.86514743,10145.70301,74.31829405,11541.02651,58.68011617,12550.68108,50.41521083,13996.46348,46.0058202,15204.51178,44.43098193,16400.10162,43.16722374,17577.71299,41.60583192,8,2075,1675,0.072178679
12178.27055,193.2875087,11219.73434,25.16398718,13287.86545,15.83397603,14545.87985,8.870675594,15431.06301,21.5675118,16943.1351,36.38346096,18237.62818,40.83313176,19457.38628,41.99666918,20577.32577,41.18541061,8,2075,2475,0.118840778
8243.32663,94.15496686,9295.490584,81.24146662,12146.4697,55.06073523,14058.30426,53.12153818,15208.23915,52.05246739,16636.33033,50.59307312,17678.01217,47.80485968,18570.03991,44.67364665,19372.76912,41.67544939,8,2075,8275,0.024739678
12121.10223,197.8129488,10811.68712,35.53888541,13002.36352,18.79179505,14608.67385,4.466807015,15813.66789,15.41767659,17634.74488,32.77605356,19004.27141,38.90038348,20233.26131,40.99433948,21326.81628,40.55709541,8,2275,2475,0.150417933
7439.759135,77.43998408,7382.606982,24.22053895,10600.60442,30.30972531,13481.20056,39.59002407,15845.13317,39.3921606,19553.83353,36.86472473,22532.39645,37.78408515,24771.70045,38.23252298,26185.24117,36.49177314,8,2275,4675,0.113867008
13027.90123,162.1715814,12841.61827,83.3940734,13212.4736,81.0914687,13598.52612,72.13227589,13957.0937,64.00295419,14800.76062,55.07532175,15757.91879,49.60664527,16683.80804,45.28136291,17551.02701,41.80382682,8,2275,8875,0
7595.339232,74.30006464,8151.920105,62.6076109,11727.2265,33.42857023,14757.68484,27.30405277,16947.99589,27.3788714,20575.24391,30.80568138,23676.45065,33.96864921,25911.75192,34.90057268,27218.90412,33.49102009,8,2475,5475,0.032134805
10620.01119,155.0627579,11247.9689,36.97690162,12853.47017,29.51261723,14670.50901,23.88020016,16743.67359,24.31575719,20687.49051,30.92057987,23636.44164,34.15231364,25600.4778,35.03573011,26738.36,33.93687804,8,2475,6075,0.270550569
13438.92676,133.8600393,13794.0719,67.30350627,14424.94688,74.99152724,14644.29917,67.51467206,14836.22448,60.85891382,15524.35227,53.9039362,16408.24395,49.0801869,17276.81198,45.02746631,18095.50345,41.6845215,8,2475,8875,0
7680.339636,72.16939611,8290.367768,50.21835007,11260.00129,37.2000122,14300.3949,25.65563346,16889.61236,19.97240601,20807.41956,21.73813099,23703.14937,28.41001539,25814.39866,32.58061433,27113.47791,32.83297322,8,2675,4075,0.139128578
10483.82193,164.5384422,11398.0867,35.0324916,13125.30773,21.92342184,14825.66313,15.77478084,17102.05059,14.79927024,21410.40715,24.22712351,24348.57765,29.24117939,26197.92547,31.73637663,27226.38694,31.73256021,8,2675,6275,0.112935983
7417.050398,78.69999231,6319.216878,58.59424493,9664.503175,32.46105163,13645.47671,11.08766472,17080.58454,17.52007693,21400.17105,25.48670795,23529.62518,31.07369341,24749.52517,34.20038788,25486.81152,34.55192082,8,2675,7075,0.017826744
10499.60909,163.6323017,9690.252209,20.27079039,11091.59016,27.00941301,13707.7462,16.66600693,16289.67592,8.245755849,19859.25073,18.66679025,22041.28407,29.77649807,23616.48477,35.37762942,24731.01984,36.3893388,8,2875,2875,0.045768227
7590.692452,73.70825436,7388.426367,18.78817546,10368.57957,4.87707278,13773.18265,7.036717194,16666.47007,6.784667575,20758.22424,14.99672588,23445.8538,25.77737742,25335.7727,31.96882346,26534.46643,33.23666784,8,2875,3475,0.026258169
12443.80402,169.6118727,14679.66345,101.665097,15512.95255,80.52185386,15692.39378,64.96344545,15829.94457,57.69715357,16536.64199,52.25759616,17414.5107,48.14402328,18244.71973,44.52964143,19013.72136,41.42791164,8,2875,8875,0.052016441
10364.67679,174.6524701,8607.475568,62.59257034,10354.87228,36.51701846,13183.03338,22.83193283,15878.47752,14.67152968,19584.82734,20.19705568,21844.882,30.25021394,23453.43804,35.60188575,24579.76079,36.52658368,8,3075,2675,0.010567748
10631.54801,158.8184077,11177.21429,38.41097373,13459.36764,20.68620578,15683.02699,10.64496062,17796.40904,6.648552626,21778.90703,10.07238163,25219.76423,19.7682802,27688.93329,25.30129864,29046.70468,26.21521433,8,3075,4475,0.116816447
7511.107729,75.54071272,8306.222837,54.80650741,12297.54953,25.39852337,15279.94025,14.36001288,17722.25616,6.518583918,22136.28797,10.15709634,25680.57566,18.99925286,28043.40001,23.67102189,29265.54617,24.69902627,8,3075,5675,0
16069.41887,136.7513481,16670.77467,53.55628963,16991.65995,45.47367883,17041.7556,42.90619709,17218.87536,44.44478478,18033.73417,46.80791158,18886.71325,45.40550545,19652.27321,43.15249479,20346.19586,40.68212373,8,3075,8675,0
7487.713033,76.58344007,6636.643511,48.33305486,9103.44798,27.47195518,11578.01876,23.44412651,13444.6953,30.63160898,15999.83073,38.95423816,17877.7637,41.86403146,19441.51403,42.44936606,20709.73584,41.23218968,8,3275,1675,0
10763.25756,151.8200371,11821.48056,35.03659963,13813.15985,6.694735277,15766.34479,9.233523142,17824.48843,8.769755909,22028.20934,4.924274421,25778.8288,15.40430424,28427.91864,21.28582654,29817.96052,22.47403392,8,3275,4675,0.131247235
12156.62418,195.2029627,9995.204906,65.0966269,11299.8893,46.8266117,13996.22618,20.75837803,17195.8905,7.050855326,22522.29367,5.294176727,25804.3581,14.7243698,27713.2764,22.26116595,28663.54274,25.17146789,8,3275,6475,0.055317275
12113.83676,198.6264615,9518.243738,72.17934321,10761.85588,45.7513792,13776.92677,16.5626066,17232.92402,5.912859899,22563.43245,5.362570494,25616.16676,15.64461355,27344.64988,23.52618823,28214.76149,26.5171532,8,3275,6675,0.050444957
9341.949558,162.8293672,10424.15989,137.7043929,13380.18369,80.72480449,16433.14689,36.6992698,18796.70694,7.367893439,21541.08625,21.03836517,22872.45685,31.32049582,23699.82482,35.23691449,24275.61517,35.75731711,8,3275,7875,0.017793394
15230.83017,160.3171848,16273.37352,77.25020742,16782.77272,42.49967413,17670.47913,14.03392718,18635.12906,16.56731598,20198.7844,33.91535013,21196.89754,38.64067839,21942.27525,39.43880527,22548.41636,38.45549845,8,3275,8275,0.156385066
14779.09171,234.1021814,15967.81059,110.8602346,16476.52751,64.43925156,16729.44029,49.83891689,17106.64197,46.84404207,18184.93315,46.8043145,19144.25416,45.12228493,19956.61555,42.9481752,20666.93479,40.54702941,8,3275,8675,0
7548.160763,74.83942199,7159.957004,76.57315404,8519.736818,69.38531308,9634.47104,52.85826993,10706.22257,47.44885253,12795.08933,46.91972986,14762.28072,46.23884455,16533.86116,44.8024253,18025.01856,42.64937769,8,3475,1075,0.050601488
13896.54064,236.3153493,15504.53245,85.47996519,16276.82127,44.25297979,17260.29683,22.11340574,18401.49925,21.8544046,20233.22302,34.20434294,21370.94738,38.31815801,22193.51051,39.13772725,22833.45473,38.21255908,8,3475,8275,0.082617075
7857.301131,67.23833643,9636.222274,54.46232675,12462.23386,36.37492162,14593.09499,26.88165194,16864.39834,20.65334141,21757.25628,7.330549798,25978.41619,10.71767339,28832.82236,17.27910627,30277.34056,19.14310834,8,3675,4275,0.07093753
12274.55478,185.4907542,10481.54505,58.21541386,11764.64742,54.78778432,14188.08278,38.97735229,16894.49496,24.97089885,22088.58636,6.219131418,26496.71416,6.917731524,29465.25335,12.88118969,30913.45567,14.6710257,8,3675,5075,0.063174185
7413.537469,78.9347099,5881.761377,45.54771243,8680.827404,39.1797874,11500.368,18.9301539,13791.69611,15.97213169,17468.4143,30.04142837,20212.23253,37.05155828,22196.01371,39.47051309,23535.58409,38.75602425,8,3875,2075,0
12097.23222,201.1088614,9230.655925,86.00015093,10490.07494,66.93791478,13204.89196,44.31060176,16235.92131,28.08421246,21900.88924,9.117668015,26612.79659,3.820545673,29739.53025,9.356210968,31236.80984,11.27553801,8,3875,5075,0.089645354
11196.6795,224.3425064,11765.38462,57.96104669,11838.71308,11.22527801,11562.22886,21.15744258,11840.26845,31.60855495,13716.58062,42.36476433,16046.87843,45.40607556,18097.90516,45.03053926,19680.06317,42.79645448,8,4075,1275,0.175405806
7735.271596,69.63721471,8040.275936,16.85129857,10022.19978,29.6298086,12591.81259,29.55746013,15378.71243,23.02395724,21079.87398,11.26236032,25697.19954,12.15115337,28671.6872,17.57286341,30148.54484,19.34921088,8,4075,3875,0.074700216
8294.547445,82.33336332,10178.49112,41.66902332,12972.93259,44.0037368,15075.49174,34.71976169,16934.67918,34.57913371,19567.4274,38.35154699,21223.95757,39.75587043,22398.7253,39.7313237,23235.26497,38.41232578,8,4075,8275,0.051419139
15123.34947,157.1887752,12453.28648,52.06804825,11266.39748,39.62249534,10665.7305,37.37594539,10761.36835,38.76655374,12473.28975,44.1972542,14851.49723,46.5712969,17017.73315,45.81395559,18712.61284,43.36462566,8,4275,1075,0.165316391
7470.310734,77.44498379,6030.53507,36.87723928,7768.309089,26.86556728,10633.741,25.12069466,13953.75491,20.98746234,20098.6426,15.42516573,24542.64202,19.90394236,27305.36682,24.77586137,28730.53213,25.96968453,8,4275,3275,0
8165.048649,90.4430574,7834.723633,80.96087991,10120.24092,76.7831316,12443.2337,64.31527433,14367.34137,57.19532215,17069.27415,50.71173982,18858.96911,46.89837825,20200.15338,44.07016956,21218.52974,41.25855206,8,4275,8675,0.238365306
13582.21605,204.194523,12012.86833,67.52129476,10658.80382,49.57573345,10175.6091,41.33134296,10405.33905,39.43339399,12264.8737,43.95991641,14768.36324,46.71436287,17024.63169,46.04602041,18765.53002,43.51753649,8,4475,1075,0.058432762
8338.382973,104.3087237,8324.131576,110.8884108,9581.240339,55.18130982,11866.86318,26.12839109,14925.95182,20.88716727,21231.58079,16.14301228,26044.12199,12.20534239,28993.6249,15.09804323,30387.14919,17.11980787,8,4475,6275,0.034414039
