dx,dy,fx,fy,patternID,grad100,density100,grad200,density200,grad300,density300,grad400,density400,grad500,density500,grad600,density600,grad700,density700,grad800,density800,cdx2Dipole
5000.0,4800.0,2407.0,2276.0,2.0,0.0059837354295703485,53.351335531748326,0.0006816077148097044,16.53678456636976,0.0038075612639649373,7.988372950254705,0.008907428958131349,5.922501653071489,0.010238731018805639,5.927631946487841,0.008616233477125892,6.3104417430989965,0.006183573902056372,6.58939159320704,0.004015544246289884,6.7316940668517935,3023.220137535472
5200.0,3600.0,2515.0,1645.0,2.0,0.10134787275787421,56.00104760759198,0.08103988636399584,23.336188806414263,0.025539339585211488,13.981903359444084,0.01250069320139422,10.082923871437899,0.007526293049697143,8.275610374455376,0.004674687342714827,7.470982988331871,0.0030395409476106057,7.141799889342746,0.0020821468388135347,7.008916568743272,18151.812499031606
5400.0,3800.0,2597.0,1733.0,2.0,0.09033191563630401,56.082724569380304,0.07470436567818893,23.554437412273067,0.013370225851088434,14.533360625805878,0.0009084436042820449,10.86061504388561,0.004100085603724122,9.011222983856593,0.004239500756035228,8.017619081636836,0.0033925963903731187,7.501587917426148,0.0024043479348218847,7.23570652517548,110678.9371922228
5400.0,6000.0,2599.0,2888.0,2.0,0.0059837354295703485,53.351335531748326,0.005470022293955795,16.736303122633966,0.018325998997392207,9.061468460204113,0.01699517888758151,6.79302796004218,0.011098858810332575,5.999387262839278,0.0059496903098199,5.878361365056156,0.002698492425735788,6.044667827257317,0.0009595423330853116,6.287144912310055,12327.545173310054
5400.0,7200.0,2583.0,3491.0,2.0,0.012768665605994342,53.463635474138634,0.049155109034940664,19.13373491059574,0.02747724932792354,11.215944085428532,0.012974936364688466,8.307154222065128,0.00728154587289923,7.333051154274744,0.0045712539840258,7.044825455043388,0.002819703823857525,6.9582145884860305,0.0017535992167822785,6.915368882744568,24700.31175916612
5400.0,7600.0,2524.0,3707.0,2.0,0.005698095775938212,53.467346139327475,0.048351924292537304,19.161022176943213,0.024321141623083176,11.282218642204333,0.009610882329106816,8.368528770295477,0.005252575775466425,7.316344893623988,0.003971841480805597,6.930073511393599,0.0035090011552575164,6.745522820429134,0.0033266928689707357,6.614971280446765,10098.066201010965
5400.0,8400.0,2601.0,4119.0,2.0,0.0059837354295703485,53.351335531748326,0.00038807150709132995,16.54149747693358,0.0043415336859010025,7.93366255385276,0.007385978321534773,5.185308009640602,0.008455733515133292,4.2918680875210695,0.008553247107945696,4.098517620801746,0.008100304523700575,4.147536500737593,0.007433418074837953,4.252015087821706,57774.7687576506
5600.0,5400.0,2658.0,2593.0,2.0,0.0071612767456030076,53.37585732415795,0.03837574463638896,18.781751843898192,0.03259176750810691,13.215199291526888,0.018094515307748523,11.138510505600545,0.011146577425596169,9.510658701796876,0.007788068168519425,8.291079003544473,0.0053755170988972305,7.522208906567741,0.003428974734713871,7.105966915432057,13423.786127616902
5800.0,4200.0,2819.0,1968.0,2.0,0.005975849902421432,53.35177483687858,0.009365007326594423,17.528481841912612,0.01000648313346891,11.748141412059669,0.002212729956240988,10.35602923547873,0.002365226998462305,9.49857491074897,0.0031187066287062205,8.788626639864386,0.002612026340619427,8.204070893930416,0.001778587141358928,7.743916509596084,13297.842418979102
6000.0,4800.0,2944.0,2231.0,2.0,0.3917643235344329,65.29875997652395,0.0951232665636147,27.15291112886123,0.025028903322208158,15.807579778035237,0.010514859276712958,12.16651433989744,0.005307743875647366,10.45832448848298,0.003209779220712754,9.31092792075937,0.0022203500937020082,8.453150565180419,0.0016705858438430881,7.8198981426237735,87205.8514378479
6000.0,5000.0,2919.0,2430.0,2.0,0.3871409224496107,65.48014272161673,0.08359991026241347,27.657162752566382,0.01075823910111047,16.81032787344907,0.0069134896533102185,12.78318135099718,0.004851607502386951,10.656292353710807,0.003708500063668912,9.28105654440085,0.0029023981220847,8.334282044502572,0.0022122396351719285,7.689136966620376,37712.22708883685
6000.0,5600.0,2927.0,2674.0,2.0,0.004869954169237032,53.376837591138624,0.03735550759190971,18.49645464416096,0.03843917468642026,12.164667546615647,0.025801201282239068,9.896951626722878,0.015804471419981855,8.523709977746657,0.009443686270947998,7.655857830293686,0.0055345257419981645,7.148894198669287,0.0031301219560093893,6.888588368129059,29576.24142787585
6200.0,600.0,3044.0,100.0,2.0,0.10134787275787421,56.00104760759198,0.08998572898406147,23.23358210938002,0.04170228728453677,13.565382583962236,0.022426366822242846,9.192757588745884,0.01469157969423579,6.9035788594308585,0.011357296645968106,5.67503759699747,0.009355371147030766,4.985827445624944,0.007855318448846531,4.566894466076967,20192.825508085785
6200.0,3800.0,3030.0,1754.0,2.0,0.005983626807463115,53.351551548117584,0.010264416170897184,16.95361084865349,0.018858381589342672,9.485429871348346,0.014879986522030268,7.634288741478818,0.009319693687459246,7.269078099788913,0.005832228482935951,7.222900003847441,0.003868029289152882,7.179829176215001,0.002500950998781201,7.101299516862631,15032.328096472616
6400.0,800.0,3083.0,212.0,2.0,0.08499073839195616,56.19481553159248,0.06091688417259213,25.728955522789775,0.021155263832579343,16.013181039708073,0.008277995524697523,11.027417069817945,0.00855882020024831,8.515168608262336,0.009213366005706769,7.138382730223324,0.008500203463381978,6.26488361468416,0.007405947790488298,5.655496021816087,32446.47908479439
6400.0,1800.0,3110.0,634.0,2.0,0.0059837354295703485,53.351335531748326,0.009703143366304219,16.863824956621784,0.02761418197623365,9.775865879826707,0.026557221991963212,8.068703443390207,0.020440380761863032,7.497440161635598,0.014802078655516847,7.2438413883099075,0.010395740567026244,7.076660983220788,0.007177379475134896,6.910123415971122,52609.38130219743
6400.0,7000.0,3118.0,3391.0,2.0,0.0059837354295703485,53.351335531748326,0.010158697046674613,16.95091919778022,0.023331507202945363,9.848755837719356,0.021138662141822848,8.066562033692202,0.015461441945365138,7.6175887570573,0.010366222039560247,7.5258357188026475,0.006507102129133966,7.455731370387007,0.003737952086420109,7.328027356594,28104.16228959689
6400.0,7600.0,3118.0,3717.0,2.0,0.005991285282093867,53.35154451192646,0.00878830049713775,17.250491271068576,0.021328903187655533,11.097565506641235,0.017879948483128027,9.882715826038835,0.011094983003020491,9.20084771290825,0.006777133461589503,8.51234809938807,0.004619727313171346,7.862564943343978,0.003676973987611185,7.302574206650064,38222.93103622484
6600.0,3000.0,3201.0,1302.0,2.0,0.0059837354295703485,53.351335531748326,0.009293692247842348,16.85658912482155,0.022535152084565357,9.595932935968927,0.018513810882142014,7.62594197633922,0.013050189535685725,6.983856371270368,0.00920864283334054,6.8632904939522685,0.00631006217499874,6.903431494518358,0.004067646493059049,6.943152207063128,6175.834356586971
6600.0,8400.0,3229.0,4156.0,2.0,0.005368676118395798,53.37644848475166,0.033492995764926085,18.185389648211334,0.028053377080666794,10.518797883528174,0.01911074314529462,7.495427809350796,0.014766006075094916,6.119157587095704,0.012271121378652267,5.452959067128075,0.010326710122839753,5.05768270136304,0.008727750539717718,4.767947716628997,25177.304263959635
6800.0,800.0,3364.0,210.0,2.0,0.005698095775938409,53.467346139327475,0.05297492308175219,19.327140381470002,0.034735257979616574,12.311736734015824,0.015166187040169128,9.961391884667897,0.010154800568800875,8.77058452908671,0.009333978240285559,7.8227986186214,0.008310230219754843,6.9795115742853735,0.007251102045907459,6.263111195077198,33534.225054412695
6800.0,4800.0,3347.0,2278.0,2.0,0.0059837354295703485,53.351335531748326,0.00036890185952335373,16.551015466558532,0.006059620412637929,8.309619023707915,0.010122866115507733,6.3369742971432865,0.010014828314161409,6.044968951162801,0.008266468011287578,6.137046031445366,0.00650706081258673,6.241922177273933,0.005110242294562307,6.276520077786003,6889.197123032553
6800.0,8000.0,3326.0,3927.0,2.0,0.006787055171978508,53.376241235157586,0.02994520205491863,18.63308866089032,0.017530544108955427,12.415999376450706,0.013277504331513574,10.201454983789914,0.012928473924515887,8.802886346317694,0.011112572039927764,7.765476355433673,0.009244198853097312,6.978618920042833,0.007746993377153809,6.364851674350809,12630.68759015122
7000.0,1600.0,3451.0,583.0,2.0,0.10701891424531368,56.11334754998229,0.12502731783176776,25.998629318642347,0.0498557553259913,17.96486311165165,0.016175984088334476,14.05812492182659,0.005987985965639049,11.819992071699975,0.003803853885213687,10.375968840338427,0.0032518958619137924,9.278270964803836,0.0029168024879949396,8.363399361233094,22645.96714649211
7000.0,2000.0,3507.0,851.0,2.0,0.10153411203531215,56.15748500770119,0.1238004235921895,25.895953023263502,0.052613003848521904,17.27873841731641,0.02075933829896694,13.449837072553668,0.00981958363766267,11.56170588777013,0.006553538914122536,10.36242322305314,0.0046084643942192385,9.40653098816568,0.002934529831467944,8.585866987537381,36498.20369552452
7000.0,7200.0,3410.0,3501.0,2.0,0.10134787275787421,56.00104760759198,0.08572822048737021,23.447533082914767,0.031163105485746,15.33358461746945,0.01323253472695007,12.607810347371453,0.006011850811922131,11.060672187454031,0.0028636883751148347,9.878679644606402,0.001218833443905975,8.90358769946013,0.0006505955667694749,8.089271755450877,27950.30906805862
7200.0,1800.0,3789.0,497.0,2.0,0.1320327644389244,58.77287047394516,0.11381045663639633,30.12337238281752,0.03554268745264165,19.459866563995735,0.011177221518085253,14.480117100976832,0.0031483076858119874,12.105873291610774,0.001883747715976061,10.682713814001978,0.0018625008658564705,9.579707305082495,0.001883843017304331,8.631035765594401,9545.03415394623
7200.0,2800.0,3598.0,1240.0,2.0,0.012768665605994342,53.463635474138634,0.048925689650365235,19.459865255581004,0.023215395512836627,13.092964353955667,0.004985925876550781,11.075453356339462,0.00510202502600116,10.069455027740768,0.00558935634538175,9.316976209203379,0.004548145026453536,8.635306766904876,0.003345105354541973,8.018101141966193,18165.760540093
7200.0,3200.0,3581.0,1483.0,2.0,0.005698095775938212,53.467346139327475,0.04917202615054356,19.36027093739621,0.02779017582161149,12.52092176837932,0.01245999021256124,10.149964132188455,0.007317605409453377,8.98060697189251,0.00562414520818763,8.257309277548599,0.004562944915539146,7.730652299635289,0.003761850239859862,7.302880938954299,27061.06873351457
7200.0,6200.0,3504.0,3017.0,2.0,0.09600202256998701,56.04168338030017,0.0859972416171399,23.50991265269293,0.034218207247405846,14.10013483428893,0.016701799542359445,9.941645582085723,0.01114440007347646,8.110427425079566,0.008299731091418789,7.345833578690679,0.006041689963586316,6.986932024469667,0.004408913130089425,6.750069932191625,26534.514617757755
7200.0,7400.0,3571.0,3683.0,2.0,0.08499073839195616,56.19481553159248,0.0601146999121827,25.777548256946076,0.01724728214472626,16.8380654282172,0.00882119964277217,12.952524628487053,0.007130233161171996,10.991398461508306,0.005742662219557501,9.686400810186493,0.004826960362707503,8.64720337382125,0.004246691781763661,7.779174994868946,39097.35727641959
7400.0,4200.0,3631.0,1977.0,2.0,0.005368676118395798,53.37644848475166,0.033159572074883396,18.18384081059162,0.02294694655342239,10.50035405559885,0.010695490111019317,7.495695300062797,0.007014913891094452,6.1354366398211235,0.0064146826774082516,5.5545037229852365,0.006106381616718594,5.342767015520019,0.0056683611180430365,5.28185141723834,52658.98947948014
7400.0,6000.0,3676.0,2875.0,2.0,0.09600158940703485,56.04147440012204,0.08771802354339131,23.263975736641207,0.03688438065778255,13.618489429409824,0.018122593799146592,9.485529492248602,0.011397074946564924,7.594759434430281,0.00828845262977764,6.765423226528739,0.00631626127640896,6.388639067785359,0.005049771688442983,6.17435773427541,12278.28917235622
7600.0,600.0,3802.0,81.0,2.0,0.0059837354295703485,53.351335531748326,0.0008287041621027255,16.546819053191882,0.00636451526277204,8.133576252044453,0.011217616347496219,5.713815809011464,0.012650451662668965,4.9412554375479285,0.012183104827453797,4.6544651639184575,0.01086966206100621,4.489276725760102,0.009341419286303942,4.329291260348489,33175.09338344054
7600.0,1400.0,3789.0,497.0,2.0,0.005983626807463115,53.351551548117584,0.014118988411440176,17.119644105196574,0.02881112767385781,10.46235309308355,0.024410686407270597,9.06744958662984,0.01845416651224993,8.58925701179484,0.014153684775078413,8.157977528006498,0.011046512914964057,7.6402617130981625,0.008734846212725179,7.0691165905131905,9545.03415394623
7600.0,3800.0,3631.0,1977.0,2.0,0.006794721100597598,53.376017946396594,0.03278350176037971,18.21325605493172,0.02211311736117872,10.797665671958981,0.01167512895624601,7.907320687534399,0.009324096924008487,6.539323308790994,0.008619529131213416,5.885720267384597,0.007732356746066835,5.562124091613921,0.006812312869226568,5.388124507670943,52658.98947948014
7600.0,6600.0,3735.0,3212.0,2.0,0.005975958518141894,53.35155882050932,0.010105610625440702,17.286126938183504,0.012583255392879905,11.415609480950815,0.0054098560797024055,10.351299860779728,0.00655686988560926,9.601505017822513,0.006466891577708212,8.760914563552225,0.0056146812562665625,7.945309632762012,0.0048034128301469034,7.232854676474191,47256.13764369661
7600.0,7400.0,3756.0,3612.0,2.0,0.005698095775938409,53.467346139327475,0.05293933584016271,19.33452987964841,0.03636432080544352,12.496099430730172,0.021579992965828007,10.35509355836229,0.015284421797160518,9.294122561980771,0.011644175697276273,8.46988545053764,0.009092650900202302,7.70134105798799,0.00728784609175603,6.988398896776066,28989.934753289803
7800.0,2600.0,3860.0,1160.0,2.0,0.09600923367536832,56.0416904164913,0.09117693353068894,23.68110020499982,0.033827160382180095,15.201474135783082,0.013423875876540278,11.81050673167899,0.011042178686197125,10.069509181584314,0.010319839169572536,8.93877721082386,0.008993333327523076,8.058033274658046,0.007616929238659661,7.3235269962099006,30188.419269647093
8000.0,2400.0,4052.0,1055.0,2.0,0.005024671839476347,58.73161326849576,0.0005493432787963604,29.6746983447305,0.0028480213591560335,17.85913741225816,0.009095346206707705,12.216961336139704,0.012260884978169857,9.633634258461731,0.012169893898698434,8.270629440313332,0.010747528906628697,7.384432941992386,0.009095730454870858,6.712502952092415,234364.8361870868
8200.0,2200.0,4094.0,945.0,2.0,0.09600923367536987,56.0416904164913,0.09537660769320727,23.513826633092076,0.04704570010425741,14.118271372326852,0.025594356047994427,9.942126931288959,0.01794641772897305,7.936111437800824,0.014598710154078128,6.885942909387707,0.012197844505431703,6.238726757847894,0.010167253371897932,5.764224726122967,33793.970586481846
8200.0,5400.0,4069.0,2577.0,2.0,0.0059837354295703485,53.351335531748326,0.0005463369546207977,16.532845818889456,0.000770345475292469,7.714260211071318,0.003292064327589008,4.660431357284131,0.005477576440760911,3.561205745728213,0.00632117325628069,3.242475759240488,0.006309190338186852,3.21069491038298,0.005986290724517405,3.2731532051506,12833.003740356347
8200.0,6800.0,4050.0,3295.0,2.0,0.007160619001781038,53.3756413077887,0.030971687657187323,18.332583595439594,0.020936195385769997,11.381953512943683,0.015070926097993879,8.802822191334473,0.013184476381020025,7.501295049311668,0.01149507799357976,6.68738312790564,0.00973831375091346,6.064841885853714,0.008152448981675746,5.544890548080513,766.7868021816755
8400.0,7200.0,4141.0,3562.0,2.0,0.004869954169236854,53.376837591138624,0.03302867188271846,18.193124344977548,0.02677805498830235,10.553231489702334,0.018285144011448522,7.585242556078498,0.014419755246087705,6.137251057769549,0.012100726969370614,5.3336148617981065,0.010283143615449231,4.832120745447529,0.008722757739929927,4.474627588626934,13492.260485181863
600.0,1600.0,99.0,606.0,3.0,0.005368676118395798,53.37644848475166,0.03014948152352912,18.34615491111621,0.02235963321644382,11.440428064876768,0.018457378639611003,8.94735405060415,0.01624323636451527,7.6387941150258865,0.013375963778030126,6.712739778913269,0.010625218579362203,5.945719249138887,0.008453973249818872,5.300276869390126,29693.286143503887
600.0,6600.0,123.0,3168.0,3.0,0.0059837354295703485,53.351335531748326,0.002917387164076745,16.61286505304257,0.014051989148503698,8.620736912285293,0.015001084186073519,6.2463324386808425,0.011122933147850676,5.172891008484844,0.008480143948530148,4.578374895410825,0.007199605627126057,4.230733222593466,0.006500452485149946,4.018269537526052,13603.047636467352
800.0,1200.0,222.0,388.0,3.0,0.006794721100597598,53.376017946396594,0.032997741272927435,18.341722982994792,0.02767625418735076,11.490581623303173,0.02148788126462626,8.990768065430446,0.017286993807567826,7.5845525064384205,0.013653030439671716,6.5828846953562605,0.010703505723134187,5.7875121960172615,0.008481628347585365,5.1408903478283134,4155.074247230727
800.0,2200.0,226.0,908.0,3.0,0.005991285282093867,53.35154451192646,0.007062856668289255,17.10912297728117,0.01271742867651749,10.258341508268154,0.016349361875164687,8.489379720782699,0.0160503023617998,7.6536858130068985,0.013495303326282505,6.990449296961327,0.010682352775249012,6.404339809036629,0.008389753779056168,5.889211146547803,28486.36264952056
800.0,5400.0,233.0,2584.0,3.0,0.0059837354295703485,53.351335531748326,0.005118312456055527,16.69360091677938,0.012345806586561217,8.579998009880633,0.011217960785763858,5.856325482656711,0.00967724454273662,4.79070418469985,0.008838670287330319,4.437943006666095,0.00819648245693261,4.3613341954242175,0.007561323515234669,4.362486078649597,7363.942558168144
1000.0,4200.0,372.0,1888.0,3.0,0.005368676118395798,53.37644848475166,0.03345928813666835,18.188434903248307,0.027210539227980717,10.55895256987767,0.016388484322060037,7.484506121282754,0.010747965533933066,5.972109094800474,0.008771320656999756,5.2436669234958915,0.008035331445772812,4.921444521780738,0.0075038342128838425,4.799105379974207,20693.467664942
1000.0,7200.0,324.0,3500.0,3.0,0.0960015894070335,56.04147440012204,0.08564701191438734,23.14790475529621,0.03186486995281524,13.328755287666182,0.013109310619523305,9.340360180610698,0.006848219977491105,7.339547430217126,0.0054104956378108705,6.166795530629566,0.005279547285707363,5.4521270313183114,0.005316468473125168,5.005066586573853,9997.938987611396
1200.0,2600.0,417.0,1107.0,3.0,0.005975958518141894,53.35155882050932,0.009908332543287338,16.991903734811142,0.02051046951844071,9.712999196323631,0.018826679273336155,7.69280471804879,0.014973434004892124,7.022156850188086,0.011572707598202524,6.792644508812663,0.0088530846682575,6.622985279094648,0.006818775676592927,6.397403086227243,17457.80198077639
1200.0,3800.0,427.0,1744.0,3.0,0.006794721100597598,53.376017946396594,0.03363597044590368,18.212316708351693,0.026648277763175274,10.804499487931864,0.015181165483643143,7.913443784465151,0.009565170923529761,6.474990467810478,0.007841257616728499,5.774580171389831,0.00732019507988397,5.481411960386863,0.0069149101733431305,5.383374061150861,13995.308499636583
1200.0,7000.0,463.0,3344.0,3.0,0.09600158940703485,56.04147440012204,0.08567608167213672,23.145305754169392,0.03253522004754948,13.274435383952389,0.013661304364516942,9.279862915037022,0.005167643715188779,7.414947480342596,0.0015740781059233795,6.451062292659857,0.0029139799036721754,5.918037795651321,0.004086621448059242,5.580878185673513,3352.8328320988508
1400.0,1400.0,536.0,475.0,3.0,0.0960015894070335,56.04147440012204,0.08031379906627029,23.473464456727672,0.014959552385534574,15.186497503872705,0.00866027567301725,12.103549936062112,0.011168506584914112,10.213300048314943,0.009873140554250216,8.781418162170791,0.007943618733404628,7.646564720940197,0.006327686983145584,6.740081597116778,18940.682062692464
1400.0,5600.0,537.0,2666.0,3.0,0.0059837354295703485,53.351335531748326,0.003563159898617577,16.961972079313092,0.009599814277768884,10.056313714522418,0.011707513134045134,8.284846336488378,0.010538720760863068,7.495852952329692,0.008921392896636836,7.070306211683137,0.007571968245643074,6.794825474702103,0.006542254076011448,6.566596930847558,19174.357146981485
1400.0,8200.0,513.0,4012.0,3.0,0.005368676118395798,53.37644848475166,0.033284373159913526,18.179845658767874,0.025589674354856075,10.354343793753205,0.015401195556460388,7.12883611019698,0.011018278195453195,5.6186080433167715,0.009017305449546865,4.856799547697314,0.007783426859271352,4.418644548833583,0.006850315116755555,4.1247346318177645,13356.138963038682
1600.0,1200.0,628.0,401.0,3.0,0.09600158940703485,56.04147440012204,0.08606266283828498,23.125718697420822,0.038655452398579704,13.389974557687545,0.02567700290211979,9.782375850643646,0.019102117711029355,8.150328682097474,0.014313227595688103,7.19248128457296,0.01071647976289947,6.499182453490443,0.008121714351317403,5.933020737644428,11174.903310543676
1600.0,2000.0,615.0,810.0,3.0,0.39176432353443236,65.29875997652394,0.09615112929430403,27.1513825569556,0.01947858818999586,15.85056952519196,0.006502896986980062,12.416278362334804,0.004574084737406244,10.859940385620236,0.0027655249396930657,9.671743709757806,0.0012171087645093152,8.624756672741757,0.0004576124346027863,7.727641045593742,22888.81912637697
1600.0,7800.0,638.0,3777.0,3.0,0.006794721100597598,53.376017946396594,0.033377652688305136,18.177806893213294,0.02325686525829646,10.611200997282062,0.009330017890141096,7.948806480591791,0.002016750669786532,6.841934459293321,0.002893248014329556,6.241631460335322,0.004364044919640893,5.8049868719267055,0.0048874644498772485,5.444900680382213,4901.082431463482
1800.0,2000.0,758.0,795.0,3.0,0.38714633123006853,65.47992670524745,0.09685013888657422,27.075511264588975,0.024614889053903338,15.424330799708358,0.009482578645961675,11.943669435965422,0.006141408500913469,10.434985803830331,0.0047339819313304285,9.33648770804702,0.0035252877034665296,8.395238266516245,0.002522117639609418,7.598286796834171,52585.64218491584
1800.0,4200.0,739.0,1951.0,3.0,0.0059837354295703485,53.351335531748326,0.0011066993490822102,16.63396631922194,0.007329069438012819,9.31175768207358,0.006539037453448195,8.169450060724401,0.005191105977367259,7.961266840054546,0.005529995465661405,7.815844819884157,0.00572335927259349,7.64644586736279,0.005379942426609682,7.442630584888382,17661.981457356364
2000.0,5000.0,862.0,2363.0,3.0,0.0059837354295703485,53.351335531748326,0.010150167235707108,16.9645121451624,0.022196423557935427,10.264786269260705,0.017210724711025693,9.014299599110036,0.010145203449514974,8.756852784619946,0.006133861534951181,8.646199895482733,0.004476509999561729,8.452235917491471,0.0037432797745976043,8.159398591569879,10147.921412782029
2000.0,5600.0,834.0,2665.0,3.0,0.10134787275787421,56.00104760759198,0.07593197687780084,23.633727013607288,0.01632081529635772,15.547228257871197,0.009751529319947529,12.452607978951745,0.007411437809771971,10.67397668964887,0.005369109784720211,9.48100436012811,0.004015191237890085,8.669263026628322,0.0032956594648381353,8.101481245940192,17278.99169511925
2200.0,3600.0,940.0,1628.0,3.0,0.005991285282093867,53.35154451192646,0.009143488603251851,17.14720257676839,0.01589575932022523,10.648376032170818,0.013701879460095672,9.170019705685347,0.009839991077670638,8.588286554342622,0.006738101509501214,8.276137381858884,0.004662189571596716,8.034656378589574,0.0033211679937188193,7.784319449626056,23821.03818056636
2200.0,5800.0,977.0,2777.0,3.0,0.09033946548882751,56.082515589202174,0.08004644593319207,23.39462637480772,0.02010629785540254,15.178082519455538,0.0096157109794854,12.619300639856599,0.006055047773928694,10.977218272886342,0.003983809352766339,9.682665943319758,0.002928248075427108,8.77158019220887,0.002330425675498268,8.169374143410115,15486.480071339643
2200.0,6600.0,962.0,3189.0,3.0,0.0059837354295703485,53.351335531748326,0.0016972020282293694,16.586073568743487,0.012862405577378258,8.643203163412927,0.016066145132502426,6.9927512697079,0.011558361287551581,6.864205459462431,0.006884530112498486,7.0045454448838615,0.003970817502694121,7.112561378032351,0.0025684825586193096,7.130984318886201,25305.20904873145
2400.0,2400.0,1063.0,1001.0,3.0,0.0960015894070335,56.04147440012204,0.08003529150566951,23.401322208821025,0.01793496189096554,14.374327796985993,0.004157055552727491,10.66635204046668,0.006959509420246555,8.723405647050496,0.007135915302508608,7.644270226287172,0.0062531536188141215,7.042268206833259,0.005155940449067166,6.680151322415782,18841.87687041819
2400.0,3000.0,1051.0,1320.0,3.0,0.0059837354295703485,53.351335531748326,0.0028448409057688843,16.959425223487905,0.006181672808427528,9.94122338137163,0.004140421453718931,8.168988520517035,0.0013917882619471928,7.643706211761193,0.001567494639972938,7.46518660274119,0.0024045535737251423,7.328535483246206,0.0026434762554990426,7.159492228766774,14896.33310583514
2400.0,8400.0,986.0,4117.0,3.0,0.0059837354295703485,53.351335531748326,0.0013456683212743588,16.577481051643396,0.010090880832416634,8.39319993066733,0.014362490196443051,6.30459355714413,0.013623693641381752,5.715959115364293,0.011428103213737398,5.402636359258401,0.009389397639156047,5.1230459344285615,0.007838944468507282,4.8583729083794855,11321.323597530458
2600.0,2200.0,1152.0,924.0,3.0,0.09600158940703485,56.04147440012204,0.08569578812225315,23.11391241760861,0.03555344603600424,13.107855302756375,0.021272684410341004,9.130335636717868,0.015261542519667461,7.338030349235082,0.011507577262782091,6.479981791403439,0.008797351818906916,6.084746850329681,0.006790493254372289,5.897876197311995,20229.20040436596
2600.0,4000.0,1167.0,1857.0,3.0,0.10134009584644575,56.00127089635297,0.07818256763715561,23.658476062757934,0.02231184602008047,15.391828531575461,0.01001898731419424,12.371287588850807,0.005968112653021542,10.876680982149372,0.0037006225199959835,9.889149688551742,0.0023958364209114586,9.139198660754964,0.0018355345763743387,8.538336743370614,5259.86710858744
2600.0,5200.0,1181.0,2439.0,3.0,0.0059837354295703485,53.351335531748326,0.00576186410482662,16.787220150309583,0.019233083343880165,9.986578237461574,0.015114165310717631,9.189631544820756,0.008465942418049504,9.19957461523789,0.004640285518392769,9.070145453643377,0.0028931466796356673,8.786465595401346,0.0019856566253496958,8.445849448014906,13208.540911092336
2800.0,4200.0,1228.0,1942.0,3.0,0.0903320294908205,56.082940585749576,0.07448617505040997,23.995182730750745,0.019538241692036006,16.160877887731072,0.009557132679423042,13.087813175563415,0.0036756346635108063,11.35664733005703,0.0005820139998800325,10.156227667191144,0.001155372798577822,9.268268354946285,0.0017539568071815754,8.597572161610548,35975.49283887575
2800.0,6000.0,1259.0,2873.0,3.0,0.3917643235344329,65.29875997652395,0.09683752679113065,27.106206686923493,0.026188646061086594,15.241997831174825,0.017622113361435498,11.07513670941432,0.01316905592547733,9.239768600227585,0.00858940843970346,8.33268425500313,0.005191270556817335,7.893094932375908,0.0030390687066212856,7.677529152176993,15797.853556733586
2800.0,6200.0,1274.0,2994.0,3.0,0.38714633123006875,65.47992670524746,0.09739454158597145,27.061275057328263,0.030243151897117574,14.897178708856494,0.0195352587173746,10.551024761425932,0.013645937480501882,8.722962894575032,0.008470907837364703,7.923507415977666,0.004837561462346404,7.609305443230046,0.0026587450392614232,7.494797382808987,10225.127676464484
2800.0,7400.0,1261.0,3586.0,3.0,0.014108048399897058,53.487941250179006,0.08065741637465029,20.761642723979286,0.05258867676555892,13.70994489381246,0.02671750283880588,10.328512481797816,0.013555198777420462,8.72174625877867,0.006690232961737585,7.943973906712681,0.002898289753687374,7.508558270305627,0.001271046373495826,7.206926107328352,7173.307465876533
2800.0,7800.0,1244.0,3805.0,3.0,0.39174813432477446,65.4147705841031,0.10889283332647344,29.600009241886873,0.035019358845663845,17.86784431537282,0.013669464145293797,12.686671691643385,0.007072234519538968,10.01895726743882,0.004307880785646573,8.50239011028868,0.0033685905054219654,7.564610634614191,0.003435139186162135,6.936838785683862,14053.71911630512
3000.0,600.0,1414.0,105.0,3.0,0.0059837354295703485,53.351335531748326,0.005494182760396359,16.702190161259818,0.0170829283723007,8.855719401618769,0.018222229570257716,6.497397538294643,0.013925750682461635,5.353768856849371,0.009181841899642556,4.615251851264904,0.0057137476697015285,4.116112169363079,0.0038161974564747897,3.7745354823076043,18966.919966088328
3000.0,7800.0,1387.0,3782.0,3.0,0.38743467101309975,65.50542876463776,0.10847318498252241,28.895551652443594,0.03053082134653346,17.899026156352804,0.007786280135529491,13.064982386110046,0.002724796748091342,10.397483523633698,0.00251645113397663,8.774244419649763,0.0028050518636622635,7.74150230748173,0.0032737728922758403,7.056713954427855,31885.44020395516
3200.0,3800.0,1473.0,1715.0,3.0,0.005983508370665345,53.351767564486856,0.004707458838233539,17.53132544542116,0.01554160025504962,11.854893279475167,0.01579488240265985,10.594496467062735,0.011814226624373897,9.718007485520129,0.008614662231899389,8.878741861677536,0.006621346353642459,8.158580901209996,0.005335160783970816,7.601763770702732,13929.24441597605
3200.0,4600.0,1429.0,2147.0,3.0,0.391758755034718,65.29898326528493,0.09114581166393887,27.36277653427671,0.019338380826728535,15.83019252074529,0.015498435585162505,11.61504134735539,0.013143203576454135,9.665811021109969,0.009985113909023345,8.66774245546869,0.007332758607678567,8.118841554865856,0.005358455461514345,7.776047557985147,16499.478597822417
