d200,g200,d400,g400,d600,g600,d800,g800,d1000,g1000,Dipole
17159.325903027213,193.85899056838113,22881.496072062862,150.06377470475738,33822.136196852065,77.14662083925774,44574.22282612792,55.83248220742253,53613.77129002321,52.9206725013468,0.0166398353468944
20026.986726252017,149.9202481050363,30709.687392233456,154.41253203542962,37790.68790319348,79.4652052653928,45814.184914727164,50.80029525821313,53445.54334581472,58.053052526611005,0.07958573386593
23768.39202598903,270.5090720998682,33530.60015788259,137.62070566903523,39035.93914678638,61.82689686874662,45843.445928943795,51.13931756851551,52672.79150821383,68.06244657348968,0.0879855269153413
26445.609668840927,325.78519691096596,34029.61145646229,169.44563898870203,39074.329714785636,70.56689944054419,45197.211316998284,64.0624466981256,51319.85465488229,84.12634946582936,0.1490541956537064
25530.7661093879,355.1263824424958,31650.42617417507,235.8146127593256,37722.71822386111,105.98169521583961,43729.35232550445,88.56338918285583,49323.9860178668,104.59386199779341,0.0146316419687628
19825.104847809027,443.82438578076244,27169.07889133332,257.09397517747414,35139.30693979571,138.12960797493474,41387.83457652371,117.51948536030679,46664.112855789426,126.81534771644097,0.0502727559528514
11340.61795208764,210.54917326386396,15872.499880768513,105.88832516910243,23527.438408034803,171.40435092779836,30011.28385232702,181.2408558397752,35261.55391667924,178.32481471044568,0.0653233733982526
12494.204069870773,144.9290535682125,24985.852231518566,52.705031715275815,38880.525588763274,37.47560651853683,49968.85818682545,71.2502049044748,58017.087368042245,96.35809616561534,0.0510852854170058
22638.38145873087,354.47715308685935,30579.25113409071,96.42363185663737,42254.47285810911,49.18946155320679,53463.55915785655,23.023886148334107,62297.32470983501,21.62543989267946,0.0178565971148303
26289.184014507115,148.87880001056067,32426.14509029311,65.46677015298552,43319.48639724346,36.420657319560235,53787.76356184745,6.029892709250321,62450.5194493628,15.291520103595882,0.0180322059770788
20720.980232681464,302.52341739248976,32790.1925630989,64.50319735740946,43811.3794711021,26.643940425192916,53542.061279394235,23.263779471360117,62002.53250317915,33.32070663768756,0.0096761384260953
13774.022481134954,137.58367017636473,29447.40026398022,162.71621037063625,41852.46408230438,98.35663369946579,51009.678159255454,78.819818735108,59518.06001879392,69.40068155980158,0.0403713429672256
10992.610630355905,81.64918913298186,20229.181004094167,34.64352482920022,28652.226549309296,57.56327934666301,37907.91933557619,37.38415568101373,48172.158041239665,21.73597966421046,0.0594435447392124
13843.362475960557,290.66081164205855,21075.848506217935,179.41446165460493,34125.89833792183,73.69824927948163,45607.9211324631,49.72641901850781,54787.8671117985,44.454046700998475,0.004097330605
28710.172909716304,111.82138900229056,36387.66958713102,47.363203103136264,40112.138351988564,27.238101941163972,46205.27197841952,54.79846724859532,52461.57458163986,80.64915737171403,0.0197360887495745
21228.96887411966,383.6705393696717,29916.220870452482,229.4509622352946,36268.07869473003,133.255496110489,42191.269808330355,119.75652963813266,47597.171392346725,128.90076558543436,0.0129435808015098
13331.353552242588,250.7831839815091,25840.50474246495,58.190304656569104,34552.02619775834,111.7619087569055,41237.27691252931,158.004258056581,47307.806075032815,177.17440655988008,0.0657530790332331
14307.157420663516,110.89107466174927,26845.019081310416,40.365780331594166,39994.73786987949,38.01627175895662,51302.62924862698,58.66839501600524,59980.433773451994,75.54167379256037,0.0158389128508941
20196.762837401973,413.10301163118794,30703.893594444402,96.56806512560028,42792.30448026213,37.030826832551114,53579.90534661221,15.364838644595933,62619.893153512065,6.058780251588349,0.162742239510845
12610.651724233201,192.09714780771526,19863.889433143024,61.63170617635393,31874.23962818365,47.63014114863254,41588.20152463465,53.768827683850255,51137.09777791958,48.86431835197092,0.1198494122024587
22492.41256560335,333.23809957796203,32372.91093406203,220.20813646218434,39510.95490179291,53.88565814298773,47562.27773531773,25.273214334949106,54811.845970593466,56.02295819128456,0.0435854305233208
23091.095893583435,277.37600571831223,33879.26093536679,151.58389022764257,39015.37491551898,73.03854400514705,45230.21665904343,84.71429309434684,51176.53917668775,104.82496048882024,0.0049335200769039
16872.696550565866,410.65625124356865,20829.035261501875,233.95875766429057,25806.098547779475,210.2350368104216,31100.18130312754,208.59714195935052,36798.81465770698,208.676248887316,0.4437696527836992
21883.896401717186,226.55019450712825,25392.528955915208,132.56030054777492,30517.565388016526,170.12480466797214,35965.09797065896,190.53379650761087,41804.42340795482,198.66324552148325,0.1064364529363655
14546.014967480618,209.3261761189521,27081.69402605858,35.7659795697405,37955.71742542039,49.82608697999536,46796.35593426147,108.59078661402911,54297.538651942064,135.70157043549278,0.1404309815883488
15812.152112818329,133.86171770071175,28838.23910767178,44.86739812749737,41299.221598745535,62.863324274369866,51699.95287712751,61.49766016243995,61273.46375562325,48.08698356599587,0.1071001970991203
